####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-11 13:21:02
## Sample: 1822
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
AC140113.4,pass,5,1,5.0,1,5.0,5.0
AC140118.1,low_depth,1,1,1.0,1,1.0,0.0
AC140125.1,low_depth,1,1,1.0,1,1.0,0.0
AC140172.1,low_depth,15,7,2.14,7,2.14,3.67
AC140479.2,pass,25,6,4.17,6,4.17,20.0
AC140479.3,pass,189,60,3.15,55,3.44,7.09
AC140479.4,low_depth,2,1,2.0,1,2.0,2.0
AC140481.1,low_depth,1,1,1.0,1,1.0,0.0
AC140725.1,pass,11,2,5.5,2,5.5,10.0
AC140847.2,low_depth,1,1,1.0,1,1.0,0.0
AC140847.3,low_depth,1,1,1.0,1,1.0,0.0
AC140912.1,low_depth,25,24,1.04,24,1.04,2.0
AC141257.1,low_depth,1,1,1.0,1,1.0,0.0
AC141273.1,low_depth,2,2,1.0,2,1.0,0.0
AC141424.1,low_depth,2,2,1.0,2,1.0,0.0
AC141557.1,pass,61,15,4.07,14,4.36,12.75
AC141557.2,low_depth,1,1,1.0,1,1.0,0.0
AC141586.1,pass,271,69,3.93,63,4.3,6.47
AC141586.3,pass,979,215,4.55,204,4.8,8.83
AC141586.4,low_depth,3,3,1.0,3,1.0,0.0
AC141586.5,low_depth,10,9,1.11,9,1.11,2.0
AC141930.1,low_depth,1,1,1.0,1,1.0,0.0
AC142086.3,low_depth,5,5,1.0,5,1.0,0.0
AC142086.5,low_depth,1,1,1.0,1,1.0,0.0
AC142381.3,pass,8,3,2.67,3,2.67,6.0
AC142384.1,low_depth,11,5,2.2,5,2.2,3.0
AC142472.1,pass,161,37,4.35,35,4.6,9.4
AC144450.1,low_depth,3,3,1.0,3,1.0,0.0
AC144521.1,low_depth,6,4,1.5,4,1.5,3.0
AC144522.1,low_depth,1,1,1.0,1,1.0,0.0
AC144530.1,pass,1042,457,2.28,443,2.35,6.99
AC144548.1,low_depth,2,1,2.0,1,2.0,2.0
AC144573.1,low_depth,1,1,1.0,1,1.0,0.0
AC144652.1,pass,111,22,5.05,21,5.29,7.43
AC144831.1,pass,39,6,6.5,6,6.5,9.25
AC144833.1,pass,38,26,1.46,25,1.52,5.33
AC144836.1,pass,7,3,2.33,3,2.33,5.0
AC145098.2,pass,218,60,3.63,60,3.63,6.85
AC145124.1,pass,13,4,3.25,4,3.25,5.5
AC145138.1,low_depth,1,1,1.0,1,1.0,0.0
AC145146.1,low_depth,3,2,1.5,2,1.5,2.0
AC145207.1,low_depth,3,3,1.0,3,1.0,0.0
AC145207.2,pass,11,7,1.57,7,1.57,5.0
AC145207.3,pass,18,3,6.0,3,6.0,16.0
AC145207.4,low_depth,3,3,1.0,3,1.0,0.0
AC145207.5,pass,379,106,3.58,94,4.03,7.79
AC145207.6,low_depth,3,3,1.0,3,1.0,0.0
AC145207.7,low_depth,1,1,1.0,1,1.0,0.0
AC145207.8,pass,29,6,4.83,6,4.83,8.67
AC145207.9,pass,26,6,4.33,6,4.33,7.67
AC145285.1,pass,76,58,1.31,58,1.31,10.0
AC145285.2,low_depth,3,3,1.0,3,1.0,0.0
AC145285.3,pass,11,1,11.0,1,11.0,11.0
AC145285.4,low_depth,10,10,1.0,10,1.0,0.0
AC145285.6,pass,85,62,1.37,61,1.39,5.8
AC145343.1,pass,51,8,6.38,8,6.38,8.17
AC145422.1,low_depth,1,1,1.0,1,1.0,0.0
AC145423.1,low_depth,5,5,1.0,5,1.0,0.0
AC145423.2,pass,13,6,2.17,6,2.17,4.5
AC145423.3,pass,10,4,2.5,4,2.5,4.0
AC145543.1,pass,8,1,8.0,1,8.0,8.0
AC145676.1,low_depth,2,2,1.0,2,1.0,0.0
AC146507.1,low_depth,15,15,1.0,15,1.0,0.0
AC146507.2,pass,61,44,1.39,44,1.39,5.25
AC146944.2,low_depth,2,1,2.0,1,2.0,2.0
AC147055.1,low_depth,1,1,1.0,1,1.0,0.0
AC147055.2,pass,18,7,2.57,7,2.57,12.0
AC147055.4,pass,25,6,4.17,6,4.17,7.33
AC147067.1,low_depth,1,1,1.0,1,1.0,0.0
AC147651.1,low_depth,1,1,1.0,1,1.0,0.0
AC147651.3,low_depth,3,3,1.0,3,1.0,0.0
AC148476.1,pass,18,5,3.6,5,3.6,7.5
AC148477.2,pass,18,6,3.0,5,3.6,14.0
AC148477.3,pass,42,24,1.75,24,1.75,4.6
AC148477.4,low_depth,5,5,1.0,5,1.0,0.0
AC148477.5,low_depth,3,3,1.0,3,1.0,0.0
AC148477.6,low_depth,1,1,1.0,1,1.0,0.0
AC148477.7,low_depth,6,6,1.0,6,1.0,0.0
AC152007.1,low_depth,11,9,1.22,9,1.22,2.0
AC156455.1,pass,21,5,4.2,5,4.2,17.0
AC174048.1,pass,20,5,4.0,5,4.0,16.0
AC174071.1,low_depth,501,475,1.05,475,1.05,2.86
AC207130.1,pass,150,47,3.19,45,3.33,6.0
AC209007.1,pass,5062,3051,1.66,3005,1.68,4.73
AC209154.1,pass,15,3,5.0,3,5.0,13.0
AC211433.1,pass,22,9,2.44,9,2.44,5.33
AC211433.2,low_depth,1,1,1.0,1,1.0,0.0
AC211469.1,pass,67,13,5.15,12,5.58,12.0
AC211469.2,pass,18,9,2.0,9,2.0,10.0
AC211476.2,pass,28,5,5.6,4,7.0,13.0
AC211476.6,low_depth,1,1,1.0,1,1.0,0.0
AC211485.1,pass,460,265,1.74,260,1.77,5.17
AC211486.1,low_depth,1,1,1.0,1,1.0,0.0
AC211486.5,pass,12,3,4.0,3,4.0,10.0
AC215522.2,low_depth,14,14,1.0,14,1.0,0.0
AC215522.3,pass,20,5,4.0,4,5.0,9.0
AC217774.2,low_depth,1,1,1.0,1,1.0,0.0
AC226101.1,low_depth,6,6,1.0,6,1.0,0.0
AC226118.1,pass,56,23,2.43,21,2.67,6.0
AC226150.1,low_depth,1,1,1.0,1,1.0,0.0
AC231532.1,low_depth,1,1,1.0,1,1.0,0.0
AC231533.2,low_depth,312,185,1.69,182,1.71,2.88
AC231657.1,low_depth,2,2,1.0,2,1.0,0.0
AC231760.1,low_depth,5,4,1.25,4,1.25,2.0
AC231981.1,pass,52,23,2.26,23,2.26,6.8
AC232271.1,pass,42,7,6.0,7,6.0,9.75
AC232323.2,pass,14,3,4.67,3,4.67,12.0
AC233266.2,pass,23,5,4.6,5,4.6,7.0
AC233279.1,pass,2999,663,4.52,602,4.98,7.39
AC233280.1,pass,53,9,5.89,8,6.62,12.25
AC233280.2,low_depth,36,33,1.09,33,1.09,2.0
AC233289.1,pass,80,34,2.35,33,2.42,4.62
AC233290.1,low_depth,1,1,1.0,1,1.0,0.0
AC233290.2,pass,485,112,4.33,105,4.62,8.6
AC233300.1,low_depth,2,2,1.0,2,1.0,0.0
AC233699.1,low_depth,2,2,1.0,2,1.0,0.0
AC233701.1,pass,29,23,1.26,22,1.32,8.0
AC233702.1,low_depth,13,9,1.44,9,1.44,2.33
AC233702.2,pass,38,15,2.53,14,2.71,7.0
AC233702.5,low_depth,2,2,1.0,2,1.0,0.0
AC233702.7,low_depth,1,1,1.0,1,1.0,0.0
AC233702.8,low_depth,4,4,1.0,4,1.0,0.0
AC233702.9,low_depth,1,1,1.0,1,1.0,0.0
AC233723.1,pass,31,3,10.33,1,31.0,31.0
AC233723.2,low_depth,14,14,1.0,14,1.0,0.0
AC233724.10,low_depth,2,2,1.0,2,1.0,0.0
AC233724.11,low_depth,4,4,1.0,4,1.0,0.0
AC233724.4,low_depth,61,35,1.74,35,1.74,2.86
AC233724.8,low_depth,1,1,1.0,1,1.0,0.0
AC233724.9,low_depth,5,5,1.0,5,1.0,0.0
AC233728.2,pass,47,19,2.47,17,2.76,4.33
AC233964.1,low_depth,402,356,1.13,355,1.13,3.76
AC233981.1,pass,120,68,1.76,68,1.76,4.06
AC233981.2,pass,17,4,4.25,4,4.25,14.0
AC233982.1,pass,158,28,5.64,26,6.08,9.8
AC233992.2,low_depth,2,2,1.0,2,1.0,0.0
AC233992.3,low_depth,1,1,1.0,1,1.0,0.0
AC234064.1,low_depth,7,2,3.5,2,3.5,3.5
AC234582.1,pass,98,26,3.77,25,3.92,11.43
AC234582.2,pass,16,4,4.0,3,5.33,7.5
AC234644.1,low_depth,4,4,1.0,4,1.0,0.0
AC234771.4,low_depth,1,1,1.0,1,1.0,0.0
AC234772.1,pass,10,4,2.5,4,2.5,7.0
AC234772.2,pass,59,15,3.93,15,3.93,8.33
AC234775.2,low_depth,27,20,1.35,20,1.35,2.17
AC234778.1,pass,8283,2336,3.55,2203,3.76,7.08
AC234778.2,low_depth,1,1,1.0,1,1.0,0.0
AC234779.1,pass,2519,661,3.81,639,3.94,6.43
AC234781.2,pass,150,42,3.57,37,4.05,6.65
AC234781.3,low_depth,212,101,2.1,100,2.12,3.24
AC234781.4,low_depth,3,3,1.0,3,1.0,0.0
AC234782.1,low_depth,1,1,1.0,1,1.0,0.0
AC234782.2,low_depth,1,1,1.0,1,1.0,0.0
AC234782.3,low_depth,2,2,1.0,2,1.0,0.0
AC234783.1,low_depth,3,2,1.5,2,1.5,2.0
AC234791.1,low_depth,22,22,1.0,22,1.0,0.0
AC234917.1,low_depth,1,1,1.0,1,1.0,0.0
AC234917.2,low_depth,2,2,1.0,2,1.0,0.0
AC235097.1,pass,8,1,8.0,1,8.0,8.0
AC236430.1,low_depth,7,7,1.0,7,1.0,0.0
AC236972.3,low_depth,71,34,2.09,33,2.15,3.0
AC237221.1,low_depth,16,10,1.6,10,1.6,3.0
AC237221.2,pass,15,12,1.25,12,1.25,4.0
AC239367.1,low_depth,6,5,1.2,5,1.2,2.0
AC239367.3,low_depth,4,4,1.0,4,1.0,0.0
AC239585.2,low_depth,1,1,1.0,1,1.0,0.0
AC239600.1,pass,4,1,4.0,1,4.0,4.0
AC239600.2,pass,317,201,1.58,199,1.59,4.19
AC239798.4,low_depth,1,1,1.0,1,1.0,0.0
AC239799.2,pass,29,15,1.93,15,1.93,4.5
AC239800.1,low_depth,1,1,1.0,1,1.0,0.0
AC239800.2,pass,18,3,6.0,3,6.0,8.5
AC239801.1,low_depth,3,3,1.0,3,1.0,0.0
AC239802.1,low_depth,10,9,1.11,9,1.11,2.0
AC239803.1,pass,37,13,2.85,12,3.08,13.5
AC239803.2,pass,34,6,5.67,5,6.8,8.25
AC239803.3,pass,12,6,2.0,6,2.0,7.0
AC239804.2,pass,6,1,6.0,1,6.0,6.0
AC239809.3,pass,35,26,1.35,26,1.35,4.0
AC239859.1,pass,32,21,1.52,21,1.52,4.67
AC239859.6,low_depth,9,6,1.5,6,1.5,2.5
AC239868.1,pass,57,13,4.38,13,4.38,6.5
AC240442.1,pass,9,3,3.0,3,3.0,7.0
AC240504.1,pass,167,70,2.39,68,2.46,4.41
AC241377.1,low_depth,1,1,1.0,1,1.0,0.0
AC241377.3,low_depth,14,13,1.08,13,1.08,2.0
AC241377.4,low_depth,1,1,1.0,1,1.0,0.0
AC241520.1,pass,11,4,2.75,4,2.75,8.0
AC241584.1,pass,2585,979,2.64,945,2.74,4.59
AC241584.2,low_depth,7,7,1.0,7,1.0,0.0
AC241585.1,low_depth,11,3,3.67,3,3.67,3.67
AC241585.2,low_depth,6,5,1.2,5,1.2,2.0
AC241644.3,low_depth,5,5,1.0,5,1.0,0.0
AC241952.1,low_depth,13,11,1.18,11,1.18,3.0
AC242376.2,pass,160,76,2.11,72,2.22,6.5
AC242426.1,pass,204,85,2.4,79,2.58,4.21
AC242426.2,pass,7,3,2.33,3,2.33,5.0
AC242842.1,pass,5,1,5.0,1,5.0,5.0
AC242852.1,low_depth,1,1,1.0,1,1.0,0.0
AC242988.1,low_depth,2,2,1.0,2,1.0,0.0
AC242988.2,low_depth,1,1,1.0,1,1.0,0.0
AC243312.1,low_depth,24,11,2.18,11,2.18,3.6
AC243547.1,low_depth,5,3,1.67,3,1.67,3.0
AC243562.2,pass,24,2,12.0,2,12.0,23.0
AC243562.3,low_depth,1,1,1.0,1,1.0,0.0
AC243571.1,low_depth,5,4,1.25,4,1.25,2.0
AC243571.2,low_depth,2,2,1.0,2,1.0,0.0
AC243585.1,low_depth,4,3,1.33,3,1.33,2.0
AC243585.2,low_depth,2,1,2.0,1,2.0,2.0
AC243591.1,low_depth,5,4,1.25,4,1.25,2.0
AC243654.2,low_depth,49,47,1.04,47,1.04,2.0
AC243725.1,low_depth,35,12,2.92,12,2.92,3.56
AC243732.1,pass,146,102,1.43,99,1.47,4.13
AC243756.1,low_depth,65,64,1.02,64,1.02,2.0
AC243772.2,pass,10,2,5.0,1,10.0,10.0
AC243773.1,low_depth,3,3,1.0,3,1.0,0.0
AC243829.1,low_depth,3,3,1.0,3,1.0,0.0
AC243829.2,low_depth,2,2,1.0,2,1.0,0.0
AC243829.4,low_depth,3,3,1.0,3,1.0,0.0
AC243829.5,low_depth,1,1,1.0,1,1.0,0.0
AC243829.7,low_depth,1,1,1.0,1,1.0,0.0
AC243830.2,pass,35,10,3.5,10,3.5,13.5
AC243960.1,low_depth,6,6,1.0,6,1.0,0.0
AC243960.2,pass,312,165,1.89,161,1.94,5.08
AC243960.4,low_depth,1,1,1.0,1,1.0,0.0
AC243962.1,low_depth,3,3,1.0,3,1.0,0.0
AC243964.2,pass,9,2,4.5,2,4.5,8.0
AC243964.3,pass,170,51,3.33,50,3.4,7.67
AC243965.1,low_depth,3,3,1.0,3,1.0,0.0
AC243965.2,low_depth,12,10,1.2,10,1.2,2.0
AC243967.2,low_depth,4,4,1.0,4,1.0,0.0
AC243967.3,low_depth,9,9,1.0,9,1.0,0.0
AC243972.1,low_depth,2,2,1.0,2,1.0,0.0
AC243972.2,pass,34,13,2.62,12,2.83,4.67
AC244015.2,low_depth,1,1,1.0,1,1.0,0.0
AC244021.1,low_depth,15,11,1.36,11,1.36,2.0
AC244033.1,pass,58551,11012,5.32,10027,5.84,9.43
AC244033.2,pass,83,29,2.86,27,3.07,7.22
AC244034.1,pass,471,232,2.03,221,2.13,5.9
AC244034.2,pass,22,7,3.14,6,3.67,17.0
AC244034.3,low_depth,15,14,1.07,14,1.07,2.0
AC244035.1,low_depth,2,2,1.0,2,1.0,0.0
AC244035.2,low_depth,1,1,1.0,1,1.0,0.0
AC244090.1,low_depth,1,1,1.0,1,1.0,0.0
AC244090.2,low_depth,29,17,1.71,17,1.71,3.4
AC244093.1,pass,254,185,1.37,184,1.38,5.12
AC244093.2,pass,106,72,1.47,72,1.47,7.8
AC244093.4,pass,14,5,2.8,4,3.5,4.33
AC244093.5,low_depth,2,2,1.0,2,1.0,0.0
AC244098.2,low_depth,1,1,1.0,1,1.0,0.0
AC244100.1,low_depth,1,1,1.0,1,1.0,0.0
AC244100.2,low_depth,17,15,1.13,15,1.13,2.0
AC244100.3,low_depth,3,3,1.0,3,1.0,0.0
AC244102.2,low_depth,1,1,1.0,1,1.0,0.0
AC244107.1,pass,3664,504,7.27,434,8.44,11.66
AC244131.2,low_depth,2,2,1.0,2,1.0,0.0
AC244153.1,pass,335,67,5.0,61,5.49,8.03
AC244157.2,low_depth,1,1,1.0,1,1.0,0.0
AC244197.1,low_depth,1,1,1.0,1,1.0,0.0
AC244205.2,low_depth,2,2,1.0,2,1.0,0.0
AC244230.1,low_depth,1,1,1.0,1,1.0,0.0
AC244230.2,pass,15,5,3.0,5,3.0,11.0
AC244250.1,low_depth,1,1,1.0,1,1.0,0.0
AC244258.1,pass,8,5,1.6,5,1.6,4.0
AC244394.1,pass,106,41,2.59,40,2.65,4.67
AC244394.2,low_depth,1,1,1.0,1,1.0,0.0
AC244452.1,low_depth,1,1,1.0,1,1.0,0.0
AC244452.3,low_depth,1,1,1.0,1,1.0,0.0
AC244453.2,low_depth,1,1,1.0,1,1.0,0.0
AC244502.1,pass,76,20,3.8,19,4.0,6.18
AC244505.1,pass,12,6,2.0,6,2.0,4.0
AC244505.3,low_depth,1,1,1.0,1,1.0,0.0
AC244505.5,low_depth,2,2,1.0,2,1.0,0.0
AC244517.1,pass,63,48,1.31,48,1.31,6.0
AC244517.11,pass,13,2,6.5,2,6.5,12.0
AC244517.3,low_depth,7,7,1.0,7,1.0,0.0
AC244517.5,low_depth,2,2,1.0,2,1.0,0.0
AC244636.1,low_depth,3,3,1.0,3,1.0,0.0
AC244636.2,low_depth,29,27,1.07,27,1.07,3.0
AC244669.1,pass,640,137,4.67,120,5.33,7.93
AC244670.1,low_depth,1,1,1.0,1,1.0,0.0
AC245008.1,low_depth,2,2,1.0,2,1.0,0.0
AC245014.3,pass,7,3,2.33,2,3.5,6.0
AC245028.1,pass,4,1,4.0,1,4.0,4.0
AC245033.2,low_depth,1,1,1.0,1,1.0,0.0
AC245036.2,low_depth,4,4,1.0,4,1.0,0.0
AC245036.4,low_depth,1,1,1.0,1,1.0,0.0
AC245041.1,pass,613,138,4.44,123,4.98,8.0
AC245041.2,pass,805,197,4.09,185,4.35,6.49
AC245047.1,pass,52,21,2.48,20,2.6,4.56
AC245047.2,low_depth,17,15,1.13,15,1.13,2.0
AC245047.4,low_depth,1,1,1.0,1,1.0,0.0
AC245047.5,low_depth,6,6,1.0,6,1.0,0.0
AC245047.6,low_depth,108,83,1.3,83,1.3,2.67
AC245047.7,pass,2225,511,4.35,474,4.69,6.96
AC245052.1,low_depth,1,1,1.0,1,1.0,0.0
AC245052.3,pass,73,26,2.81,26,2.81,5.7
AC245052.4,pass,44,25,1.76,22,2.0,4.67
AC245052.5,low_depth,14,12,1.17,12,1.17,3.0
AC245052.7,low_depth,1,1,1.0,1,1.0,0.0
AC245054.2,pass,6057,995,6.09,882,6.87,9.44
AC245060.2,low_depth,1,1,1.0,1,1.0,0.0
AC245060.3,low_depth,1,1,1.0,1,1.0,0.0
AC245060.4,pass,858,188,4.56,169,5.08,7.82
AC245060.5,pass,112,27,4.15,24,4.67,6.87
AC245060.6,pass,44,31,1.42,31,1.42,7.5
AC245100.1,low_depth,5,5,1.0,5,1.0,0.0
AC245100.2,pass,10,4,2.5,4,2.5,4.0
AC245100.4,pass,18,8,2.25,8,2.25,6.0
AC245100.6,low_depth,2,2,1.0,2,1.0,0.0
AC245100.7,pass,17,5,3.4,4,4.25,7.5
AC245100.8,pass,157,21,7.48,19,8.26,16.33
AC245102.1,low_depth,67,47,1.43,45,1.49,3.0
AC245102.2,pass,223,160,1.39,159,1.4,4.37
AC245123.1,low_depth,3,3,1.0,3,1.0,0.0
AC245128.1,pass,8,2,4.0,2,4.0,4.0
AC245128.2,low_depth,1,1,1.0,1,1.0,0.0
AC245140.1,low_depth,40,31,1.29,31,1.29,3.25
AC245140.2,pass,63,13,4.85,12,5.25,8.29
AC245140.3,pass,11,1,11.0,1,11.0,11.0
AC245187.1,low_depth,1,1,1.0,1,1.0,0.0
AC245187.2,pass,15,6,2.5,5,3.0,11.0
AC245291.2,low_depth,11,10,1.1,10,1.1,2.0
AC245297.2,pass,111,39,2.85,38,2.92,5.56
AC245297.3,pass,73,21,3.48,21,3.48,5.73
AC245389.1,pass,31,6,5.17,5,6.2,7.5
AC245452.1,pass,242,197,1.23,197,1.23,4.21
AC245452.4,pass,62,17,3.65,14,4.43,7.0
AC245505.2,pass,47,29,1.62,29,1.62,7.0
AC245517.1,low_depth,13,13,1.0,13,1.0,0.0
AC245517.4,low_depth,1,1,1.0,1,1.0,0.0
AC245519.1,low_depth,1,1,1.0,1,1.0,0.0
AC245519.2,low_depth,2,2,1.0,2,1.0,0.0
AC245595.1,pass,652,107,6.09,98,6.65,10.55
AC245748.3,low_depth,11,10,1.1,10,1.1,2.0
AC245884.1,low_depth,6,6,1.0,6,1.0,0.0
AC245884.10,pass,74,25,2.96,25,2.96,5.9
AC245884.11,low_depth,1,1,1.0,1,1.0,0.0
AC245884.3,low_depth,11,11,1.0,11,1.0,0.0
AC245884.6,pass,212,82,2.59,79,2.68,4.32
AC245884.7,low_depth,3,3,1.0,3,1.0,0.0
AC245884.9,low_depth,1,1,1.0,1,1.0,0.0
AC246785.3,low_depth,3,3,1.0,3,1.0,0.0
AC246787.1,pass,7323,3253,2.25,3180,2.3,5.07
AC246787.2,low_depth,1,1,1.0,1,1.0,0.0
AC246817.2,pass,20,9,2.22,9,2.22,6.5
AC247036.1,low_depth,1,1,1.0,1,1.0,0.0
AC253536.2,pass,7,1,7.0,1,7.0,7.0
AC253536.3,pass,14,2,7.0,2,7.0,13.0
AC253536.4,low_depth,1,1,1.0,1,1.0,0.0
AC253536.6,low_depth,8,3,2.67,3,2.67,3.5
AC253576.1,low_depth,4,3,1.33,3,1.33,2.0
AC253576.2,pass,37,11,3.36,11,3.36,6.2
AC254562.1,pass,118,24,4.92,19,6.21,10.0
AC254562.2,pass,209,104,2.01,102,2.05,6.1
AC254629.1,pass,22,14,1.57,14,1.57,5.0
AC254633.1,pass,47,10,4.7,10,4.7,10.25
ACAA1,pass,10899,1930,5.65,1745,6.25,8.57
ACAA2,pass,779,211,3.69,202,3.86,6.11
ACACA,pass,2631,541,4.86,497,5.29,8.62
ACACB,pass,170,56,3.04,50,3.4,7.0
ACAD10,pass,738,174,4.24,164,4.5,9.08
ACAD11,low_depth,11,11,1.0,11,1.0,0.0
ACAD8,pass,1334,325,4.1,297,4.49,7.44
ACAD9,pass,1957,392,4.99,363,5.39,8.12
ACADL,pass,838,245,3.42,234,3.58,6.81
ACADM,pass,2537,510,4.97,460,5.52,7.95
ACADS,pass,247,70,3.53,65,3.8,7.5
ACADSB,pass,517,153,3.38,146,3.54,6.38
ACADVL,pass,6710,1580,4.25,1472,4.56,8.61
ACAN,pass,42,23,1.83,22,1.91,5.0
ACAP1,pass,2294,482,4.76,448,5.12,7.57
ACAP2,pass,20367,3168,6.43,2823,7.21,10.05
ACAP2-IT1,pass,22,11,2.0,9,2.44,4.25
ACAP3,pass,3230,1742,1.85,1718,1.88,5.89
ACAT1,pass,6552,1259,5.2,1151,5.69,7.91
ACAT2,pass,3991,808,4.94,731,5.46,8.38
ACBD3,pass,11744,2395,4.9,2156,5.45,7.79
ACBD4,pass,475,139,3.42,132,3.6,6.81
ACBD5,pass,3801,837,4.54,771,4.93,7.59
ACBD6,pass,6169,1163,5.3,1061,5.81,8.81
ACBD7,low_depth,3,3,1.0,3,1.0,0.0
ACCS,pass,128,52,2.46,51,2.51,4.5
ACCSL,low_depth,13,13,1.0,13,1.0,0.0
ACD,pass,1344,342,3.93,328,4.1,7.6
ACE,pass,7722,2403,3.21,2285,3.38,6.61
ACE2,low_depth,4,3,1.33,3,1.33,2.0
ACER1,low_depth,5,5,1.0,5,1.0,0.0
ACER2,pass,26,10,2.6,10,2.6,5.0
ACER3,pass,7345,1542,4.76,1403,5.24,8.4
ACHE,pass,161,43,3.74,41,3.93,8.5
ACIN1,pass,30268,6924,4.37,6392,4.74,7.4
ACKR1,pass,2058,405,5.08,367,5.61,7.38
ACKR2,low_depth,22,18,1.22,18,1.22,3.0
ACKR3,pass,4770,1874,2.55,1810,2.64,4.3
ACKR4,low_depth,7,6,1.17,6,1.17,2.0
ACLY,pass,18173,3351,5.42,3040,5.98,9.5
ACMSD,pass,18,7,2.57,6,3.0,5.0
ACO1,pass,1166,244,4.78,232,5.03,8.59
ACO2,pass,13810,2883,4.79,2661,5.19,8.38
ACOD1,pass,5673,1499,3.78,1417,4.0,6.84
ACOT1,pass,134,31,4.32,29,4.62,8.0
ACOT11,pass,716,172,4.16,161,4.45,8.4
ACOT12,low_depth,1,1,1.0,1,1.0,0.0
ACOT13,pass,4581,924,4.96,832,5.51,9.13
ACOT2,pass,886,218,4.06,199,4.45,8.99
ACOT4,pass,480,101,4.75,92,5.22,10.46
ACOT6,low_depth,6,6,1.0,6,1.0,0.0
ACOT7,pass,5663,1240,4.57,1145,4.95,8.3
ACOT8,pass,2373,414,5.73,379,6.26,10.02
ACOT9,pass,3607,856,4.21,801,4.5,6.88
ACOX1,pass,1892,443,4.27,413,4.58,7.94
ACOX2,pass,11,6,1.83,6,1.83,6.0
ACOX3,pass,507,112,4.53,107,4.74,8.41
ACOXL,low_depth,29,21,1.38,21,1.38,2.6
ACOXL-AS1,low_depth,1,1,1.0,1,1.0,0.0
ACP1,pass,6394,1373,4.66,1257,5.09,7.79
ACP2,pass,5724,1370,4.18,1268,4.51,6.76
ACP4,low_depth,3,3,1.0,3,1.0,0.0
ACP5,low_depth,7720,3660,2.11,3570,2.16,3.93
ACP6,pass,1696,327,5.19,296,5.73,8.91
ACP7,pass,135,50,2.7,49,2.76,7.62
ACPP,pass,75,43,1.74,42,1.79,5.12
ACR,pass,13,6,2.17,6,2.17,8.0
ACRBP,pass,162,73,2.22,70,2.31,4.17
ACRV1,low_depth,4,4,1.0,4,1.0,0.0
ACSBG1,pass,112,53,2.11,52,2.15,6.45
ACSBG2,low_depth,5,5,1.0,5,1.0,0.0
ACSF2,pass,1295,337,3.84,308,4.2,8.2
ACSF3,pass,186,60,3.1,60,3.1,5.85
ACSL1,pass,7857,1447,5.43,1305,6.02,9.94
ACSL3,pass,7805,1683,4.64,1562,5.0,7.07
ACSL4,pass,8427,1729,4.87,1588,5.31,8.01
ACSL5,pass,6745,2022,3.34,1906,3.54,5.7
ACSL6,pass,92,51,1.8,51,1.8,6.12
ACSM1,pass,214,62,3.45,58,3.69,4.9
ACSM2A,low_depth,8,8,1.0,8,1.0,0.0
ACSM2B,low_depth,5,5,1.0,5,1.0,0.0
ACSM3,pass,39,13,3.0,13,3.0,6.2
ACSM4,pass,16,4,4.0,3,5.33,14.0
ACSM5,low_depth,133,100,1.33,99,1.34,2.7
ACSM5P1,low_depth,5,5,1.0,5,1.0,0.0
ACSM6,pass,38,12,3.17,12,3.17,7.5
ACSS1,pass,653,149,4.38,139,4.7,9.03
ACSS2,pass,441,111,3.97,102,4.32,7.16
ACSS3,low_depth,58,41,1.41,41,1.41,3.83
ACTA1,pass,692,326,2.12,317,2.18,6.14
ACTA2,pass,46240,12850,3.6,11999,3.85,7.27
ACTA2-AS1,pass,24,8,3.0,8,3.0,5.0
ACTB,pass,593027,130933,4.53,117562,5.04,7.8
ACTBL2,pass,44861,14829,3.03,14013,3.2,5.43
ACTBP1,pass,17522,5654,3.1,5355,3.27,5.22
ACTBP11,pass,2360,1183,1.99,1155,2.04,6.0
ACTBP12,pass,2283,1230,1.86,1197,1.91,4.95
ACTBP13,pass,16,5,3.2,5,3.2,4.67
ACTBP14,pass,650,451,1.44,446,1.46,5.34
ACTBP2,pass,92838,28285,3.28,26525,3.5,5.77
ACTBP6,low_depth,405,383,1.06,382,1.06,3.09
ACTBP7,pass,3586,1754,2.04,1704,2.1,4.52
ACTBP8,pass,3939,2876,1.37,2850,1.38,4.79
ACTBP9,pass,136982,46929,2.92,44460,3.08,4.08
ACTC1,pass,2907,1823,1.59,1800,1.62,4.3
ACTG1,pass,706655,124713,5.67,111216,6.35,9.49
ACTG1P1,pass,814,292,2.79,285,2.86,8.78
ACTG1P10,low_depth,10060,6838,1.47,6773,1.49,2.67
ACTG1P12,low_depth,1929,1261,1.53,1252,1.54,3.73
ACTG1P13,low_depth,3,3,1.0,3,1.0,0.0
ACTG1P14,low_depth,10884,7060,1.54,6995,1.56,3.16
ACTG1P15,low_depth,1248,1030,1.21,1024,1.22,3.36
ACTG1P16,pass,67,49,1.37,48,1.4,4.8
ACTG1P17,pass,236,196,1.2,196,1.2,4.33
ACTG1P18,low_depth,294,286,1.03,286,1.03,2.0
ACTG1P19,pass,1193,557,2.14,539,2.21,6.07
ACTG1P2,low_depth,5,5,1.0,5,1.0,0.0
ACTG1P20,low_depth,897,742,1.21,737,1.22,3.96
