####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-25 22:48:00
## Sample: 7271
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
1700012D14Rik,pass,187,50,3.74,42,4.45,5.83
1700013H16Rik,pass,13,4,3.25,4,3.25,5.5
1700016D08Rik,low_depth,1,1,1.0,1,1.0,0.0
1700016F12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700016G22Rik,low_depth,4,3,1.33,3,1.33,2.0
1700016H13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700016P03Rik,pass,106,23,4.61,20,5.3,6.73
1700016P04Rik,pass,8,1,8.0,1,8.0,8.0
1700017B05Rik,pass,684,137,4.99,130,5.26,6.83
1700017M07Rik,pass,7,3,2.33,3,2.33,5.0
1700018A04Rik,low_depth,6,5,1.2,5,1.2,2.0
1700018B08Rik,low_depth,8,4,2.0,3,2.67,3.5
1700018L02Rik,pass,44,9,4.89,7,6.29,6.29
1700018P08Rik,low_depth,1,1,1.0,1,1.0,0.0
1700019C18Rik,low_depth,1,1,1.0,1,1.0,0.0
1700019D03Rik,pass,1355,281,4.82,249,5.44,6.64
1700019J19Rik,low_depth,2,2,1.0,2,1.0,0.0
1700019L13Rik,pass,58,15,3.87,11,5.27,6.22
1700020A23Rik,pass,13,2,6.5,2,6.5,6.5
1700020D05Rik,low_depth,1,1,1.0,1,1.0,0.0
1700020I14Rik,pass,11307,1946,5.81,1722,6.57,8.16
1700020L24Rik,low_depth,3,2,1.5,2,1.5,2.0
1700020N01Rik,pass,7,3,2.33,3,2.33,5.0
1700021F05Rik,pass,962,197,4.88,180,5.34,6.67
1700021F13Rik,pass,27,8,3.38,7,3.86,6.0
1700022A21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700022I11Rik,pass,6,2,3.0,2,3.0,5.0
1700022N22Rik,pass,9,1,9.0,1,9.0,9.0
1700023F06Rik,pass,57,6,9.5,5,11.4,14.0
1700023H06Rik,pass,127,31,4.1,29,4.38,6.16
1700024G13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700024J04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700025G04Rik,pass,2608,581,4.49,537,4.86,6.35
1700025L06Rik,low_depth,1,1,1.0,1,1.0,0.0
1700025N23Rik,pass,8,3,2.67,3,2.67,6.0
1700026D11Rik,low_depth,4,4,1.0,4,1.0,0.0
1700026J12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700027F09Rik,pass,5,2,2.5,2,2.5,4.0
1700027J07Rik,pass,7,1,7.0,1,7.0,7.0
1700028B04Rik,low_depth,4,3,1.33,3,1.33,2.0
1700028E10Rik,pass,67,23,2.91,21,3.19,6.11
1700028I16Rik,pass,22,5,4.4,5,4.4,5.25
1700028J19Rik,low_depth,3,1,3.0,1,3.0,3.0
1700028K03Rik,low_depth,3,3,1.0,3,1.0,0.0
1700028N14Rik,low_depth,1,1,1.0,1,1.0,0.0
1700029F12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700029I15Rik,pass,9,2,4.5,2,4.5,4.5
1700029J07Rik,pass,31,4,7.75,3,10.33,10.33
1700029P11Rik,low_depth,1,1,1.0,1,1.0,0.0
1700030C10Rik,low_depth,6,5,1.2,5,1.2,2.0
1700030C12Rik,low_depth,3,1,3.0,1,3.0,3.0
1700030I03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700030J22Rik,pass,30,4,7.5,4,7.5,9.67
1700030K09Rik,pass,48,12,4.0,11,4.36,5.62
1700030L22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700030N03Rik,low_depth,2,2,1.0,2,1.0,0.0
1700031A10Rik,low_depth,2,2,1.0,2,1.0,0.0
1700031L13Rik,low_depth,3,3,1.0,3,1.0,0.0
1700031P21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700034E13Rik,pass,26,4,6.5,2,13.0,13.0
1700034G24Rik,low_depth,1,1,1.0,1,1.0,0.0
1700034H15Rik,pass,23,4,5.75,4,5.75,10.5
1700034I23Rik,low_depth,1,1,1.0,1,1.0,0.0
1700034P13Rik,low_depth,3,3,1.0,3,1.0,0.0
1700036A12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700037C18Rik,pass,84,23,3.65,20,4.2,8.11
1700037F03Rik,pass,22,2,11.0,2,11.0,11.0
1700037H04Rik,pass,693,144,4.81,134,5.17,6.82
1700039E22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700040L08Rik,pass,7,1,7.0,1,7.0,7.0
1700047A11Rik,low_depth,2,2,1.0,2,1.0,0.0
1700047M11Rik,pass,20,2,10.0,2,10.0,10.0
1700048M11Rik,pass,7,3,2.33,1,7.0,7.0
1700048O20Rik,pass,74,15,4.93,14,5.29,7.0
1700049E22Rik,pass,7,2,3.5,1,7.0,7.0
1700051O22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700052H01Rik,low_depth,1,1,1.0,1,1.0,0.0
1700052K11Rik,pass,477,101,4.72,88,5.42,7.17
1700054O19Rik,low_depth,2,2,1.0,2,1.0,0.0
1700055D18Rik,pass,50,9,5.56,8,6.25,7.0
1700056E22Rik,pass,89,18,4.94,13,6.85,7.91
1700056N10Rik,pass,16,6,2.67,5,3.2,4.67
1700057G04Rik,low_depth,61,35,1.74,32,1.91,2.81
1700060C16Rik,low_depth,1,1,1.0,1,1.0,0.0
1700061E17Rik,low_depth,24,24,1.0,24,1.0,0.0
1700061E18Rik,low_depth,2,1,2.0,1,2.0,2.0
1700061G19Rik,pass,10,2,5.0,2,5.0,9.0
1700061I17Rik,low_depth,1,1,1.0,1,1.0,0.0
1700062C10Rik,low_depth,6,6,1.0,6,1.0,0.0
1700063D05Rik,low_depth,2,2,1.0,2,1.0,0.0
1700063H06Rik,low_depth,1,1,1.0,1,1.0,0.0
1700063O14Rik,low_depth,19,16,1.19,16,1.19,2.5
1700064M15Rik,pass,7,1,7.0,1,7.0,7.0
1700065D16Rik,pass,13,3,4.33,2,6.5,6.5
1700066B17Rik,low_depth,1,1,1.0,1,1.0,0.0
1700066J03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700066M21Rik,pass,1016,194,5.24,169,6.01,8.3
1700067G17Rik,low_depth,3,1,3.0,1,3.0,3.0
1700069B07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700071K01Rik,pass,8,2,4.0,1,8.0,8.0
1700072G22Rik,low_depth,3,2,1.5,1,3.0,3.0
1700073E17Rik,low_depth,528,252,2.1,246,2.15,3.35
1700074P13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700081N11Rik,pass,6,1,6.0,1,6.0,6.0
1700084C06Rik,low_depth,1,1,1.0,1,1.0,0.0
1700084E18Rik,pass,65,13,5.0,11,5.91,7.0
1700084J12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700085C21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700086L19Rik,pass,106,19,5.58,19,5.58,8.25
1700086O06Rik,pass,76,18,4.22,15,5.07,6.55
1700086P04Rik,low_depth,29,26,1.12,25,1.16,2.33
1700088E04Rik,pass,133,22,6.05,21,6.33,7.22
1700092C02Rik,low_depth,1,1,1.0,1,1.0,0.0
1700092E16Rik,low_depth,1,1,1.0,1,1.0,0.0
1700092E19Rik,low_depth,2,2,1.0,2,1.0,0.0
1700093K21Rik,pass,20,5,4.0,5,4.0,4.75
1700094J05Rik,low_depth,2,1,2.0,1,2.0,2.0
1700095J03Rik,pass,9,3,3.0,3,3.0,4.0
1700095J07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700096K18Rik,pass,345,79,4.37,71,4.86,6.59
1700097M23Rik,low_depth,12,9,1.33,9,1.33,2.0
1700099I09Rik,low_depth,1,1,1.0,1,1.0,0.0
1700101I11Rik,pass,35,9,3.89,9,3.89,4.71
1700102P08Rik,pass,13,5,2.6,5,2.6,9.0
1700104B16Rik,pass,20,3,6.67,3,6.67,9.5
1700105P06Rik,pass,38,12,3.17,10,3.8,5.67
1700108F19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700109G15Rik,low_depth,5,5,1.0,5,1.0,0.0
1700109H08Rik,pass,99,44,2.25,42,2.36,4.0
1700109K24Rik,low_depth,6,5,1.2,5,1.2,2.0
1700110C19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700110K17Rik,low_depth,1,1,1.0,1,1.0,0.0
1700112D23Rik,pass,5,1,5.0,1,5.0,5.0
1700112H15Rik,pass,10,1,10.0,1,10.0,10.0
1700112J05Rik,low_depth,2,2,1.0,2,1.0,0.0
1700112J16Rik,pass,8,4,2.0,4,2.0,5.0
1700113A16Rik,pass,14,5,2.8,3,4.67,6.5
1700113B19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700120B22Rik,pass,8,1,8.0,1,8.0,8.0
1700120C14Rik,pass,55,19,2.89,19,2.89,5.0
1700120C18Rik,low_depth,2,1,2.0,1,2.0,2.0
1700120G07Rik,low_depth,3,3,1.0,3,1.0,0.0
1700121L03Rik,low_depth,2,1,2.0,1,2.0,2.0
1700123K08Rik,low_depth,2,1,2.0,1,2.0,2.0
1700123M08Rik,pass,40,6,6.67,6,6.67,7.8
1700123O20Rik,pass,4425,800,5.53,704,6.29,7.43
1700124L16Rik,pass,11,3,3.67,2,5.5,5.5
1700125G22Rik,pass,13,2,6.5,2,6.5,12.0
1700126G02Rik,low_depth,1,1,1.0,1,1.0,0.0
1700128A07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700128E19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700129C05Rik,low_depth,3,3,1.0,3,1.0,0.0
1810006J02Rik,low_depth,6,5,1.2,5,1.2,2.0
1810007C17Rik,low_depth,1,1,1.0,1,1.0,0.0
1810008I18Rik,pass,13,3,4.33,3,4.33,6.0
1810009A15Rik,low_depth,1,1,1.0,1,1.0,0.0
1810010H24Rik,pass,223,54,4.13,47,4.74,6.5
1810013L24Rik,pass,4501,880,5.11,795,5.66,7.23
1810014B01Rik,pass,63,15,4.2,15,4.2,5.0
1810019D21Rik,pass,4,1,4.0,1,4.0,4.0
1810019N24Rik,low_depth,2,1,2.0,1,2.0,2.0
1810020O05Rik,pass,32,3,10.67,3,10.67,15.5
1810021B22Rik,pass,87,30,2.9,29,3.0,6.8
1810022K09Rik,pass,6696,1515,4.42,1385,4.83,6.38
1810024B03Rik,pass,387,67,5.78,56,6.91,8.52
1810026B05Rik,pass,3124,873,3.58,826,3.78,5.37
1810030O07Rik,pass,2258,371,6.09,329,6.86,8.04
1810032O08Rik,pass,46,10,4.6,9,5.11,5.62
1810034E14Rik,pass,116,18,6.44,16,7.25,8.14
1810037I17Rik,pass,14383,2654,5.42,2358,6.1,7.47
1810041H14Rik,pass,5,2,2.5,2,2.5,4.0
1810043G02Rik,pass,84,21,4.0,18,4.67,5.71
1810044D09Rik,pass,8,2,4.0,2,4.0,4.0
1810055G02Rik,pass,5013,910,5.51,794,6.31,7.91
1810058I24Rik,pass,4726,893,5.29,804,5.88,7.72
1810059H22Rik,pass,54,15,3.6,14,3.86,5.44
1810062G17Rik,pass,32,6,5.33,6,5.33,7.5
1810062O18Rik,pass,45,14,3.21,11,4.09,5.86
1810063I02Rik,low_depth,2,1,2.0,1,2.0,2.0
1810064F22Rik,low_depth,3,3,1.0,3,1.0,0.0
1810065E05Rik,pass,16,7,2.29,7,2.29,4.0
2010001A14Rik,pass,81,19,4.26,16,5.06,8.22
2010001K21Rik,pass,9,2,4.5,2,4.5,8.0
2010003K11Rik,low_depth,1,1,1.0,1,1.0,0.0
2010005H15Rik,pass,137,36,3.81,33,4.15,5.33
2010007H06Rik,pass,14,5,2.8,4,3.5,6.0
2010008C14Rik,pass,283,54,5.24,47,6.02,7.74
2010013B24Rik,pass,41,5,8.2,3,13.67,20.0
2010015M23Rik,pass,123,26,4.73,24,5.12,7.19
2010016I18Rik,low_depth,2,2,1.0,2,1.0,0.0
2010106E10Rik,low_depth,1,1,1.0,1,1.0,0.0
2010109A12Rik,pass,59,12,4.92,11,5.36,7.86
2010109I03Rik,low_depth,1,1,1.0,1,1.0,0.0
2010110E17Rik,pass,21,2,10.5,2,10.5,10.5
2010110K18Rik,pass,47,12,3.92,12,3.92,6.0
2010111I01Rik,pass,1975,367,5.38,315,6.27,8.16
2010203P06Rik,low_depth,1,1,1.0,1,1.0,0.0
2010204K13Rik,pass,133,28,4.75,27,4.93,6.3
2010300C02Rik,pass,24,4,6.0,4,6.0,6.0
2010300F17Rik,pass,225,46,4.89,43,5.23,7.28
2010308F09Rik,low_depth,1,1,1.0,1,1.0,0.0
2010310C07Rik,pass,9,3,3.0,2,4.5,4.5
2010315B03Rik,pass,560,125,4.48,114,4.91,6.87
2010320M18Rik,pass,690,126,5.48,109,6.33,7.12
2200002A13Rik,pass,5,1,5.0,1,5.0,5.0
2200002D01Rik,pass,1345,247,5.45,225,5.98,7.63
2210011C24Rik,low_depth,15,7,2.14,7,2.14,3.67
2210011K15Rik,pass,10,2,5.0,2,5.0,9.0
2210016F16Rik,pass,1055,204,5.17,186,5.67,7.58
2210016L21Rik,pass,1148,219,5.24,189,6.07,8.21
2210039B01Rik,low_depth,3,2,1.5,2,1.5,2.0
2210406H18Rik,pass,577,119,4.85,108,5.34,7.01
2210406O10Rik,low_depth,420,396,1.06,396,1.06,2.0
2210408F21Rik,pass,644,114,5.65,101,6.38,7.54
2210408I21Rik,pass,929,191,4.86,169,5.5,7.23
2210411M09Rik,low_depth,1,1,1.0,1,1.0,0.0
2210412B16Rik,pass,11,1,11.0,1,11.0,11.0
2210414B05Rik,pass,20,3,6.67,3,6.67,9.5
2210417A02Rik,low_depth,12,4,3.0,4,3.0,3.0
2300003K06Rik,low_depth,1,1,1.0,1,1.0,0.0
2300009A05Rik,pass,1999,365,5.48,324,6.17,7.84
2310001H17Rik,pass,1021,228,4.48,204,5.0,6.79
2310001K24Rik,low_depth,2,2,1.0,2,1.0,0.0
2310002D06Rik,pass,4,1,4.0,1,4.0,4.0
2310002F09Rik,pass,17,5,3.4,5,3.4,7.0
2310005E17Rik,pass,5,2,2.5,2,2.5,4.0
2310007B03Rik,pass,4,1,4.0,1,4.0,4.0
2310009A05Rik,pass,835,156,5.35,140,5.96,7.5
2310009B15Rik,pass,784,168,4.67,152,5.16,6.64
2310010J17Rik,pass,494,79,6.25,69,7.16,8.73
2310011J03Rik,pass,251,49,5.12,43,5.84,6.94
2310014F06Rik,pass,76,10,7.6,8,9.5,9.5
2310015A10Rik,pass,232,45,5.16,36,6.44,8.54
2310015K22Rik,low_depth,2,2,1.0,2,1.0,0.0
2310022A10Rik,pass,463,107,4.33,98,4.72,6.7
2310022B05Rik,pass,2650,487,5.44,429,6.18,7.75
2310026L22Rik,pass,12,3,4.0,3,4.0,5.5
2310030A07Rik,low_depth,1,1,1.0,1,1.0,0.0
2310030G06Rik,pass,89,23,3.87,22,4.05,5.79
2310031A07Rik,pass,43,11,3.91,11,3.91,5.0
2310033P09Rik,pass,308,71,4.34,65,4.74,7.08
2310034G01Rik,pass,29,6,4.83,5,5.8,7.0
2310039H08Rik,pass,465,87,5.34,83,5.6,6.97
2310039L15Rik,low_depth,2,2,1.0,2,1.0,0.0
2310040G24Rik,pass,142,18,7.89,16,8.88,10.69
2310043P16Rik,pass,53,14,3.79,12,4.42,6.86
2310046K23Rik,low_depth,1,1,1.0,1,1.0,0.0
2310047D07Rik,pass,18,2,9.0,2,9.0,9.0
2310057M21Rik,pass,1007,192,5.24,173,5.82,7.42
2310058D17Rik,pass,105,25,4.2,21,5.0,7.46
2310061I04Rik,pass,749,146,5.13,130,5.76,7.88
2310065F04Rik,low_depth,2,1,2.0,1,2.0,2.0
2310067P03Rik,pass,7,1,7.0,1,7.0,7.0
2310068J16Rik,pass,65,14,4.64,12,5.42,6.89
2310069B03Rik,low_depth,1,1,1.0,1,1.0,0.0
2310075C17Rik,low_depth,1,1,1.0,1,1.0,0.0
2310081O03Rik,low_depth,4,2,2.0,2,2.0,3.0
2410002F23Rik,pass,389,85,4.58,76,5.12,6.8
2410003L11Rik,low_depth,1,1,1.0,1,1.0,0.0
2410004B18Rik,pass,2033,440,4.62,400,5.08,6.48
2410004I01Rik,pass,17,3,5.67,2,8.5,8.5
2410004P03Rik,pass,8,3,2.67,2,4.0,7.0
2410006H16Rik,pass,3394,707,4.8,639,5.31,7.25
2410012E07Rik,low_depth,1,1,1.0,1,1.0,0.0
2410015M20Rik,pass,467,93,5.02,85,5.49,7.37
2410017I17Rik,pass,6,2,3.0,2,3.0,5.0
2410018L13Rik,low_depth,2,2,1.0,2,1.0,0.0
2410022M11Rik,pass,90,18,5.0,18,5.0,6.54
2410080I02Rik,low_depth,2,1,2.0,1,2.0,2.0
2410131K14Rik,pass,308,58,5.31,53,5.81,7.38
2410141K09Rik,low_depth,1,1,1.0,1,1.0,0.0
2500002B13Rik,pass,169,42,4.02,39,4.33,6.0
2500004C02Rik,pass,95,33,2.88,32,2.97,4.94
2510002D24Rik,pass,646,126,5.13,107,6.04,8.7
2510009E07Rik,pass,1074,243,4.42,225,4.77,6.59
2510016D11Rik,pass,31,7,4.43,7,4.43,7.0
2510017J16Rik,pass,50,13,3.85,12,4.17,5.75
2510039O18Rik,pass,2022,365,5.54,328,6.16,7.42
2510046G10Rik,pass,185,27,6.85,25,7.4,10.41
2600006K01Rik,pass,83,15,5.53,14,5.93,7.9
2600014E21Rik,pass,8,2,4.0,2,4.0,7.0
2610001A08Rik,pass,20,8,2.5,7,2.86,4.25
2610001J05Rik,pass,3498,1014,3.45,963,3.63,5.58
2610002M06Rik,pass,1653,335,4.93,304,5.44,7.27
2610005L07Rik,pass,11,3,3.67,3,3.67,5.0
2610008E11Rik,pass,534,142,3.76,135,3.96,6.05
2610011E03Rik,pass,9,3,3.0,3,3.0,7.0
2610012C04Rik,pass,22,3,7.33,3,7.33,7.33
2610016A17Rik,pass,22,4,5.5,4,5.5,10.0
2610020C07Rik,pass,44,11,4.0,11,4.0,5.71
2610021A01Rik,pass,170,59,2.88,56,3.04,4.8
2610024D14Rik,low_depth,3,3,1.0,3,1.0,0.0
2610027F03Rik,pass,12,1,12.0,1,12.0,12.0
2610028D06Rik,pass,14,3,4.67,3,4.67,12.0
2610028E06Rik,low_depth,1,1,1.0,1,1.0,0.0
2610028H24Rik,low_depth,1,1,1.0,1,1.0,0.0
2610035D17Rik,pass,168,27,6.22,24,7.0,9.0
2610037D02Rik,pass,56,18,3.11,17,3.29,4.55
2610044O15Rik8,pass,440,97,4.54,92,4.78,6.12
2610203C22Rik,pass,462,88,5.25,75,6.16,7.91
2610206C17Rik,pass,6,1,6.0,1,6.0,6.0
2610300M13Rik,pass,32,7,4.57,7,4.57,7.25
2610301B20Rik,pass,2193,409,5.36,369,5.94,7.56
2610306M01Rik,pass,65,14,4.64,14,4.64,6.1
2610306O10Rik,pass,26,3,8.67,2,13.0,13.0
2610307P16Rik,pass,31,8,3.88,7,4.43,7.0
2610318N02Rik,pass,34,6,5.67,6,5.67,6.6
2610507B11Rik,pass,1851,345,5.37,317,5.84,7.64
2610507I01Rik,low_depth,1,1,1.0,1,1.0,0.0
2610524H06Rik,pass,1829,332,5.51,295,6.2,7.67
2610528A11Rik,pass,7,2,3.5,2,3.5,6.0
2610528J11Rik,pass,21,5,4.2,4,5.25,6.67
2700012I20Rik,low_depth,3,2,1.5,2,1.5,2.0
2700016F22Rik,low_depth,21,10,2.1,10,2.1,3.75
2700029L08Rik,low_depth,4,2,2.0,2,2.0,3.0
2700033N17Rik,low_depth,1,1,1.0,1,1.0,0.0
2700038G22Rik,pass,173,38,4.55,36,4.81,5.89
2700046G09Rik,pass,12,3,4.0,3,4.0,5.5
2700049A03Rik,pass,195,51,3.82,48,4.06,6.07
2700062C07Rik,pass,299,58,5.16,53,5.64,7.15
2700069I18Rik,pass,200,32,6.25,29,6.9,8.77
2700080J24Rik,low_depth,4,4,1.0,4,1.0,0.0
2700081O15Rik,pass,3860,700,5.51,611,6.32,8.02
2700097O09Rik,pass,1023,204,5.01,183,5.59,7.77
2700099C18Rik,pass,633,130,4.87,121,5.23,7.48
2810001G20Rik,pass,271,47,5.77,41,6.61,8.42
2810002D19Rik,pass,270,60,4.5,51,5.29,6.34
2810004N23Rik,pass,1838,338,5.44,307,5.99,7.57
2810006K23Rik,pass,780,169,4.62,158,4.94,6.41
2810013P06Rik,pass,534,98,5.45,87,6.14,7.98
2810021J22Rik,pass,107,20,5.35,20,5.35,7.21
2810025M15Rik,pass,983,205,4.8,183,5.37,6.67
2810032G03Rik,pass,71,12,5.92,8,8.88,11.5
2810039B14Rik,pass,19,2,9.5,2,9.5,18.0
2810402E24Rik,pass,383,73,5.25,68,5.63,7.7
2810403D21Rik,pass,379,104,3.64,92,4.12,6.04
2810403G07Rik,pass,6,2,3.0,2,3.0,5.0
2810404F17Rik,low_depth,4,3,1.33,3,1.33,2.0
2810404M03Rik,low_depth,2,2,1.0,2,1.0,0.0
2810405F15Rik,low_depth,1,1,1.0,1,1.0,0.0
2810405F17Rik,pass,25,8,3.12,7,3.57,4.0
2810408A11Rik,pass,87,11,7.91,10,8.7,10.62
2810408I11Rik,pass,767,143,5.36,131,5.85,7.06
2810410L24Rik,pass,43,9,4.78,6,7.17,8.4
