####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-02-15 05:19:35
## Sample: 7273
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Gm14989,low_depth,16,16,1.0,16,1.0,0.0
Gm14991,low_depth,3,3,1.0,3,1.0,0.0
Gm14994,pass,20,4,5.0,4,5.0,6.33
Gm14997,low_depth,1,1,1.0,1,1.0,0.0
Gm14999,low_depth,1,1,1.0,1,1.0,0.0
Gm15000,low_depth,2,2,1.0,2,1.0,0.0
Gm15001,low_depth,2,1,2.0,1,2.0,2.0
Gm15002,low_depth,382,282,1.35,282,1.35,3.44
Gm15004,low_depth,1,1,1.0,1,1.0,0.0
Gm15007,low_depth,67,53,1.26,52,1.29,2.88
Gm15010,pass,4,1,4.0,1,4.0,4.0
Gm15011,pass,18,5,3.6,5,3.6,5.33
Gm15013,low_depth,651,449,1.45,441,1.48,3.44
Gm15014,low_depth,74,72,1.03,72,1.03,2.0
Gm15016,low_depth,2,2,1.0,2,1.0,0.0
Gm15021,low_depth,10,9,1.11,9,1.11,2.0
Gm15026,low_depth,3,3,1.0,3,1.0,0.0
Gm15029,low_depth,27,22,1.23,22,1.23,3.5
Gm15031,low_depth,158,145,1.09,145,1.09,3.6
Gm15032,pass,39959,12375,3.23,11878,3.36,4.69
Gm15033,pass,28,13,2.15,13,2.15,6.0
Gm15034,low_depth,3,3,1.0,3,1.0,0.0
Gm15036,low_depth,1,1,1.0,1,1.0,0.0
Gm15037,low_depth,14,12,1.17,12,1.17,3.0
Gm15040,low_depth,2,2,1.0,2,1.0,0.0
Gm15041,low_depth,8,6,1.33,6,1.33,3.0
Gm15042,low_depth,1,1,1.0,1,1.0,0.0
Gm15043,low_depth,79,32,2.47,32,2.47,3.61
Gm15044,low_depth,547,412,1.33,409,1.34,3.09
Gm15047,pass,33,17,1.94,17,1.94,4.2
Gm15050,pass,294,55,5.35,55,5.35,5.98
Gm15054,low_depth,20,16,1.25,16,1.25,3.0
Gm15056,low_depth,3,1,3.0,1,3.0,3.0
Gm15060,low_depth,1,1,1.0,1,1.0,0.0
Gm15061,low_depth,3,3,1.0,3,1.0,0.0
Gm15063,pass,95,20,4.75,20,4.75,5.41
Gm15066,pass,302,98,3.08,96,3.15,4.75
Gm15067,low_depth,140,127,1.1,127,1.1,2.44
Gm15071,low_depth,2,2,1.0,2,1.0,0.0
Gm15074,low_depth,151,80,1.89,79,1.91,3.4
Gm15075,low_depth,1,1,1.0,1,1.0,0.0
Gm15076,pass,28,21,1.33,21,1.33,4.5
Gm15077,low_depth,19,16,1.19,16,1.19,2.0
Gm15079,low_depth,8,8,1.0,8,1.0,0.0
Gm15081,low_depth,1,1,1.0,1,1.0,0.0
Gm15082,low_depth,1,1,1.0,1,1.0,0.0
Gm15099,low_depth,1,1,1.0,1,1.0,0.0
Gm15102,low_depth,1,1,1.0,1,1.0,0.0
Gm15104,low_depth,2,2,1.0,2,1.0,0.0
Gm15115,low_depth,2,2,1.0,2,1.0,0.0
Gm15120,pass,23,9,2.56,9,2.56,4.5
Gm15129,low_depth,2303,1132,2.03,1117,2.06,3.16
Gm15131,low_depth,90,77,1.17,77,1.17,2.62
Gm15132,pass,700,216,3.24,209,3.35,4.75
Gm15138,low_depth,1,1,1.0,1,1.0,0.0
Gm15147,low_depth,22,10,2.2,10,2.2,3.0
Gm15148,low_depth,76669,41102,1.87,40439,1.9,3.01
Gm15149,low_depth,71,68,1.04,68,1.04,2.0
Gm15151,low_depth,126,78,1.62,78,1.62,3.67
Gm15152,pass,53,46,1.15,46,1.15,4.5
Gm15154,low_depth,183,169,1.08,169,1.08,3.0
Gm15155,low_depth,12,7,1.71,7,1.71,3.5
Gm15156,pass,7,1,7.0,1,7.0,7.0
Gm15157,low_depth,35,31,1.13,31,1.13,3.0
Gm15159,low_depth,4715,2936,1.61,2910,1.62,2.84
Gm15160,low_depth,2,2,1.0,2,1.0,0.0
Gm15161,low_depth,1584,986,1.61,976,1.62,3.35
Gm15162,low_depth,3031,2294,1.32,2283,1.33,2.87
Gm15163,pass,71,33,2.15,32,2.22,4.25
Gm15164,pass,20,14,1.43,14,1.43,4.0
Gm15167,low_depth,9,4,2.25,4,2.25,2.67
Gm15168,low_depth,11,11,1.0,11,1.0,0.0
Gm15169,pass,12,4,3.0,4,3.0,5.0
Gm15170,low_depth,43,33,1.3,33,1.3,3.5
Gm15171,low_depth,13,13,1.0,13,1.0,0.0
Gm15172,pass,58,24,2.42,24,2.42,12.33
Gm15173,low_depth,7,5,1.4,5,1.4,3.0
Gm15175,pass,24,9,2.67,8,3.0,4.2
Gm15177,low_depth,4,4,1.0,4,1.0,0.0
Gm15180,low_depth,367,270,1.36,268,1.37,3.75
Gm15182,low_depth,22,11,2.0,11,2.0,3.75
Gm15183,low_depth,72,60,1.2,60,1.2,3.0
Gm15185,low_depth,183,131,1.4,131,1.4,3.48
Gm15186,pass,49,16,3.06,16,3.06,5.12
Gm15187,low_depth,9,8,1.12,8,1.12,2.0
Gm15188,low_depth,2,2,1.0,2,1.0,0.0
Gm15189,pass,48,36,1.33,36,1.33,4.0
Gm15190,low_depth,102,67,1.52,67,1.52,3.19
Gm15191,pass,234,130,1.8,127,1.84,4.06
Gm15192,low_depth,32,19,1.68,19,1.68,2.62
Gm15194,low_depth,17,7,2.43,7,2.43,3.5
Gm15195,pass,248,89,2.79,87,2.85,4.74
Gm15196,pass,291,103,2.83,102,2.85,4.57
Gm15197,pass,129,31,4.16,30,4.3,7.6
Gm15198,pass,1831,593,3.09,567,3.23,4.94
Gm15199,low_depth,1,1,1.0,1,1.0,0.0
Gm15202,low_depth,1,1,1.0,1,1.0,0.0
Gm15203,low_depth,28,28,1.0,28,1.0,0.0
Gm15204,pass,318,108,2.94,107,2.97,4.7
Gm15206,pass,1516,658,2.3,644,2.35,4.43
Gm15207,low_depth,59,50,1.18,50,1.18,2.8
Gm15209,pass,13,5,2.6,4,3.25,4.0
Gm15211,pass,2142,649,3.3,628,3.41,4.36
Gm15212,low_depth,118,86,1.37,86,1.37,3.13
Gm15214,pass,527,181,2.91,168,3.14,4.82
Gm15215,pass,951,522,1.82,511,1.86,4.26
Gm15216,low_depth,150,134,1.12,134,1.12,3.29
Gm15218,low_depth,1,1,1.0,1,1.0,0.0
Gm15220,low_depth,990,518,1.91,506,1.96,3.09
Gm15222,pass,18,3,6.0,3,6.0,6.0
Gm15223,pass,653,214,3.05,205,3.19,4.37
Gm15224,pass,911,336,2.71,331,2.75,4.31
Gm15226,low_depth,8,6,1.33,6,1.33,3.0
Gm15227,low_depth,290,198,1.46,198,1.46,3.19
Gm15228,pass,8,3,2.67,3,2.67,6.0
Gm15230,low_depth,1,1,1.0,1,1.0,0.0
Gm15231,low_depth,25,21,1.19,21,1.19,2.33
Gm15232,low_depth,1277,544,2.35,537,2.38,4.0
Gm15233,low_depth,30,25,1.2,25,1.2,2.67
Gm15234,low_depth,3,2,1.5,2,1.5,2.0
Gm15235,pass,968,322,3.01,306,3.16,4.72
Gm15236,low_depth,2,1,2.0,1,2.0,2.0
Gm15237,low_depth,42,39,1.08,39,1.08,2.0
Gm15238,low_depth,66,35,1.89,34,1.94,3.67
Gm15240,low_depth,1,1,1.0,1,1.0,0.0
Gm15241,pass,8,4,2.0,4,2.0,5.0
Gm15242,low_depth,10,10,1.0,10,1.0,0.0
Gm15243,low_depth,1,1,1.0,1,1.0,0.0
Gm15245,low_depth,4,2,2.0,2,2.0,3.0
Gm15247,pass,90,25,3.6,24,3.75,4.88
Gm15256,low_depth,4,4,1.0,4,1.0,0.0
Gm15261,low_depth,36,22,1.64,22,1.64,3.33
Gm15262,pass,27,18,1.5,17,1.59,4.33
Gm15263,low_depth,6,6,1.0,6,1.0,0.0
Gm15264,pass,10,3,3.33,3,3.33,4.5
Gm15265,pass,12,4,3.0,4,3.0,5.0
Gm15266,low_depth,137,98,1.4,97,1.41,3.67
Gm15267,pass,165,56,2.95,54,3.06,4.26
Gm15268,low_depth,4561,3451,1.32,3440,1.33,2.54
Gm1527,low_depth,1,1,1.0,1,1.0,0.0
Gm15270,pass,129,30,4.3,28,4.61,6.32
Gm15271,pass,47,13,3.62,12,3.92,4.89
Gm15272,low_depth,1,1,1.0,1,1.0,0.0
Gm15283,pass,185,50,3.7,48,3.85,5.15
Gm15285,pass,168,114,1.47,113,1.49,4.06
Gm15286,low_depth,7,4,1.75,4,1.75,2.5
Gm15289,pass,1028,408,2.52,396,2.6,4.14
Gm15294,low_depth,9,9,1.0,9,1.0,0.0
Gm15298,low_depth,1,1,1.0,1,1.0,0.0
Gm15302,pass,59,18,3.28,17,3.47,4.5
Gm15304,low_depth,32,25,1.28,25,1.28,2.4
Gm15310,low_depth,32,18,1.78,18,1.78,3.33
Gm15314,low_depth,1,1,1.0,1,1.0,0.0
Gm15316,low_depth,9,7,1.29,7,1.29,3.0
Gm15318,low_depth,1,1,1.0,1,1.0,0.0
Gm15320,pass,9,2,4.5,2,4.5,4.5
Gm15321,low_depth,4,2,2.0,2,2.0,3.0
Gm15324,low_depth,1,1,1.0,1,1.0,0.0
Gm15325,low_depth,1,1,1.0,1,1.0,0.0
Gm15326,pass,66,18,3.67,18,3.67,4.43
Gm15327,low_depth,11,5,2.2,5,2.2,3.0
Gm15328,pass,15,4,3.75,4,3.75,6.5
Gm15329,low_depth,4,4,1.0,4,1.0,0.0
Gm15331,low_depth,78,47,1.66,46,1.7,3.13
Gm15332,low_depth,1,1,1.0,1,1.0,0.0
Gm15333,low_depth,17,17,1.0,17,1.0,0.0
Gm15335,low_depth,3139,1963,1.6,1950,1.61,2.84
Gm15336,low_depth,4,2,2.0,2,2.0,3.0
Gm15337,low_depth,11,7,1.57,6,1.83,2.25
Gm15340,low_depth,33,13,2.54,13,2.54,3.86
Gm15344,pass,12,3,4.0,3,4.0,5.5
Gm15345,low_depth,3,2,1.5,2,1.5,2.0
Gm15347,low_depth,1,1,1.0,1,1.0,0.0
Gm15348,pass,7,2,3.5,2,3.5,6.0
Gm15349,low_depth,63,57,1.11,56,1.12,2.17
Gm15351,low_depth,1,1,1.0,1,1.0,0.0
Gm15352,low_depth,7,5,1.4,5,1.4,2.0
Gm15353,low_depth,1,1,1.0,1,1.0,0.0
Gm15355,low_depth,68,54,1.26,54,1.26,3.33
Gm15356,pass,8,2,4.0,2,4.0,7.0
Gm15361,pass,436,237,1.84,232,1.88,4.19
Gm15362,low_depth,1,1,1.0,1,1.0,0.0
Gm15363,pass,6,1,6.0,1,6.0,6.0
Gm15364,low_depth,5,2,2.5,2,2.5,2.5
Gm15365,pass,707,241,2.93,234,3.02,4.33
Gm15366,low_depth,7,4,1.75,4,1.75,2.5
Gm15367,low_depth,2,1,2.0,1,2.0,2.0
Gm15368,pass,82,18,4.56,18,4.56,5.27
Gm15369,low_depth,2,2,1.0,2,1.0,0.0
Gm15372,pass,14,2,7.0,2,7.0,13.0
Gm15377,pass,10,4,2.5,4,2.5,7.0
Gm15379,low_depth,8,4,2.0,4,2.0,3.0
Gm15381,low_depth,13,7,1.86,7,1.86,2.2
Gm15382,low_depth,3,2,1.5,2,1.5,2.0
Gm15385,low_depth,1,1,1.0,1,1.0,0.0
Gm15387,low_depth,26,18,1.44,18,1.44,2.6
Gm15388,pass,1090,431,2.53,418,2.61,4.36
Gm15390,pass,812,405,2.0,397,2.05,4.46
Gm15391,low_depth,2,2,1.0,2,1.0,0.0
Gm15393,pass,60,44,1.36,44,1.36,4.2
Gm15394,low_depth,21,13,1.62,13,1.62,3.67
Gm15395,low_depth,81,38,2.13,38,2.13,3.15
Gm15396,low_depth,6,5,1.2,5,1.2,2.0
Gm15398,pass,12,3,4.0,3,4.0,5.5
Gm15399,pass,1344,666,2.02,660,2.04,4.27
Gm15400,low_depth,200,126,1.59,123,1.63,3.57
Gm15401,low_depth,3,1,3.0,1,3.0,3.0
Gm15402,low_depth,1,1,1.0,1,1.0,0.0
Gm15403,pass,220,70,3.14,66,3.33,4.76
Gm15404,low_depth,1,1,1.0,1,1.0,0.0
Gm15408,pass,87,24,3.62,21,4.14,5.4
Gm15411,pass,54,17,3.18,17,3.18,4.7
Gm15413,pass,42,8,5.25,7,6.0,6.83
Gm15416,low_depth,14,4,3.5,4,3.5,3.5
Gm15417,pass,946,272,3.48,257,3.68,4.68
Gm15418,pass,11,2,5.5,2,5.5,5.5
Gm15419,low_depth,2,2,1.0,2,1.0,0.0
Gm15420,pass,16,4,4.0,3,5.33,5.33
Gm15421,pass,2329,998,2.33,976,2.39,4.18
Gm15422,pass,68,22,3.09,21,3.24,5.7
Gm15425,low_depth,297,208,1.43,206,1.44,2.57
Gm15426,low_depth,37,37,1.0,37,1.0,0.0
Gm15427,low_depth,3836,2499,1.54,2477,1.55,3.14
Gm15428,low_depth,23,11,2.09,10,2.3,3.6
Gm15429,low_depth,13,7,1.86,6,2.17,3.33
Gm15432,low_depth,1308,638,2.05,629,2.08,3.95
Gm15433,pass,70,17,4.12,14,5.0,5.31
Gm15441,pass,119,28,4.25,28,4.25,5.55
Gm15443,low_depth,8,6,1.33,6,1.33,3.0
Gm15445,pass,133,51,2.61,51,2.61,4.15
Gm15446,pass,831,189,4.4,179,4.64,5.98
Gm15448,pass,918,207,4.43,191,4.81,5.85
Gm15452,low_depth,460,203,2.27,199,2.31,3.78
Gm15454,low_depth,78,49,1.59,49,1.59,3.64
Gm15455,low_depth,44,26,1.69,26,1.69,3.57
Gm15457,pass,20,10,2.0,10,2.0,6.0
Gm15458,low_depth,1,1,1.0,1,1.0,0.0
Gm15459,pass,2346,656,3.58,622,3.77,5.23
Gm15460,low_depth,14,12,1.17,12,1.17,2.0
Gm15462,low_depth,6,6,1.0,6,1.0,0.0
Gm15464,low_depth,22862,8154,2.8,7890,2.9,4.0
Gm15465,low_depth,1,1,1.0,1,1.0,0.0
Gm15466,pass,20722,7334,2.83,7074,2.93,4.18
Gm15467,pass,420,202,2.08,198,2.12,4.08
Gm15469,low_depth,3,1,3.0,1,3.0,3.0
Gm15470,low_depth,120,71,1.69,70,1.71,3.17
Gm15471,pass,33,7,4.71,6,5.5,7.75
Gm15472,pass,11,5,2.2,5,2.2,4.0
Gm15473,low_depth,10,7,1.43,7,1.43,2.5
Gm15475,low_depth,5,5,1.0,5,1.0,0.0
Gm15476,low_depth,2,2,1.0,2,1.0,0.0
Gm15477,low_depth,23,15,1.53,14,1.64,3.25
Gm15478,low_depth,2,1,2.0,1,2.0,2.0
Gm15479,pass,4,1,4.0,1,4.0,4.0
Gm15480,low_depth,183,157,1.17,157,1.17,3.17
Gm15481,low_depth,753,494,1.52,489,1.54,3.61
Gm15482,pass,61,28,2.18,28,2.18,5.71
Gm15483,pass,148,112,1.32,111,1.33,4.36
Gm15484,pass,1147,522,2.2,509,2.25,4.22
Gm15488,low_depth,37,18,2.06,18,2.06,3.38
Gm15489,low_depth,4,3,1.33,3,1.33,2.0
Gm15490,pass,7,2,3.5,1,7.0,7.0
Gm15491,pass,36,12,3.0,12,3.0,4.43
Gm15492,pass,12,2,6.0,2,6.0,6.0
Gm15493,low_depth,7,4,1.75,4,1.75,2.5
Gm15494,low_depth,4,4,1.0,4,1.0,0.0
Gm15495,pass,587,295,1.99,287,2.05,4.03
Gm15496,low_depth,1,1,1.0,1,1.0,0.0
Gm15497,low_depth,393,314,1.25,313,1.26,2.9
Gm15498,low_depth,8,4,2.0,4,2.0,2.33
Gm15499,low_depth,7,4,1.75,4,1.75,2.5
Gm15500,pass,49874,15320,3.26,14698,3.39,4.93
Gm15501,low_depth,1034,587,1.76,582,1.78,3.74
Gm15502,low_depth,35,16,2.19,16,2.19,3.11
Gm15503,pass,370,95,3.89,91,4.07,5.43
Gm15504,low_depth,90,71,1.27,71,1.27,3.11
Gm15506,pass,438,141,3.11,137,3.2,4.67
Gm15508,pass,781,503,1.55,500,1.56,4.02
Gm15509,low_depth,1,1,1.0,1,1.0,0.0
Gm15510,low_depth,1,1,1.0,1,1.0,0.0
Gm15512,low_depth,4,2,2.0,2,2.0,3.0
Gm15513,pass,312,91,3.43,90,3.47,4.89
Gm15515,low_depth,376,289,1.3,286,1.31,2.84
Gm15516,pass,31,11,2.82,11,2.82,7.67
Gm15518,low_depth,3,2,1.5,2,1.5,2.0
Gm15519,pass,27,16,1.69,15,1.8,4.0
Gm15520,low_depth,5,4,1.25,4,1.25,2.0
Gm15521,low_depth,2,2,1.0,2,1.0,0.0
Gm15522,low_depth,1,1,1.0,1,1.0,0.0
Gm15523,low_depth,5,3,1.67,3,1.67,3.0
Gm15526,pass,100,31,3.23,30,3.33,4.89
Gm15527,pass,12,7,1.71,6,2.0,7.0
Gm15528,pass,8,3,2.67,3,2.67,6.0
Gm15529,pass,13,3,4.33,3,4.33,6.0
Gm1553,pass,131,34,3.85,33,3.97,4.77
Gm15530,low_depth,429,196,2.19,195,2.2,3.46
Gm15531,low_depth,2330,1540,1.51,1533,1.52,3.71
Gm15532,low_depth,2,2,1.0,2,1.0,0.0
Gm15533,pass,4,1,4.0,1,4.0,4.0
Gm15534,low_depth,2,2,1.0,2,1.0,0.0
Gm15535,pass,19,12,1.58,12,1.58,4.5
Gm15536,low_depth,94,71,1.32,70,1.34,2.71
Gm15537,pass,122,41,2.98,41,2.98,4.0
Gm15538,low_depth,456,249,1.83,246,1.85,3.73
Gm15539,low_depth,107,98,1.09,98,1.09,3.25
Gm15541,low_depth,30,25,1.2,25,1.2,3.5
Gm15542,pass,1136,410,2.77,394,2.88,4.66
Gm15544,pass,23,14,1.64,13,1.77,4.33
Gm15545,pass,215,67,3.21,66,3.26,4.82
Gm15546,pass,17,5,3.4,5,3.4,7.0
Gm15547,low_depth,2411,1866,1.29,1856,1.3,3.19
Gm15549,low_depth,10,10,1.0,10,1.0,0.0
Gm15550,pass,68,34,2.0,34,2.0,4.78
Gm15551,pass,547,123,4.45,119,4.6,5.37
Gm15553,low_depth,468,357,1.31,356,1.31,3.0
Gm15554,pass,50,35,1.43,34,1.47,4.2
Gm15556,low_depth,7,4,1.75,4,1.75,2.5
Gm15557,low_depth,1,1,1.0,1,1.0,0.0
Gm15559,low_depth,29,9,3.22,9,3.22,3.5
Gm15560,low_depth,142,119,1.19,119,1.19,3.56
Gm15561,low_depth,1,1,1.0,1,1.0,0.0
Gm15562,pass,5,1,5.0,1,5.0,5.0
Gm15563,low_depth,3,1,3.0,1,3.0,3.0
Gm15564,pass,4846,1193,4.06,1130,4.29,5.4
Gm15565,low_depth,26,26,1.0,26,1.0,0.0
Gm15566,low_depth,324,227,1.43,225,1.44,3.91
Gm15567,low_depth,3,3,1.0,3,1.0,0.0
Gm15568,low_depth,855,572,1.49,565,1.51,3.15
Gm15569,pass,20,6,3.33,5,4.0,8.5
Gm15570,low_depth,169,137,1.23,137,1.23,2.68
Gm15571,low_depth,422,363,1.16,363,1.16,2.51
Gm15572,low_depth,62,57,1.09,57,1.09,2.0
Gm15573,pass,24,11,2.18,9,2.67,4.75
Gm15575,pass,682,303,2.25,295,2.31,4.34
Gm15576,pass,39,19,2.05,19,2.05,5.0
Gm15577,low_depth,3,1,3.0,1,3.0,3.0
Gm15578,pass,4935,1789,2.76,1737,2.84,4.43
Gm15579,low_depth,3,1,3.0,1,3.0,3.0
Gm15580,pass,73,67,1.09,67,1.09,4.0
Gm15581,low_depth,15,12,1.25,12,1.25,2.5
Gm15582,pass,5,2,2.5,2,2.5,4.0
Gm15584,low_depth,7,6,1.17,6,1.17,2.0
Gm15586,low_depth,17,14,1.21,14,1.21,2.5
Gm15587,low_depth,1,1,1.0,1,1.0,0.0
Gm15589,low_depth,1,1,1.0,1,1.0,0.0
Gm15590,pass,165,125,1.32,123,1.34,4.23
Gm15591,pass,16,3,5.33,3,5.33,7.5
Gm15592,low_depth,3,3,1.0,3,1.0,0.0
Gm15593,pass,20,16,1.25,16,1.25,5.0
Gm15594,low_depth,2,2,1.0,2,1.0,0.0
Gm15596,pass,1403,457,3.07,442,3.17,4.36
Gm15599,low_depth,297,237,1.25,237,1.25,3.4
Gm156,low_depth,4,4,1.0,4,1.0,0.0
Gm15600,low_depth,1,1,1.0,1,1.0,0.0
Gm15601,low_depth,69,33,2.09,33,2.09,3.57
Gm15602,pass,311,229,1.36,228,1.36,4.19
Gm15603,low_depth,1,1,1.0,1,1.0,0.0
Gm15604,pass,194,117,1.66,115,1.69,4.43
Gm15607,low_depth,2932,1360,2.16,1334,2.2,3.58
Gm15609,pass,11,7,1.57,7,1.57,5.0
Gm15610,pass,1770,519,3.41,493,3.59,4.76
Gm15612,pass,8,3,2.67,3,2.67,6.0
Gm15613,low_depth,32,12,2.67,12,2.67,3.5
Gm15614,low_depth,11,11,1.0,11,1.0,0.0
Gm15616,pass,508,197,2.58,192,2.65,4.55
Gm15617,low_depth,101,70,1.44,70,1.44,3.82
Gm15618,low_depth,22,22,1.0,22,1.0,0.0
Gm15619,pass,7,4,1.75,3,2.33,5.0
Gm15620,low_depth,11,9,1.22,9,1.22,2.0
Gm15621,low_depth,96,61,1.57,61,1.57,3.33
Gm15622,low_depth,11,6,1.83,5,2.2,3.0
Gm15624,pass,13,4,3.25,4,3.25,5.5
Gm15625,low_depth,45,36,1.25,36,1.25,2.8
Gm15626,low_depth,1,1,1.0,1,1.0,0.0
Gm15628,pass,18,2,9.0,2,9.0,9.0
Gm15629,pass,10,2,5.0,2,5.0,9.0
Gm15631,low_depth,7,7,1.0,7,1.0,0.0
Gm15634,low_depth,6,5,1.2,5,1.2,2.0
Gm15635,pass,41,10,4.1,10,4.1,8.75
Gm15636,low_depth,1,1,1.0,1,1.0,0.0
Gm15637,pass,12,5,2.4,5,2.4,4.5
Gm15638,pass,32,13,2.46,12,2.67,5.0
Gm15640,pass,73,26,2.81,26,2.81,4.13
Gm15642,low_depth,7,7,1.0,7,1.0,0.0
Gm15644,low_depth,154,88,1.75,87,1.77,3.39
Gm15645,pass,1230,417,2.95,404,3.04,5.26
Gm15647,low_depth,1,1,1.0,1,1.0,0.0
Gm15650,low_depth,1,1,1.0,1,1.0,0.0
Gm15651,pass,39,9,4.33,9,4.33,8.5
Gm15653,low_depth,73,57,1.28,56,1.3,3.43
Gm15654,low_depth,4,4,1.0,4,1.0,0.0
Gm15655,low_depth,50,21,2.38,20,2.5,3.5
Gm15657,pass,43,11,3.91,11,3.91,6.33
Gm15659,low_depth,5,5,1.0,5,1.0,0.0
Gm15660,low_depth,5,3,1.67,3,1.67,3.0
Gm15661,low_depth,112,104,1.08,102,1.1,3.5
Gm15663,low_depth,56,27,2.07,25,2.24,3.82
Gm15665,low_depth,1,1,1.0,1,1.0,0.0
Gm15666,low_depth,24,16,1.5,16,1.5,3.67
Gm15667,pass,148,58,2.55,55,2.69,4.72
Gm15670,low_depth,55,44,1.25,44,1.25,2.83
Gm15671,pass,16,2,8.0,1,16.0,16.0
Gm15672,low_depth,4,4,1.0,4,1.0,0.0
Gm15674,pass,4,1,4.0,1,4.0,4.0
Gm15675,pass,440,102,4.31,96,4.58,5.85
Gm15677,pass,8,3,2.67,3,2.67,6.0
Gm15678,low_depth,3,3,1.0,3,1.0,0.0
Gm15679,low_depth,1,1,1.0,1,1.0,0.0
Gm15680,low_depth,1,1,1.0,1,1.0,0.0
Gm15681,pass,27,9,3.0,9,3.0,19.0
Gm15682,pass,133,74,1.8,73,1.82,4.16
Gm15688,pass,5,2,2.5,2,2.5,4.0
Gm15689,low_depth,3,2,1.5,2,1.5,2.0
Gm15690,pass,20,5,4.0,5,4.0,4.0
Gm15691,pass,4,1,4.0,1,4.0,4.0
Gm15692,low_depth,21,13,1.62,13,1.62,3.0
Gm15693,pass,48,18,2.67,18,2.67,4.0
Gm15694,pass,1440,525,2.74,510,2.82,4.03
Gm15696,low_depth,1466,1056,1.39,1052,1.39,3.19
Gm15697,low_depth,83,48,1.73,46,1.8,3.64
Gm15702,low_depth,15,14,1.07,14,1.07,2.0
Gm15703,low_depth,194,104,1.87,103,1.88,3.84
Gm15704,low_depth,11,7,1.57,6,1.83,2.67
Gm15706,pass,355,99,3.59,94,3.78,5.08
Gm15707,low_depth,3,3,1.0,3,1.0,0.0
Gm15708,pass,134,43,3.12,43,3.12,4.96
Gm15709,low_depth,20,12,1.67,12,1.67,3.0
Gm15710,low_depth,259,159,1.63,156,1.66,3.29
Gm15711,low_depth,1,1,1.0,1,1.0,0.0
Gm15712,low_depth,4744,3120,1.52,3092,1.53,2.88
Gm15715,low_depth,22,21,1.05,21,1.05,2.0
Gm15716,low_depth,3,3,1.0,3,1.0,0.0
Gm15718,pass,70,12,5.83,11,6.36,6.9
Gm15719,pass,8,5,1.6,5,1.6,4.0
Gm15720,pass,1319,483,2.73,463,2.85,4.69
Gm15723,low_depth,2,2,1.0,2,1.0,0.0
Gm15726,pass,70,21,3.33,21,3.33,5.45
Gm15727,pass,4824,1518,3.18,1450,3.33,5.38
Gm15728,pass,108,40,2.7,37,2.92,4.94
Gm15729,low_depth,6,5,1.2,5,1.2,2.0
Gm15730,low_depth,623,400,1.56,399,1.56,3.49
Gm15731,low_depth,9,4,2.25,4,2.25,3.5
Gm15732,low_depth,1511,1190,1.27,1186,1.27,3.11
Gm15733,low_depth,54,40,1.35,39,1.38,2.5
Gm15737,low_depth,3,3,1.0,3,1.0,0.0
Gm15738,pass,6,1,6.0,1,6.0,6.0
Gm15739,pass,28,16,1.75,15,1.87,4.25
Gm15740,low_depth,27,9,3.0,9,3.0,3.57
Gm15741,low_depth,5,2,2.5,2,2.5,2.5
Gm15742,low_depth,4,4,1.0,4,1.0,0.0
Gm15743,low_depth,4,4,1.0,4,1.0,0.0
Gm15744,pass,182,101,1.8,100,1.82,4.04
Gm15745,low_depth,81,66,1.23,66,1.23,3.5
Gm15746,low_depth,19,16,1.19,16,1.19,2.5
Gm15747,pass,36,3,12.0,3,12.0,12.0
Gm15749,low_depth,1,1,1.0,1,1.0,0.0
Gm15750,pass,202,72,2.81,70,2.89,5.55
Gm15752,low_depth,41,35,1.17,35,1.17,3.0
Gm15753,pass,781,328,2.38,317,2.46,4.03
Gm15754,low_depth,408,365,1.12,363,1.12,3.25
Gm15755,low_depth,1,1,1.0,1,1.0,0.0
Gm15759,low_depth,17,11,1.55,11,1.55,3.0
Gm15760,pass,194,79,2.46,76,2.55,4.03
Gm15762,pass,54,9,6.0,9,6.0,6.62
Gm15763,pass,35,31,1.13,31,1.13,5.0
Gm15764,pass,12,4,3.0,4,3.0,5.0
Gm15765,low_depth,5,3,1.67,3,1.67,3.0
Gm15766,pass,28729,8672,3.31,8306,3.46,5.0
Gm15770,low_depth,12,7,1.71,7,1.71,3.5
Gm15772,pass,6537,2966,2.2,2901,2.25,4.2
Gm15773,pass,585,269,2.17,261,2.24,4.09
Gm15774,low_depth,3,3,1.0,3,1.0,0.0
Gm15778,low_depth,1853,1373,1.35,1370,1.35,2.86
Gm15779,low_depth,5383,2694,2.0,2652,2.03,3.87
Gm15780,low_depth,2,2,1.0,2,1.0,0.0
Gm15781,low_depth,19,13,1.46,13,1.46,3.0
Gm15782,low_depth,48,35,1.37,35,1.37,2.62
Gm15785,low_depth,221,88,2.51,86,2.57,3.87
Gm15786,low_depth,1,1,1.0,1,1.0,0.0
Gm15787,pass,145,46,3.15,44,3.3,4.26
Gm15788,low_depth,6,5,1.2,5,1.2,2.0
Gm15789,low_depth,63,47,1.34,47,1.34,3.67
Gm15790,pass,299,93,3.22,89,3.36,4.75
Gm15791,pass,159,44,3.61,44,3.61,6.0
Gm15793,low_depth,22206,11447,1.94,11260,1.97,3.69
