####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-21 01:23:17
## Sample: 1820
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
1300014J16Rik,pass,68,17,4.0,17,4.0,9.5
1300017J02Rik,low_depth,27,13,2.08,13,2.08,3.8
1500002C15Rik,pass,241,50,4.82,44,5.48,12.59
1500002F19Rik,low_depth,71,70,1.01,70,1.01,2.0
1500004A13Rik,pass,196,48,4.08,46,4.26,8.89
1500005C15Rik,pass,313,81,3.86,75,4.17,8.93
1500009C09Rik,pass,12,3,4.0,3,4.0,10.0
1500009L16Rik,pass,3305,607,5.44,556,5.94,9.73
1500011B03Rik,pass,4541,687,6.61,611,7.43,11.31
1500011K16Rik,pass,4637,983,4.72,917,5.06,8.48
1500012K07Rik,low_depth,2,2,1.0,2,1.0,0.0
1500015A07Rik,pass,1973,346,5.7,306,6.45,9.51
1500015L24Rik,low_depth,2,2,1.0,2,1.0,0.0
1500015O10Rik,pass,8282,1609,5.15,1449,5.72,10.05
1500026H17Rik,pass,13,4,3.25,4,3.25,4.0
1520401A03Rik,low_depth,4,3,1.33,3,1.33,2.0
1600002K03Rik,pass,2478,519,4.77,480,5.16,8.68
1600010M07Rik,pass,843,164,5.14,147,5.73,10.04
1600012H06Rik,pass,8649,1586,5.45,1421,6.09,8.62
1600012P17Rik,pass,11,3,3.67,3,3.67,9.0
1600014C10Rik,pass,23124,4677,4.94,4305,5.37,9.38
1600014C23Rik,pass,211,40,5.28,38,5.55,8.52
1600015I10Rik,pass,27,2,13.5,2,13.5,26.0
1600017P15Rik,low_depth,1,1,1.0,1,1.0,0.0
1600019K03Rik,low_depth,3,2,1.5,2,1.5,2.0
1600020E01Rik,pass,3858,771,5.0,701,5.5,9.49
1600023N17Rik,pass,34,7,4.86,7,4.86,6.4
1600029O15Rik,pass,137,82,1.67,81,1.69,5.31
1700001G01Rik,low_depth,5,5,1.0,5,1.0,0.0
1700001G11Rik,pass,24,6,4.0,6,4.0,4.6
1700001G17Rik,pass,8,3,2.67,3,2.67,6.0
1700001J03Rik,pass,90,32,2.81,29,3.1,6.08
1700001J11Rik,pass,27,17,1.59,16,1.69,6.5
1700001K19Rik,pass,4,1,4.0,1,4.0,4.0
1700001L05Rik,pass,418,91,4.59,84,4.98,7.42
1700001L19Rik,pass,16,2,8.0,2,8.0,15.0
1700001N15Rik,low_depth,1,1,1.0,1,1.0,0.0
1700001O22Rik,pass,75,20,3.75,19,3.95,8.0
1700001P01Rik,pass,90,14,6.43,13,6.92,9.56
1700003C15Rik,low_depth,1,1,1.0,1,1.0,0.0
1700003D09Rik,pass,9,1,9.0,1,9.0,9.0
1700003E16Rik,pass,41,11,3.73,11,3.73,7.0
1700003G18Rik,low_depth,1,1,1.0,1,1.0,0.0
1700003I16Rik,pass,112,17,6.59,14,8.0,9.91
1700003L19Rik,low_depth,3,3,1.0,3,1.0,0.0
1700003M07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700003N22Rik,pass,43,8,5.38,8,5.38,12.67
1700006F04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700006J14Rik,pass,41,13,3.15,12,3.42,8.25
1700006P03Rik,low_depth,2,1,2.0,1,2.0,2.0
1700007E05Rik,low_depth,19,15,1.27,15,1.27,2.33
1700007J10Rik,low_depth,4,4,1.0,4,1.0,0.0
1700007K13Rik,pass,34,3,11.33,3,11.33,16.5
1700007L15Rik,pass,125,36,3.47,35,3.57,5.5
1700007M16Rik,low_depth,1,1,1.0,1,1.0,0.0
1700008A23Rik,pass,4,1,4.0,1,4.0,4.0
1700008J07Rik,pass,405,61,6.64,57,7.11,10.94
1700008O03Rik,low_depth,2,2,1.0,2,1.0,0.0
1700009N14Rik,low_depth,16,15,1.07,15,1.07,2.0
1700010B08Rik,low_depth,1,1,1.0,1,1.0,0.0
1700010B13Rik,pass,23,3,7.67,2,11.5,22.0
1700010G06Rik,pass,28,6,4.67,4,7.0,9.0
1700010I02Rik,low_depth,3,3,1.0,3,1.0,0.0
1700010I14Rik,pass,268,49,5.47,45,5.96,10.29
1700010K23Rik,low_depth,1,1,1.0,1,1.0,0.0
1700010K24Rik,pass,9,1,9.0,1,9.0,9.0
1700010L04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700011B04Rik,pass,189,32,5.91,28,6.75,9.05
1700011C11Rik,pass,26,2,13.0,2,13.0,13.0
1700011D18Rik,low_depth,8,6,1.33,6,1.33,3.0
1700011L22Rik,low_depth,3,3,1.0,3,1.0,0.0
1700012A03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700012B07Rik,pass,38,6,6.33,3,12.67,18.5
1700012B09Rik,pass,253,42,6.02,38,6.66,9.96
1700012C14Rik,pass,10,2,5.0,2,5.0,9.0
1700012D14Rik,pass,449,91,4.93,85,5.28,9.09
1700013D24Rik,pass,10,2,5.0,2,5.0,9.0
1700013F07Rik,low_depth,4,3,1.33,3,1.33,2.0
1700013H16Rik,low_depth,1,1,1.0,1,1.0,0.0
1700013M08Rik,low_depth,2,2,1.0,2,1.0,0.0
1700014D04Rik,pass,14,2,7.0,2,7.0,13.0
1700015C17Rik,pass,16,3,5.33,3,5.33,14.0
1700015F17Rik,pass,13,3,4.33,3,4.33,4.33
1700016A09Rik,pass,28,3,9.33,3,9.33,13.5
1700016B15Rik,pass,14,1,14.0,1,14.0,14.0
1700016D06Rik,low_depth,7,7,1.0,7,1.0,0.0
1700016F12Rik,low_depth,13,5,2.6,5,2.6,3.67
1700016G22Rik,pass,214,38,5.63,35,6.11,9.95
1700016H03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700016H13Rik,low_depth,2,1,2.0,1,2.0,2.0
1700016J18Rik,low_depth,3,2,1.5,2,1.5,2.0
1700016K19Rik,pass,24,1,24.0,1,24.0,24.0
1700016L21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700016P03Rik,pass,218,41,5.32,37,5.89,13.93
1700017B05Rik,pass,20284,3595,5.64,3280,6.18,9.53
1700017D01Rik,pass,12,7,1.71,7,1.71,6.0
1700017J07Rik,low_depth,2,2,1.0,2,1.0,0.0
1700017M07Rik,low_depth,12,9,1.33,8,1.5,3.0
1700017N19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700018A04Rik,low_depth,22,21,1.05,21,1.05,2.0
1700018B08Rik,pass,30,5,6.0,4,7.5,9.67
1700018L02Rik,pass,45,14,3.21,13,3.46,7.4
1700019C18Rik,pass,24,4,6.0,2,12.0,12.0
1700019D03Rik,pass,179,51,3.51,49,3.65,9.67
1700019J19Rik,low_depth,5,5,1.0,5,1.0,0.0
1700019L13Rik,pass,854,136,6.28,123,6.94,11.75
1700019M22Rik,pass,11,2,5.5,2,5.5,5.5
1700020A23Rik,pass,6,2,3.0,2,3.0,5.0
1700020D05Rik,pass,139,24,5.79,21,6.62,8.87
1700020G17Rik,low_depth,3,3,1.0,3,1.0,0.0
1700020I14Rik,pass,21374,3698,5.78,3352,6.38,10.35
1700020L24Rik,pass,1219,212,5.75,198,6.16,11.01
1700020N01Rik,pass,209,39,5.36,33,6.33,9.38
1700021F05Rik,pass,8088,1278,6.33,1146,7.06,11.25
1700021F13Rik,low_depth,4,4,1.0,4,1.0,0.0
1700021G15Rik,low_depth,4,4,1.0,4,1.0,0.0
1700021P04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700022A21Rik,low_depth,2,1,2.0,1,2.0,2.0
1700022H16Rik,low_depth,1,1,1.0,1,1.0,0.0
1700022I11Rik,pass,39,14,2.79,14,2.79,5.17
1700022N22Rik,pass,45,12,3.75,12,3.75,5.71
1700023F02Rik,low_depth,2,2,1.0,2,1.0,0.0
1700023F06Rik,pass,44,8,5.5,8,5.5,10.0
1700023G09Rik,low_depth,2,2,1.0,2,1.0,0.0
1700023H06Rik,pass,351,77,4.56,75,4.68,13.55
1700024B18Rik,low_depth,1,1,1.0,1,1.0,0.0
1700024I08Rik,low_depth,1,1,1.0,1,1.0,0.0
1700024J04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700024P04Rik,low_depth,43,31,1.39,30,1.43,3.17
1700025C18Rik,low_depth,1,1,1.0,1,1.0,0.0
1700025D23Rik,low_depth,1,1,1.0,1,1.0,0.0
1700025F22Rik,pass,20,3,6.67,2,10.0,10.0
1700025G04Rik,pass,3309,702,4.71,632,5.24,8.76
1700025K04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700025K24Rik,low_depth,2,2,1.0,2,1.0,0.0
1700025N21Rik,low_depth,19,9,2.11,9,2.11,3.0
1700025N23Rik,low_depth,5,5,1.0,5,1.0,0.0
1700026D11Rik,low_depth,2,2,1.0,2,1.0,0.0
1700026J12Rik,low_depth,4,4,1.0,4,1.0,0.0
1700027A07Rik,pass,24,2,12.0,2,12.0,12.0
1700027A15Rik,low_depth,3,2,1.5,2,1.5,2.0
1700027F06Rik,pass,10,1,10.0,1,10.0,10.0
1700027J07Rik,pass,257,36,7.14,29,8.86,11.36
1700028B04Rik,low_depth,30,23,1.3,23,1.3,3.33
1700028E10Rik,pass,309,74,4.18,70,4.41,9.85
1700028I16Rik,pass,364,55,6.62,53,6.87,11.72
1700028J19Rik,pass,293,50,5.86,47,6.23,10.46
1700028K03Rik,low_depth,7,7,1.0,7,1.0,0.0
1700028N14Rik,pass,145,47,3.09,44,3.3,6.61
1700028P14Rik,pass,10,4,2.5,4,2.5,7.0
1700028P15Rik,low_depth,3,3,1.0,3,1.0,0.0
1700029B22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700029F12Rik,low_depth,2,2,1.0,2,1.0,0.0
1700029H14Rik,pass,42,15,2.8,14,3.0,6.6
1700029I15Rik,pass,187,40,4.68,35,5.34,9.94
1700029J07Rik,pass,267,47,5.68,38,7.03,10.16
1700029M03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700029M20Rik,low_depth,2,2,1.0,2,1.0,0.0
1700029N11Rik,pass,32,10,3.2,10,3.2,12.0
1700029P11Rik,pass,22,8,2.75,7,3.14,4.75
1700030A11Rik,low_depth,1,1,1.0,1,1.0,0.0
1700030C10Rik,pass,34,14,2.43,13,2.62,8.0
1700030C12Rik,pass,16,2,8.0,2,8.0,8.0
1700030C14Rik,low_depth,3,2,1.5,2,1.5,2.0
1700030F04Rik,low_depth,2,1,2.0,1,2.0,2.0
1700030J22Rik,pass,471,98,4.81,86,5.48,11.41
1700030K09Rik,pass,814,131,6.21,117,6.96,11.56
1700030L20Rik,low_depth,5,5,1.0,5,1.0,0.0
1700030L22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700030M09Rik,low_depth,5,5,1.0,5,1.0,0.0
1700030N03Rik,pass,12,4,3.0,3,4.0,5.5
1700031A10Rik,pass,32,4,8.0,4,8.0,10.33
1700031F05Rik,low_depth,2,2,1.0,2,1.0,0.0
1700031L13Rik,low_depth,2,2,1.0,2,1.0,0.0
1700031M16Rik,low_depth,2,2,1.0,2,1.0,0.0
1700031P21Rik,low_depth,7,3,2.33,3,2.33,3.0
1700034E13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700034H15Rik,pass,159,30,5.3,30,5.3,10.92
1700034I23Rik,low_depth,2,2,1.0,2,1.0,0.0
1700034P13Rik,low_depth,13,13,1.0,13,1.0,0.0
1700037C18Rik,pass,941,251,3.75,237,3.97,10.26
1700037F03Rik,pass,5,1,5.0,1,5.0,5.0
1700037H04Rik,pass,10051,1851,5.43,1672,6.01,8.69
1700039M10Rik,pass,10,1,10.0,1,10.0,10.0
1700039M15Rik,pass,10,1,10.0,1,10.0,10.0
1700040D17Rik,low_depth,1,1,1.0,1,1.0,0.0
1700040F17Rik,low_depth,1,1,1.0,1,1.0,0.0
1700040L08Rik,pass,47,9,5.22,9,5.22,5.75
1700041B01Rik,pass,28,3,9.33,3,9.33,13.5
1700041G16Rik,pass,102,13,7.85,9,11.33,14.29
1700041I07Rik,pass,14,1,14.0,1,14.0,14.0
1700041M19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700042G07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700042O10Rik,pass,6,3,2.0,3,2.0,4.0
1700044K03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700045H11Rik,low_depth,1,1,1.0,1,1.0,0.0
1700045I11Rik,pass,8,1,8.0,1,8.0,8.0
1700047A11Rik,low_depth,1,1,1.0,1,1.0,0.0
1700047E10Rik,low_depth,1,1,1.0,1,1.0,0.0
1700047F07Rik,pass,14,3,4.67,3,4.67,6.5
1700047G03Rik,pass,15,3,5.0,2,7.5,7.5
1700047G07Rik,low_depth,2,1,2.0,1,2.0,2.0
1700047I17Rik2,low_depth,1,1,1.0,1,1.0,0.0
1700047K16Rik,pass,63,12,5.25,12,5.25,11.2
1700047M11Rik,pass,291,54,5.39,49,5.94,9.96
1700047O18Rik,pass,13,1,13.0,1,13.0,13.0
1700048F04Rik,low_depth,1,1,1.0,1,1.0,0.0
1700048O20Rik,pass,70,12,5.83,11,6.36,9.43
1700049E22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700049L16Rik,pass,12,3,4.0,3,4.0,10.0
1700051A21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700051K13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700051O22Rik,low_depth,1,1,1.0,1,1.0,0.0
1700052K11Rik,pass,854,177,4.82,159,5.37,9.48
1700054M17Rik,low_depth,2,2,1.0,2,1.0,0.0
1700054O05Rik,low_depth,1,1,1.0,1,1.0,0.0
1700054O19Rik,pass,34,9,3.78,5,6.8,8.25
1700055D18Rik,pass,247,57,4.33,54,4.57,9.04
1700056E22Rik,pass,178,32,5.56,29,6.14,10.31
1700056N10Rik,pass,346,82,4.22,79,4.38,6.56
1700057G04Rik,pass,317,86,3.69,82,3.87,5.9
1700057H15Rik,low_depth,15,14,1.07,14,1.07,2.0
1700058P15Rik,pass,43,5,8.6,5,8.6,10.5
1700060C20Rik,low_depth,2,2,1.0,2,1.0,0.0
1700060J05Rik,low_depth,4,2,2.0,2,2.0,3.0
1700061E17Rik,low_depth,3,3,1.0,3,1.0,0.0
1700061G19Rik,pass,32,8,4.0,8,4.0,13.0
1700061I17Rik,pass,14,4,3.5,2,7.0,13.0
1700061N14Rik,pass,12,1,12.0,1,12.0,12.0
1700062C10Rik,low_depth,14,14,1.0,14,1.0,0.0
1700063D05Rik,pass,12,5,2.4,5,2.4,4.5
1700063I16Rik,pass,4,2,2.0,1,4.0,4.0
1700063O14Rik,pass,22,4,5.5,4,5.5,10.0
1700064H15Rik,pass,86,11,7.82,11,7.82,11.71
1700065D16Rik,pass,20,6,3.33,6,3.33,8.0
1700066B17Rik,pass,599,94,6.37,90,6.66,11.39
1700066B19Rik,pass,44,11,4.0,11,4.0,5.71
1700066C05Rik,low_depth,1,1,1.0,1,1.0,0.0
1700066M21Rik,pass,1585,236,6.72,204,7.77,12.7
1700066O22Rik,low_depth,2,2,1.0,2,1.0,0.0
1700067K01Rik,low_depth,9,4,2.25,4,2.25,3.5
1700069B07Rik,pass,16,3,5.33,3,5.33,14.0
1700071G01Rik,low_depth,1,1,1.0,1,1.0,0.0
1700071K01Rik,pass,77,26,2.96,26,2.96,4.4
1700071M16Rik,pass,628,141,4.45,135,4.65,6.73
1700072G22Rik,pass,127,29,4.38,28,4.54,9.25
1700073E17Rik,pass,1109,262,4.23,250,4.44,7.01
1700074A21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700074P13Rik,pass,11,2,5.5,2,5.5,5.5
1700081N11Rik,low_depth,4,2,2.0,2,2.0,3.0
1700084C06Rik,pass,15,9,1.67,9,1.67,4.0
1700084D21Rik,low_depth,2,2,1.0,2,1.0,0.0
1700084E18Rik,pass,208,62,3.35,57,3.65,8.55
1700084F23Rik,low_depth,1,1,1.0,1,1.0,0.0
1700084J12Rik,low_depth,20,17,1.18,17,1.18,2.0
1700085C21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700086L19Rik,pass,13,2,6.5,2,6.5,6.5
1700086O06Rik,pass,90,23,3.91,22,4.09,6.23
1700086P04Rik,pass,790,177,4.46,164,4.82,10.78
1700088E04Rik,pass,69,12,5.75,8,8.62,13.2
1700092C02Rik,low_depth,3,1,3.0,1,3.0,3.0
1700092C17Rik,pass,15,1,15.0,1,15.0,15.0
1700092E16Rik,low_depth,2,2,1.0,2,1.0,0.0
1700092E19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700093K21Rik,pass,65,12,5.42,11,5.91,8.71
1700094M23Rik,low_depth,1,1,1.0,1,1.0,0.0
1700095J03Rik,low_depth,1,1,1.0,1,1.0,0.0
1700095J07Rik,low_depth,2,2,1.0,2,1.0,0.0
1700096K18Rik,pass,3743,585,6.4,538,6.96,10.08
1700097M23Rik,low_depth,15,15,1.0,15,1.0,0.0
1700097N02Rik,pass,333,52,6.4,45,7.4,14.09
1700099I09Rik,pass,42,6,7.0,5,8.4,10.25
1700101I11Rik,low_depth,24,13,1.85,13,1.85,3.75
1700102P08Rik,pass,405,123,3.29,119,3.4,6.72
1700104B16Rik,pass,40,16,2.5,16,2.5,7.0
1700105P06Rik,pass,39,20,1.95,20,1.95,10.5
1700108F19Rik,low_depth,15,13,1.15,13,1.15,3.0
1700109G15Rik,low_depth,2,2,1.0,2,1.0,0.0
1700109H08Rik,pass,506,116,4.36,105,4.82,8.71
1700109K24Rik,low_depth,5,5,1.0,5,1.0,0.0
1700110C19Rik,pass,20,2,10.0,2,10.0,19.0
1700110K17Rik,pass,245,42,5.83,37,6.62,10.9
1700111E14Rik,low_depth,2,1,2.0,1,2.0,2.0
1700112H15Rik,pass,96,12,8.0,10,9.6,11.75
1700112J05Rik,low_depth,5,3,1.67,3,1.67,3.0
1700112J16Rik,pass,30,7,4.29,7,4.29,12.5
1700112K13Rik,low_depth,1,1,1.0,1,1.0,0.0
1700113A16Rik,pass,297,69,4.3,62,4.79,8.12
1700113B09Rik,low_depth,1,1,1.0,1,1.0,0.0
1700113B19Rik,pass,14,3,4.67,3,4.67,4.67
1700116B05Rik,pass,13,1,13.0,1,13.0,13.0
1700120B22Rik,low_depth,3,3,1.0,3,1.0,0.0
1700120C14Rik,pass,988,209,4.73,186,5.31,10.33
1700120G07Rik,low_depth,2,2,1.0,2,1.0,0.0
1700120G11Rik,pass,13,2,6.5,1,13.0,13.0
1700120K04Rik,pass,7,3,2.33,3,2.33,5.0
1700120O09Rik,low_depth,1,1,1.0,1,1.0,0.0
1700121N20Rik,low_depth,2,2,1.0,2,1.0,0.0
1700122D07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700122E12Rik,low_depth,1,1,1.0,1,1.0,0.0
1700123J17Rik,pass,144,32,4.5,30,4.8,11.36
1700123L14Rik,low_depth,2,2,1.0,2,1.0,0.0
1700123M08Rik,pass,106,22,4.82,20,5.3,8.82
1700123O20Rik,pass,6997,1226,5.71,1095,6.39,10.41
1700123O21Rik,low_depth,1,1,1.0,1,1.0,0.0
1700124L16Rik,low_depth,4,2,2.0,2,2.0,3.0
1700125H20Rik,pass,39,8,4.88,8,4.88,6.17
1700126A01Rik,low_depth,1,1,1.0,1,1.0,0.0
1700128A07Rik,low_depth,1,1,1.0,1,1.0,0.0
1700128E19Rik,low_depth,1,1,1.0,1,1.0,0.0
1700128F08Rik,pass,22,7,3.14,7,3.14,4.75
1700129L04Rik,low_depth,1,1,1.0,1,1.0,0.0
1810006J02Rik,low_depth,7,6,1.17,6,1.17,2.0
1810007D17Rik,pass,10,4,2.5,4,2.5,7.0
1810008I18Rik,pass,9,1,9.0,1,9.0,9.0
1810009A15Rik,low_depth,10,6,1.67,6,1.67,2.33
1810009J06Rik,low_depth,3,3,1.0,3,1.0,0.0
1810010D01Rik,pass,145,33,4.39,30,4.83,9.85
1810010H24Rik,pass,82,22,3.73,22,3.73,7.0
1810010K12Rik,low_depth,3,3,1.0,3,1.0,0.0
1810013D15Rik,low_depth,1,1,1.0,1,1.0,0.0
1810013L24Rik,pass,24829,4182,5.94,3768,6.59,10.27
1810014B01Rik,pass,580,111,5.23,104,5.58,9.5
1810018F18Rik,low_depth,2,2,1.0,2,1.0,0.0
1810019D21Rik,pass,112,26,4.31,25,4.48,7.69
1810019N24Rik,pass,47,5,9.4,4,11.75,15.33
1810020O05Rik,pass,47,9,5.22,8,5.88,14.0
1810021B22Rik,pass,57,38,1.5,38,1.5,5.75
1810022K09Rik,pass,12350,2264,5.45,2075,5.95,9.43
1810024B03Rik,pass,1405,331,4.24,308,4.56,9.5
1810026B05Rik,pass,10958,2714,4.04,2580,4.25,6.75
1810030O07Rik,pass,6810,1047,6.5,940,7.24,11.77
1810032O08Rik,pass,737,184,4.01,174,4.24,7.62
1810034E14Rik,pass,137,36,3.81,35,3.91,8.29
1810037I17Rik,pass,46937,8901,5.27,8132,5.77,9.21
1810041H14Rik,pass,200,43,4.65,39,5.13,10.47
1810043G02Rik,pass,1732,341,5.08,319,5.43,8.64
1810044D09Rik,pass,357,97,3.68,91,3.92,7.05
1810046K07Rik,low_depth,2,2,1.0,2,1.0,0.0
1810049J17Rik,pass,14,1,14.0,1,14.0,14.0
1810053B23Rik,low_depth,1,1,1.0,1,1.0,0.0
1810055G02Rik,pass,8776,1274,6.89,1138,7.71,12.49
1810058I24Rik,pass,84811,13852,6.12,12360,6.86,12.04
1810059C17Rik,low_depth,8,4,2.0,4,2.0,3.0
1810059H22Rik,pass,83,28,2.96,25,3.32,5.83
1810062G17Rik,pass,96,33,2.91,28,3.43,6.23
1810062O18Rik,pass,65,12,5.42,11,5.91,10.0
1810063I02Rik,low_depth,1,1,1.0,1,1.0,0.0
1810064F22Rik,low_depth,7,6,1.17,6,1.17,2.0
1810065E05Rik,low_depth,1,1,1.0,1,1.0,0.0
2010001A14Rik,pass,309,102,3.03,99,3.12,6.53
2010001K21Rik,pass,26,5,5.2,4,6.5,12.0
2010005H15Rik,pass,252,117,2.15,114,2.21,5.31
2010007H06Rik,low_depth,7,7,1.0,7,1.0,0.0
2010008C14Rik,pass,741,108,6.86,99,7.48,12.26
2010009K17Rik,low_depth,1,1,1.0,1,1.0,0.0
2010013B24Rik,pass,140,29,4.83,26,5.38,8.12
2010015M23Rik,pass,127,25,5.08,23,5.52,9.67
2010016I18Rik,pass,2917,552,5.28,514,5.68,9.83
2010103J01Rik,low_depth,1,1,1.0,1,1.0,0.0
2010109A12Rik,pass,650,134,4.85,121,5.37,8.35
2010109I03Rik,low_depth,3,3,1.0,3,1.0,0.0
2010109P13Rik,low_depth,1,1,1.0,1,1.0,0.0
2010110E17Rik,pass,285,55,5.18,51,5.59,10.0
2010110K18Rik,pass,70,16,4.38,16,4.38,11.8
2010111I01Rik,pass,4477,958,4.67,886,5.05,8.11
2010203P06Rik,low_depth,1,1,1.0,1,1.0,0.0
2010204K13Rik,pass,860,194,4.43,178,4.83,9.02
2010300C02Rik,pass,18,8,2.25,8,2.25,6.0
2010300F17Rik,pass,39,8,4.88,8,4.88,11.33
2010308F09Rik,low_depth,7,5,1.4,5,1.4,3.0
2010310C07Rik,pass,174,33,5.27,31,5.61,7.81
2010315B03Rik,pass,1637,364,4.5,332,4.93,8.02
2010320M18Rik,pass,1641,282,5.82,257,6.39,11.25
2200002D01Rik,pass,4718,808,5.84,729,6.47,12.36
2200002J24Rik,pass,129,19,6.79,15,8.6,12.4
2210008F06Rik,pass,32,5,6.4,5,6.4,10.0
2210010C04Rik,low_depth,6,5,1.2,5,1.2,2.0
2210011C24Rik,pass,51,20,2.55,20,2.55,6.17
