####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-28 23:08:22
## Sample: 7272
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Cux2,low_depth,1,1,1.0,1,1.0,0.0
Cwc15,pass,4494,351,12.8,266,16.89,21.93
Cwc22,pass,3851,368,10.46,292,13.19,17.48
Cwc25,pass,1696,128,13.25,97,17.48,21.77
Cwc27,pass,376,31,12.13,25,15.04,21.65
Cwf19l1,pass,372,25,14.88,23,16.17,20.39
Cwf19l2,pass,719,75,9.59,55,13.07,15.76
Cwh43,low_depth,1,1,1.0,1,1.0,0.0
Cx3cl1,pass,16,4,4.0,4,4.0,7.0
Cx3cr1,pass,5194,471,11.03,365,14.23,19.02
Cxadr,pass,201,25,8.04,19,10.58,12.38
Cxcl1,pass,54022,5045,10.71,3972,13.6,16.36
Cxcl10,pass,306,57,5.37,51,6.0,16.0
Cxcl11,pass,22,2,11.0,2,11.0,11.0
Cxcl12,pass,18804,2022,9.3,1655,11.36,14.49
Cxcl13,pass,1253,180,6.96,157,7.98,13.45
Cxcl14,pass,8959,745,12.03,560,16.0,22.43
Cxcl15,pass,82,9,9.11,6,13.67,16.2
Cxcl16,pass,7121,519,13.72,416,17.12,22.91
Cxcl17,pass,15,2,7.5,2,7.5,14.0
Cxcl2,pass,163832,13220,12.39,9927,16.5,21.07
Cxcl3,pass,5067,410,12.36,328,15.45,18.23
Cxcl5,pass,20283,1960,10.35,1539,13.18,18.7
Cxcl9,pass,501,40,12.52,25,20.04,29.0
Cxcr1,pass,296,24,12.33,22,13.45,19.27
Cxcr2,pass,12303,1170,10.52,926,13.29,16.65
Cxcr3,pass,28,2,14.0,2,14.0,27.0
Cxcr4,pass,4587,433,10.59,338,13.57,18.85
Cxcr5,pass,44,7,6.29,6,7.33,8.6
Cxcr6,pass,76,9,8.44,9,8.44,9.38
Cxxc1,pass,2596,189,13.74,142,18.28,24.6
Cxxc4,pass,12,4,3.0,3,4.0,5.5
Cxxc5,pass,341,28,12.18,22,15.5,22.27
Cyb561,pass,104,10,10.4,9,11.56,20.0
Cyb561d1,pass,83,4,20.75,4,20.75,40.5
Cyb561d2,pass,84,10,8.4,8,10.5,20.0
Cyb5a,pass,7648,547,13.98,406,18.84,24.59
Cyb5b,pass,791,54,14.65,44,17.98,23.64
Cyb5d2,pass,238,23,10.35,18,13.22,17.92
Cyb5r1,pass,4356,346,12.59,263,16.56,20.49
Cyb5r3,pass,640,73,8.77,59,10.85,19.16
Cyb5r4,pass,757,66,11.47,56,13.52,18.52
Cyba,pass,1715,164,10.46,132,12.99,18.4
Cybb,pass,7078,665,10.64,508,13.93,19.1
Cybc1,pass,1477,98,15.07,74,19.96,24.0
Cybrd1,pass,14,3,4.67,2,7.0,13.0
Cyc1,pass,936,81,11.56,65,14.4,23.33
Cycs,pass,644,58,11.1,40,16.1,22.57
Cycs-ps3,low_depth,1,1,1.0,1,1.0,0.0
Cyfip1,pass,5082,343,14.82,253,20.09,25.39
Cyfip2,pass,437,53,8.25,45,9.71,16.08
Cygb,pass,1673,122,13.71,97,17.25,24.88
Cyhr1,pass,494,40,12.35,33,14.97,24.05
Cyld,pass,1642,152,10.8,123,13.35,17.69
Cyp1a2,low_depth,1,1,1.0,1,1.0,0.0
Cyp1b1,pass,4232,410,10.32,343,12.34,15.62
Cyp20a1,pass,727,50,14.54,38,19.13,28.56
Cyp26a1,low_depth,4,4,1.0,4,1.0,0.0
Cyp26b1,pass,310,29,10.69,25,12.4,20.0
Cyp27a1,pass,280,18,15.56,13,21.54,27.7
Cyp27b1,pass,40,3,13.33,2,20.0,20.0
Cyp2a4,low_depth,1,1,1.0,1,1.0,0.0
Cyp2b19,low_depth,1,1,1.0,1,1.0,0.0
Cyp2c29,low_depth,1,1,1.0,1,1.0,0.0
Cyp2d22,pass,143,11,13.0,7,20.43,23.67
Cyp2d34,low_depth,1,1,1.0,1,1.0,0.0
Cyp2e1,pass,58,7,8.29,7,8.29,18.0
Cyp2f2,pass,10,1,10.0,1,10.0,10.0
Cyp2j6,pass,257,19,13.53,15,17.13,19.62
Cyp2j7-ps1,low_depth,1,1,1.0,1,1.0,0.0
Cyp2j9,pass,52,4,13.0,4,13.0,13.0
Cyp2r1,pass,22,4,5.5,4,5.5,7.0
Cyp2s1,pass,97,7,13.86,5,19.4,31.67
Cyp2u1,pass,22,4,5.5,3,7.33,20.0
Cyp39a1,pass,54,4,13.5,4,13.5,26.0
Cyp3a11,low_depth,1,1,1.0,1,1.0,0.0
Cyp3a13,pass,6,2,3.0,2,3.0,5.0
Cyp3a44,low_depth,2,2,1.0,2,1.0,0.0
Cyp3a63-ps,pass,11,1,11.0,1,11.0,11.0
Cyp46a1,low_depth,1,1,1.0,1,1.0,0.0
Cyp4b1,pass,373,27,13.81,19,19.63,28.23
Cyp4f13,pass,309,24,12.88,21,14.71,23.15
Cyp4f15,low_depth,1,1,1.0,1,1.0,0.0
Cyp4f16,pass,377,31,12.16,22,17.14,19.68
Cyp4f18,pass,701,55,12.75,44,15.93,23.66
Cyp4f37,low_depth,1,1,1.0,1,1.0,0.0
Cyp4v3,pass,993,99,10.03,78,12.73,18.26
Cyp4x1,low_depth,14,14,1.0,14,1.0,0.0
Cyp4x1os,low_depth,1,1,1.0,1,1.0,0.0
Cyp51,pass,914,75,12.19,54,16.93,19.7
Cyp7a1,low_depth,2,1,2.0,1,2.0,2.0
Cyp7b1,pass,394,51,7.73,48,8.21,9.65
Cyr61,pass,5048,420,12.02,327,15.44,19.66
Cyren,pass,262,19,13.79,15,17.47,23.45
Cysltr1,pass,911,98,9.3,80,11.39,13.59
Cystm1,pass,722,36,20.06,32,22.56,31.0
Cyth1,pass,814,61,13.34,48,16.96,23.53
Cyth2,pass,432,33,13.09,23,18.78,23.72
Cyth3,pass,571,47,12.15,35,16.31,22.44
Cyth4,pass,5135,403,12.74,304,16.89,22.66
Cytip,pass,5923,495,11.97,403,14.7,18.14
Cytl1,pass,104,4,26.0,3,34.67,34.67
Cyyr1,pass,208,23,9.04,20,10.4,15.46
D030007L05Rik,pass,11,1,11.0,1,11.0,11.0
D030025P21Rik,pass,38,2,19.0,2,19.0,37.0
D030028A08Rik,low_depth,4,2,2.0,2,2.0,3.0
D030040B21Rik,low_depth,1,1,1.0,1,1.0,0.0
D030056L22Rik,pass,430,47,9.15,36,11.94,16.76
D030068K23Rik,pass,27,3,9.0,3,9.0,25.0
D10Jhu81e,pass,539,46,11.72,37,14.57,21.08
D10Wsu102e,pass,341,38,8.97,33,10.33,20.25
D11Wsu47e,pass,37,3,12.33,2,18.5,18.5
D130007C19Rik,low_depth,10,9,1.11,9,1.11,2.0
D130009I18Rik,low_depth,3,3,1.0,3,1.0,0.0
D130017N08Rik,low_depth,2,2,1.0,2,1.0,0.0
D130019J16Rik,pass,12,4,3.0,4,3.0,9.0
D130020L05Rik,pass,67,4,16.75,4,16.75,22.0
D130040H23Rik,low_depth,7,3,2.33,3,2.33,3.0
D130043K22Rik,low_depth,3,3,1.0,3,1.0,0.0
D130058E05Rik,pass,27,2,13.5,2,13.5,26.0
D130062J10Rik,pass,12,2,6.0,1,12.0,12.0
D16Ertd472e,pass,1263,95,13.29,74,17.07,21.5
D17H6S53E,pass,53,5,10.6,4,13.25,17.33
D17Wsu92e,pass,590,56,10.54,46,12.83,22.76
D1Ertd622e,pass,1930,168,11.49,123,15.69,21.53
D1Pas1,low_depth,1,1,1.0,1,1.0,0.0
D230022J07Rik,low_depth,1,1,1.0,1,1.0,0.0
D230025D16Rik,pass,113,8,14.12,8,14.12,22.0
D2hgdh,pass,163,15,10.87,13,12.54,16.0
D330023K18Rik,pass,31,4,7.75,2,15.5,15.5
D330041H03Rik,pass,89,4,22.25,3,29.67,29.67
D330045A20Rik,pass,30,4,7.5,2,15.0,15.0
D330050G23Rik,pass,27,3,9.0,3,9.0,13.0
D3Ertd254e,pass,297,31,9.58,28,10.61,17.81
D3Ertd751e,pass,173,11,15.73,10,17.3,17.3
D430001F17Rik,low_depth,1,1,1.0,1,1.0,0.0
D430013B06Rik,pass,46,3,15.33,2,23.0,23.0
D430018E03Rik,low_depth,1,1,1.0,1,1.0,0.0
D430019H16Rik,pass,40,7,5.71,6,6.67,18.0
D430020J02Rik,pass,24,2,12.0,2,12.0,12.0
D430036J16Rik,pass,35,3,11.67,2,17.5,34.0
D430040D24Rik,low_depth,1,1,1.0,1,1.0,0.0
D430041D05Rik,low_depth,1,1,1.0,1,1.0,0.0
D430042O09Rik,pass,74,23,3.22,22,3.36,14.0
D530014G21Rik,low_depth,1,1,1.0,1,1.0,0.0
D530018E20Rik,low_depth,2,2,1.0,2,1.0,0.0
D530037P16Rik,low_depth,2,2,1.0,2,1.0,0.0
D530049I02Rik,low_depth,1,1,1.0,1,1.0,0.0
D5Ertd579e,pass,470,46,10.22,36,13.06,18.36
D5Ertd605e,pass,13,1,13.0,1,13.0,13.0
D5Ertd615e,low_depth,1,1,1.0,1,1.0,0.0
D630003M21Rik,low_depth,3,2,1.5,2,1.5,2.0
D630023F18Rik,pass,67,3,22.33,2,33.5,66.0
D630023O14Rik,low_depth,224,209,1.07,209,1.07,2.5
D630039A03Rik,low_depth,1,1,1.0,1,1.0,0.0
D630045J12Rik,pass,35,3,11.67,3,11.67,17.0
D6Wsu163e,pass,515,37,13.92,28,18.39,20.48
D730003I15Rik,pass,45,5,9.0,5,9.0,21.0
D730044K07Rik,pass,24,2,12.0,2,12.0,23.0
D730050B12Rik,low_depth,1,1,1.0,1,1.0,0.0
D7Bwg0826e,low_depth,1,1,1.0,1,1.0,0.0
D830024N08Rik,low_depth,1,1,1.0,1,1.0,0.0
D830025C05Rik,pass,105,28,3.75,26,4.04,14.17
D830032E09Rik,low_depth,1,1,1.0,1,1.0,0.0
D830035M03Rik,pass,19,3,6.33,3,6.33,9.0
D830050J10Rik,pass,90,13,6.92,8,11.25,12.71
D8Ertd738e,pass,2447,200,12.24,144,16.99,23.36
D930016D06Rik,low_depth,14,10,1.4,10,1.4,3.0
D930020B18Rik,low_depth,1,1,1.0,1,1.0,0.0
D930030I03Rik,pass,183,15,12.2,11,16.64,20.11
D930032P07Rik,low_depth,15,15,1.0,15,1.0,0.0
D9Wsu149,low_depth,1,1,1.0,1,1.0,0.0
Daam1,pass,1289,113,11.41,86,14.99,18.43
Daam2,pass,59,4,14.75,4,14.75,28.5
Dab1,low_depth,1,1,1.0,1,1.0,0.0
Dab2,pass,12541,1235,10.15,981,12.78,17.19
Dab2ip,pass,687,54,12.72,47,14.62,21.0
Dach1,pass,71,8,8.88,8,8.88,16.75
Dach2,pass,30,3,10.0,2,15.0,15.0
Dact1,pass,1100,94,11.7,76,14.47,21.48
Dact2,pass,43,4,10.75,3,14.33,41.0
Dact3,pass,485,48,10.1,39,12.44,19.58
Dad1,pass,3072,254,12.09,207,14.84,22.54
Dag1,pass,769,68,11.31,50,15.38,21.54
Dagla,pass,7,3,2.33,3,2.33,5.0
Daglb,pass,610,63,9.68,46,13.26,21.89
Dalrd3,pass,151,15,10.07,12,12.58,20.86
Dancr,pass,222,16,13.88,13,17.08,20.0
Dap,pass,2560,204,12.55,158,16.2,21.53
Dap3,pass,355,24,14.79,22,16.14,23.2
Dapk1,pass,786,91,8.64,80,9.82,15.41
Dapk2,pass,37,5,7.4,5,7.4,17.0
Dapk3,pass,302,35,8.63,29,10.41,15.37
Dapl1,pass,59,16,3.69,16,3.69,7.14
Dapp1,pass,743,49,15.16,34,21.85,26.32
Dars,pass,866,86,10.07,76,11.39,15.63
Dars2,pass,307,26,11.81,18,17.06,19.06
Daxx,pass,433,38,11.39,29,14.93,21.2
Dazap1,pass,1252,89,14.07,71,17.63,22.47
Dazap2,pass,21732,1569,13.85,1138,19.1,23.36
Dazl,low_depth,1,1,1.0,1,1.0,0.0
Dbf4,pass,596,44,13.55,40,14.9,17.85
Dbi,pass,3258,251,12.98,199,16.37,24.0
Dbn1,pass,697,69,10.1,56,12.45,16.26
Dbnl,pass,563,52,10.83,39,14.44,21.15
Dbp,pass,92,5,18.4,5,18.4,18.4
Dbpht2,low_depth,1,1,1.0,1,1.0,0.0
Dbr1,pass,316,29,10.9,21,15.05,25.58
Dbt,pass,293,32,9.16,26,11.27,15.05
Dbx2,pass,224,25,8.96,20,11.2,18.0
Dcaf1,pass,209,21,9.95,16,13.06,15.85
Dcaf10,pass,887,90,9.86,77,11.52,16.88
Dcaf11,pass,448,33,13.58,29,15.45,24.28
Dcaf12,pass,2463,191,12.9,149,16.53,21.85
Dcaf12l1,pass,80,4,20.0,4,20.0,20.0
Dcaf12l2,low_depth,1,1,1.0,1,1.0,0.0
Dcaf13,pass,973,84,11.58,70,13.9,19.81
Dcaf15,pass,117,11,10.64,10,11.7,18.83
Dcaf17,pass,246,66,3.73,61,4.03,15.23
Dcaf4,pass,83,7,11.86,4,20.75,27.33
Dcaf5,pass,659,57,11.56,37,17.81,21.73
Dcaf6,pass,1622,119,13.63,97,16.72,22.48
Dcaf7,pass,1149,113,10.17,90,12.77,16.81
Dcaf8,pass,841,71,11.85,51,16.49,23.57
Dcakd,pass,649,57,11.39,46,14.11,22.54
Dcbld1,pass,145,27,5.37,20,7.25,18.86
Dcbld2,pass,1550,132,11.74,101,15.35,20.58
Dcdc5,low_depth,1,1,1.0,1,1.0,0.0
Dchs1,pass,177,20,8.85,18,9.83,16.9
Dchs2,low_depth,1,1,1.0,1,1.0,0.0
Dck,pass,814,100,8.14,84,9.69,12.77
Dclk1,pass,2444,224,10.91,171,14.29,19.63
Dclk2,pass,30,2,15.0,1,30.0,30.0
Dclk3,pass,12,2,6.0,1,12.0,12.0
Dclre1a,pass,100,9,11.11,8,12.5,16.33
Dclre1b,pass,402,39,10.31,28,14.36,24.38
Dclre1c,pass,720,66,10.91,48,15.0,19.67
Dcn,pass,49528,4690,10.56,3698,13.39,18.37
Dcp1a,pass,415,18,23.06,13,31.92,31.92
Dcp1b,pass,130,8,16.25,5,26.0,32.25
Dcp2,pass,445,40,11.12,32,13.91,18.96
Dcps,pass,209,11,19.0,7,29.86,29.86
Dcstamp,pass,628,49,12.82,34,18.47,25.75
Dctd,pass,92,9,10.22,8,11.5,22.0
Dctn1,pass,529,43,12.3,37,14.3,19.22
Dctn2,pass,921,85,10.84,64,14.39,22.42
Dctn3,pass,694,65,10.68,51,13.61,20.48
Dctn4,pass,1408,126,11.17,95,14.82,21.2
Dctn5,pass,403,46,8.76,34,11.85,20.42
Dctn6,pass,2663,192,13.87,138,19.3,26.51
Dctpp1,pass,41,7,5.86,7,5.86,7.8
Dcun1d1,pass,1143,105,10.89,76,15.04,19.72
Dcun1d2,pass,216,18,12.0,15,14.4,21.1
Dcun1d3,pass,241,37,6.51,29,8.31,11.1
Dcun1d4,pass,198,18,11.0,17,11.65,13.93
Dcun1d5,pass,1389,175,7.94,146,9.51,11.45
Dcx,low_depth,1,1,1.0,1,1.0,0.0
Dcxr,pass,170,15,11.33,14,12.14,15.18
Dda1,pass,702,71,9.89,62,11.32,18.78
Ddah1,pass,2691,217,12.4,158,17.03,26.08
Ddah2,pass,535,54,9.91,43,12.44,21.5
Ddb1,pass,498,45,11.07,35,14.23,20.29
Ddb2,pass,52,7,7.43,7,7.43,16.0
Ddc,pass,144,12,12.0,7,20.57,23.83
Ddhd1,pass,472,48,9.83,43,10.98,15.3
Ddhd2,pass,314,30,10.47,21,14.95,19.31
Ddi2,pass,2585,196,13.19,145,17.83,22.98
Ddias,pass,67,5,13.4,5,13.4,21.67
Ddit3,pass,377,39,9.67,29,13.0,16.82
Ddit4,pass,1985,164,12.1,126,15.75,20.78
Ddit4l,pass,15,5,3.0,4,3.75,4.67
Ddn,pass,49,3,16.33,2,24.5,48.0
Ddo,low_depth,2,1,2.0,1,2.0,2.0
Ddost,pass,2326,183,12.71,142,16.38,24.48
Ddr1,pass,580,39,14.87,32,18.12,22.92
Ddr2,pass,2270,177,12.82,144,15.76,20.5
Ddrgk1,pass,521,50,10.42,35,14.89,21.25
Ddt,pass,221,27,8.19,21,10.52,14.33
Ddx1,pass,1372,103,13.32,85,16.14,20.8
Ddx10,pass,580,67,8.66,52,11.15,13.88
Ddx11,pass,20,2,10.0,2,10.0,19.0
Ddx17,pass,6524,529,12.33,396,16.47,21.91
Ddx18,pass,447,32,13.97,25,17.88,25.82
Ddx19a,pass,913,66,13.83,42,21.74,26.62
Ddx19b,pass,142,12,11.83,9,15.78,17.62
Ddx20,pass,782,51,15.33,40,19.55,25.73
Ddx21,pass,753,87,8.66,74,10.18,15.45
Ddx23,pass,551,41,13.44,33,16.7,24.55
Ddx24,pass,874,94,9.3,70,12.49,19.7
Ddx27,pass,488,54,9.04,40,12.2,18.23
Ddx28,pass,287,23,12.48,15,19.13,25.73
Ddx31,pass,187,12,15.58,9,20.78,20.78
Ddx39,pass,409,38,10.76,29,14.1,21.0
Ddx39b,pass,5420,459,11.81,352,15.4,20.57
Ddx3x,pass,16523,1397,11.83,1087,15.2,19.78
Ddx3y,low_depth,18,12,1.5,12,1.5,3.0
Ddx41,pass,479,49,9.78,35,13.69,21.18
Ddx42,pass,2208,153,14.43,119,18.55,24.74
Ddx43,pass,33,2,16.5,1,33.0,33.0
Ddx46,pass,1037,97,10.69,75,13.83,19.5
Ddx47,pass,375,33,11.36,24,15.62,21.65
Ddx49,pass,86,11,7.82,8,10.75,27.0
Ddx5,pass,34886,3048,11.45,2340,14.91,19.17
Ddx50,pass,2706,205,13.2,156,17.35,22.79
Ddx51,pass,192,15,12.8,14,13.71,18.8
Ddx52,pass,1094,90,12.16,72,15.19,19.93
Ddx54,pass,244,19,12.84,15,16.27,18.62
Ddx55,pass,253,23,11.0,17,14.88,20.67
Ddx56,pass,145,15,9.67,11,13.18,15.89
Ddx58,pass,1812,153,11.84,115,15.76,21.45
Ddx59,pass,47,2,23.5,2,23.5,46.0
Ddx6,pass,4858,443,10.97,338,14.37,17.8
Ddx60,pass,403,43,9.37,35,11.51,15.72
Deaf1,pass,256,22,11.64,15,17.07,25.1
Decr1,pass,610,67,9.1,51,11.96,16.97
Decr2,pass,507,44,11.52,30,16.9,24.85
Dedd,pass,206,14,14.71,13,15.85,20.3
Dedd2,pass,376,34,11.06,26,14.46,19.42
Def6,pass,601,43,13.98,34,17.68,23.68
Def8,pass,313,31,10.1,22,14.23,23.38
Defb11,low_depth,1,1,1.0,1,1.0,0.0
Defb25,pass,15,5,3.0,5,3.0,6.0
Defb38,low_depth,1,1,1.0,1,1.0,0.0
Defb7,pass,14,1,14.0,1,14.0,14.0
Degs1,pass,3654,275,13.29,219,16.68,20.52
Degs2,pass,113,10,11.3,5,22.6,37.0
Dek,pass,6495,596,10.9,453,14.34,17.97
Dele1,pass,100,6,16.67,5,20.0,24.75
Dennd1a,pass,151,17,8.88,15,10.07,23.67
Dennd1b,pass,1189,115,10.34,90,13.21,17.16
Dennd1c,pass,540,50,10.8,39,13.85,19.56
Dennd2a,pass,183,35,5.23,29,6.31,16.4
Dennd2c,pass,182,21,8.67,20,9.1,13.46
Dennd2d,pass,196,12,16.33,11,17.82,27.43
Dennd3,pass,138,14,9.86,10,13.8,15.22
Dennd4a,pass,2816,264,10.67,218,12.92,17.04
Dennd4b,pass,314,32,9.81,24,13.08,17.11
Dennd4c,pass,194,25,7.76,20,9.7,13.43
Dennd5a,pass,2302,207,11.12,165,13.95,17.57
Dennd5b,pass,473,62,7.63,57,8.3,14.0
Dennd6a,pass,1545,123,12.56,87,17.76,22.44
Dennd6b,pass,97,6,16.17,6,16.17,23.75
Denr,pass,784,97,8.08,72,10.89,16.82
Depdc1a,pass,79,5,15.8,4,19.75,38.5
Depdc5,pass,87,14,6.21,10,8.7,16.4
Depdc7,pass,220,24,9.17,17,12.94,15.5
Depp1,low_depth,1,1,1.0,1,1.0,0.0
Deptor,pass,487,64,7.61,49,9.94,16.64
Dera,pass,267,28,9.54,19,14.05,17.53
Derl1,pass,4517,327,13.81,240,18.82,25.03
Derl2,pass,947,76,12.46,58,16.33,20.33
Des,pass,33,2,16.5,2,16.5,32.0
Desi1,pass,372,20,18.6,17,21.88,28.31
Desi2,pass,1103,102,10.81,78,14.14,18.37
Det1,pass,404,36,11.22,29,13.93,32.25
Dexi,pass,100,10,10.0,8,12.5,24.0
Dffa,pass,255,22,11.59,20,12.75,14.82
Dffb,pass,19,5,3.8,4,4.75,8.5
Dgat1,pass,349,30,11.63,27,12.93,21.12
Dgat2,pass,338,25,13.52,20,16.9,22.2
Dgat2l6,low_depth,5,5,1.0,5,1.0,0.0
Dgcr2,pass,333,32,10.41,24,13.88,20.31
Dgcr6,pass,32,2,16.0,2,16.0,16.0
Dgcr8,pass,268,23,11.65,18,14.89,20.23
Dgka,pass,1770,129,13.72,101,17.52,23.86
Dgkb,low_depth,2,2,1.0,2,1.0,0.0
Dgkd,pass,811,56,14.48,47,17.26,22.83
Dgke,pass,117,8,14.62,6,19.5,28.75
Dgkg,pass,26,9,2.89,8,3.25,19.0
Dgkh,pass,935,88,10.62,68,13.75,19.06
Dgki,pass,127,10,12.7,8,15.88,24.8
Dgkk,low_depth,2,2,1.0,2,1.0,0.0
Dgkq,pass,583,46,12.67,39,14.95,21.92
Dgkz,pass,570,47,12.13,39,14.62,22.24
Dglucy,pass,379,27,14.04,20,18.95,24.93
Dguok,pass,234,28,8.36,20,11.7,16.29
Dhcr24,low_depth,6,4,1.5,4,1.5,3.0
Dhcr7,pass,175,17,10.29,12,14.58,28.17
Dhdds,pass,574,47,12.21,33,17.39,22.64
Dhdh,pass,344,22,15.64,17,20.24,26.15
Dhfr,pass,593,51,11.63,33,17.97,21.0
Dhh,pass,12,1,12.0,1,12.0,12.0
Dhodh,pass,629,339,1.86,328,1.92,11.03
Dhps,pass,514,37,13.89,27,19.04,25.35
Dhrs1,pass,827,55,15.04,44,18.8,26.26
Dhrs11,pass,92,6,15.33,5,18.4,22.75
Dhrs13,low_depth,1,1,1.0,1,1.0,0.0
Dhrs3,pass,4103,281,14.6,209,19.63,27.31
Dhrs4,pass,335,27,12.41,22,15.23,23.36
Dhrs7,pass,1102,73,15.1,60,18.37,23.65
Dhrs7b,pass,194,18,10.78,16,12.12,20.78
Dhrs7c,low_depth,1,1,1.0,1,1.0,0.0
Dhrs9,pass,1444,107,13.5,93,15.53,21.78
Dhtkd1,pass,13,3,4.33,3,4.33,11.0
Dhx15,pass,4418,357,12.38,263,16.8,20.79
Dhx16,pass,714,43,16.6,32,22.31,25.36
Dhx29,pass,818,75,10.91,54,15.15,18.77
Dhx30,pass,235,28,8.39,21,11.19,16.29
Dhx32,pass,169,16,10.56,11,15.36,18.56
Dhx33,pass,584,38,15.37,30,19.47,24.08
Dhx34,pass,66,12,5.5,8,8.25,15.5
Dhx35,pass,194,13,14.92,9,21.56,27.43
Dhx36,pass,2045,172,11.89,129,15.85,19.08
Dhx37,low_depth,2,2,1.0,2,1.0,0.0
Dhx38,pass,488,48,10.17,38,12.84,16.52
Dhx40,pass,5363,468,11.46,359,14.94,19.53
Dhx57,pass,624,50,12.48,35,17.83,23.65
Dhx58,pass,228,15,15.2,12,19.0,25.0
Dhx58os,pass,74,3,24.67,2,37.0,37.0
Dhx8,pass,411,41,10.02,33,12.45,19.9
Dhx9,pass,834,98,8.51,85,9.81,13.69
Diablo,pass,175,19,9.21,13,13.46,17.2
Diaph1,pass,1680,159,10.57,131,12.82,16.49
Diaph2,pass,928,103,9.01,81,11.46,15.12
Diaph3,pass,48,11,4.36,10,4.8,8.6
Dicer1,pass,411,44,9.34,39,10.54,13.83
Dido1,pass,307,36,8.53,34,9.03,17.06
Diexf,pass,14,4,3.5,4,3.5,6.0
Dimt1,pass,440,33,13.33,26,16.92,21.7
Dio2,pass,260,25,10.4,21,12.38,15.06
Dio3,pass,122,8,15.25,6,20.33,24.2
Dio3os,pass,10,4,2.5,4,2.5,4.0
Dip2a,pass,154,19,8.11,14,11.0,15.0
Dip2b,pass,779,67,11.63,53,14.7,20.11
Dip2c,pass,245,17,14.41,15,16.33,24.0
Dirc2,pass,489,37,13.22,32,15.28,21.77
Dis3,pass,450,50,9.0,40,11.25,18.08
Dis3l,pass,53,6,8.83,5,10.6,25.0
Dis3l2,pass,133,8,16.62,6,22.17,32.75
Disc1,pass,36,22,1.64,22,1.64,4.5
Disp1,pass,33,9,3.67,8,4.12,13.5
Disp2,pass,66,8,8.25,7,9.43,15.75
Disp3,low_depth,1,1,1.0,1,1.0,0.0
Dixdc1,pass,51,4,12.75,4,12.75,16.67
Dkc1,pass,411,56,7.34,49,8.39,13.48
Dkk1,pass,79,16,4.94,15,5.27,6.33
Dkk2,pass,85,11,7.73,9,9.44,10.5
Dkk3,pass,4249,330,12.88,243,17.49,23.51
Dkk4,low_depth,1,1,1.0,1,1.0,0.0
Dkkl1,low_depth,2,2,1.0,2,1.0,0.0
Dlat,pass,1476,106,13.92,80,18.45,24.66
Dlc1,pass,1396,120,11.63,96,14.54,19.06
Dld,pass,1198,122,9.82,92,13.02,18.28
Dlec1,low_depth,1,1,1.0,1,1.0,0.0
Dleu2,pass,940,92,10.22,74,12.7,16.19
Dlg1,pass,1877,151,12.43,123,15.26,19.66
Dlg2,pass,37,8,4.62,5,7.4,9.0
Dlg3,pass,21,4,5.25,4,5.25,9.5
Dlg4,pass,251,28,8.96,21,11.95,24.0
Dlg5,pass,170,10,17.0,9,18.89,24.0
Dlgap1,low_depth,5,5,1.0,5,1.0,0.0
Dlgap3,low_depth,1,1,1.0,1,1.0,0.0
Dlgap4,pass,1339,112,11.96,87,15.39,20.56
Dlk1,pass,47,4,11.75,4,11.75,44.0
Dlk2,low_depth,5,3,1.67,3,1.67,2.0
Dll1,pass,425,28,15.18,21,20.24,26.25
Dll4,pass,229,18,12.72,15,15.27,20.45
Dlst,pass,1032,94,10.98,74,13.95,21.38
Dlx1,pass,21,4,5.25,2,10.5,10.5
Dlx3,pass,23,2,11.5,2,11.5,22.0
Dlx4,pass,17,2,8.5,2,8.5,16.0
Dlx5,pass,12,6,2.0,5,2.4,8.0
Dlx6,low_depth,3,3,1.0,3,1.0,0.0
Dlx6os1,low_depth,2,2,1.0,2,1.0,0.0
Dmac1,pass,780,55,14.18,44,17.73,19.87
Dmac2,pass,266,19,14.0,17,15.65,28.67
Dmap1,pass,145,15,9.67,12,12.08,34.25
Dmbx1,low_depth,4,4,1.0,4,1.0,0.0
Dmd,pass,254,27,9.41,22,11.55,14.65
Dmgdh,low_depth,1,1,1.0,1,1.0,0.0
Dmkn,pass,633,51,12.41,43,14.72,22.07
Dmp1,pass,14,2,7.0,1,14.0,14.0
Dmpk,pass,275,23,11.96,19,14.47,19.29
Dmrt1,low_depth,1,1,1.0,1,1.0,0.0
Dmrt2,pass,30,2,15.0,2,15.0,29.0
Dmrt3,low_depth,1,1,1.0,1,1.0,0.0
Dmrta2,pass,41,7,5.86,6,6.83,36.0
Dmrtb1,pass,41,1,41.0,1,41.0,41.0
Dmrtc1c2,low_depth,1,1,1.0,1,1.0,0.0
Dmrtc2,low_depth,12,7,1.71,7,1.71,2.67
Dmtf1,pass,1579,141,11.2,109,14.49,20.6
Dmtn,pass,127,10,12.7,7,18.14,31.0
Dmwd,pass,239,24,9.96,20,11.95,22.9
Dmxl1,pass,666,70,9.51,60,11.1,14.77
Dmxl2,pass,2476,238,10.4,193,12.83,17.79
Dna2,pass,257,24,10.71,20,12.85,19.23
Dnaaf2,low_depth,1,1,1.0,1,1.0,0.0
Dnaaf3,pass,64,6,10.67,5,12.8,15.75
