####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-12-15 14:02:56
## Sample: 7270
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Cenpv,pass,1017,115,8.84,99,10.27,15.34
Cenpw,pass,1960,215,9.12,167,11.74,16.46
Cenpx,pass,10631,1060,10.03,839,12.67,17.16
Cep104,pass,1248,153,8.16,134,9.31,12.37
Cep112,pass,477,59,8.08,49,9.73,13.97
Cep112it,pass,11,4,2.75,4,2.75,8.0
Cep112os1,low_depth,7,7,1.0,7,1.0,0.0
Cep120,pass,3596,424,8.48,347,10.36,15.19
Cep126,low_depth,13,7,1.86,6,2.17,2.75
Cep128,pass,718,117,6.14,101,7.11,9.94
Cep131,pass,155,26,5.96,24,6.46,8.71
Cep135,pass,1283,202,6.35,181,7.09,10.42
Cep152,pass,978,123,7.95,105,9.31,13.3
Cep162,pass,1028,171,6.01,153,6.72,11.29
Cep164,pass,1441,281,5.13,246,5.86,8.47
Cep170,pass,5574,717,7.77,597,9.34,12.99
Cep170b,pass,1748,192,9.1,158,11.06,14.95
Cep19,pass,926,154,6.01,135,6.86,9.41
Cep192,pass,1589,292,5.44,258,6.16,8.01
Cep250,pass,3205,375,8.55,299,10.72,14.64
Cep290,pass,1519,296,5.13,270,5.63,8.71
Cep295,pass,1887,252,7.49,212,8.9,11.95
Cep295nl,pass,138,16,8.62,12,11.5,13.6
Cep350,pass,5319,726,7.33,612,8.69,12.8
Cep41,pass,1254,150,8.36,117,10.72,15.21
Cep44,pass,1513,187,8.09,154,9.82,14.32
Cep55,pass,425,87,4.89,73,5.82,8.65
Cep57,pass,2246,318,7.06,279,8.05,11.09
Cep57l1,pass,659,121,5.45,105,6.28,11.07
Cep63,pass,1722,216,7.97,174,9.9,14.46
Cep68,pass,915,113,8.1,94,9.73,13.63
Cep70,pass,577,79,7.3,73,7.9,11.29
Cep72,pass,472,45,10.49,35,13.49,18.48
Cep76,pass,735,111,6.62,98,7.5,13.25
Cep78,pass,887,101,8.78,85,10.44,13.53
Cep83,pass,4690,670,7.0,573,8.18,10.97
Cep83os,pass,538,79,6.81,68,7.91,10.4
Cep85,pass,674,121,5.57,108,6.24,9.58
Cep85l,pass,1013,177,5.72,156,6.49,9.66
Cep89,pass,576,71,8.11,62,9.29,12.42
Cep95,pass,1606,224,7.17,196,8.19,11.93
Cep97,pass,936,127,7.37,107,8.75,17.58
Cept1,pass,6731,792,8.5,671,10.03,13.81
Cer1,low_depth,1,1,1.0,1,1.0,0.0
Cercam,pass,5883,702,8.38,580,10.14,13.0
Cerk,pass,4047,564,7.18,493,8.21,10.82
Cerkl,pass,26,7,3.71,5,5.2,6.25
Cers1,low_depth,1,1,1.0,1,1.0,0.0
Cers2,pass,15345,2341,6.55,2020,7.6,9.94
Cers3,low_depth,1,1,1.0,1,1.0,0.0
Cers4,pass,1258,192,6.55,168,7.49,10.82
Cers5,pass,5517,814,6.78,712,7.75,11.51
Cers6,pass,7299,812,8.99,678,10.77,14.74
Ces1b,low_depth,3,3,1.0,3,1.0,0.0
Ces1d,pass,85,21,4.05,19,4.47,12.0
Ces1h,low_depth,5,5,1.0,5,1.0,0.0
Ces2b,low_depth,7,3,2.33,3,2.33,3.0
Ces2c,low_depth,1,1,1.0,1,1.0,0.0
Ces2e,pass,132,13,10.15,10,13.2,16.25
Ces2g,pass,6123,708,8.65,595,10.29,13.68
Cetn1,low_depth,2,2,1.0,2,1.0,0.0
Cetn2,pass,2712,347,7.82,282,9.62,12.97
Cetn3,pass,5749,918,6.26,804,7.15,10.21
Cetn4,pass,897,114,7.87,100,8.97,12.39
Cfap100,pass,35,4,8.75,3,11.67,33.0
Cfap126,pass,116,24,4.83,21,5.52,9.64
Cfap157,pass,5,1,5.0,1,5.0,5.0
Cfap161,pass,18,4,4.5,2,9.0,17.0
Cfap20,pass,5715,631,9.06,531,10.76,15.09
Cfap206,low_depth,1,1,1.0,1,1.0,0.0
Cfap298,pass,1174,144,8.15,126,9.32,12.78
Cfap299,pass,55,6,9.17,4,13.75,18.0
Cfap300,pass,32,8,4.0,8,4.0,7.0
Cfap36,pass,3182,456,6.98,390,8.16,11.15
Cfap43,pass,2704,424,6.38,360,7.51,10.85
Cfap44,low_depth,3,3,1.0,3,1.0,0.0
Cfap45,pass,43,11,3.91,10,4.3,7.6
Cfap46,low_depth,3,3,1.0,3,1.0,0.0
Cfap52,low_depth,1,1,1.0,1,1.0,0.0
Cfap53,pass,13,5,2.6,5,2.6,9.0
Cfap54,pass,118,22,5.36,20,5.9,10.8
Cfap57,low_depth,1,1,1.0,1,1.0,0.0
Cfap58,low_depth,2,2,1.0,2,1.0,0.0
Cfap61,pass,13,8,1.62,8,1.62,6.0
Cfap65,low_depth,1,1,1.0,1,1.0,0.0
Cfap69,pass,236,33,7.15,24,9.83,13.47
Cfap70,low_depth,2,2,1.0,2,1.0,0.0
Cfap74,pass,86,18,4.78,16,5.38,15.0
Cfap77,pass,105,20,5.25,17,6.18,15.67
Cfap97,pass,1044,161,6.48,142,7.35,10.3
Cfap97d2,low_depth,1,1,1.0,1,1.0,0.0
Cfap99,low_depth,3,3,1.0,3,1.0,0.0
Cfb,pass,1665,226,7.37,207,8.04,12.95
Cfd,low_depth,1,1,1.0,1,1.0,0.0
Cfdp1,pass,6397,939,6.81,799,8.01,10.79
Cfh,pass,10614,1462,7.26,1247,8.51,12.68
Cfhr1,low_depth,3,3,1.0,3,1.0,0.0
Cfhr2,pass,16,5,3.2,5,3.2,6.5
Cfhr3,low_depth,4,4,1.0,4,1.0,0.0
Cfi,pass,443,55,8.05,49,9.04,11.94
Cfl1,pass,712254,70028,10.17,54260,13.13,16.59
Cfl2,pass,5916,736,8.04,608,9.73,13.26
Cflar,pass,14588,2178,6.7,1864,7.83,11.54
Cfp,pass,22947,2741,8.37,2245,10.22,14.14
Cggbp1,pass,13805,1607,8.59,1302,10.6,14.95
Cgn,pass,6,3,2.0,3,2.0,4.0
Cgnl1,pass,957,120,7.98,103,9.29,12.54
Cgref1,pass,859,108,7.95,95,9.04,12.75
Cgrrf1,pass,3439,397,8.66,324,10.61,14.54
Ch25h,pass,11458,1201,9.54,969,11.82,15.92
Chac1,pass,749,97,7.72,79,9.48,11.98
Chac2,pass,374,63,5.94,55,6.8,12.39
Chad,pass,156,20,7.8,16,9.75,13.73
Chadl,pass,120,23,5.22,17,7.06,13.88
Chaf1a,pass,2049,231,8.87,173,11.84,16.13
Chaf1b,pass,1665,199,8.37,155,10.74,13.48
Champ1,pass,1876,249,7.53,217,8.65,11.24
Chat,low_depth,1,1,1.0,1,1.0,0.0
Chchd1,pass,6838,785,8.71,641,10.67,13.72
Chchd10,pass,3074,325,9.46,264,11.64,15.71
Chchd2,pass,115022,11495,10.01,9173,12.54,15.6
Chchd2-ps,pass,178,88,2.02,86,2.07,6.41
Chchd3,pass,8397,905,9.28,737,11.39,16.11
Chchd4,pass,1794,201,8.93,160,11.21,15.72
Chchd5,pass,2581,287,8.99,241,10.71,13.72
Chchd6,pass,2036,237,8.59,201,10.13,13.57
Chchd7,pass,2746,496,5.54,444,6.18,8.13
Chd1,pass,6619,913,7.25,781,8.48,11.99
Chd1l,pass,1456,177,8.23,143,10.18,13.27
Chd2,pass,9208,1365,6.75,1171,7.86,10.74
Chd3,pass,11035,1405,7.85,1166,9.46,12.88
Chd4,pass,26759,3756,7.12,3176,8.43,11.53
Chd5,pass,20,7,2.86,6,3.33,8.0
Chd6,pass,2786,430,6.48,354,7.87,10.57
Chd7,pass,9141,1436,6.37,1229,7.44,10.94
Chd8,pass,9233,1183,7.8,993,9.3,12.64
Chd9,pass,6363,828,7.68,689,9.24,12.49
Chdh,pass,9,4,2.25,4,2.25,6.0
Chek1,pass,417,52,8.02,50,8.34,10.66
Chek2,pass,908,133,6.83,109,8.33,12.93
Cherp,pass,6160,702,8.77,577,10.68,14.89
Chfr,pass,2634,358,7.36,306,8.61,11.44
Chga,pass,220,18,12.22,15,14.67,18.08
Chgb,pass,18,3,6.0,2,9.0,17.0
Chic1,pass,311,42,7.4,36,8.64,11.58
Chic2,pass,15848,2275,6.97,1947,8.14,11.04
Chid1,pass,1926,243,7.93,205,9.4,13.21
Chil1,pass,38438,4037,9.52,3202,12.0,15.71
Chil3,pass,388,41,9.46,32,12.12,15.83
Chil5,pass,61,15,4.07,12,5.08,6.44
Chka,pass,4588,706,6.5,599,7.66,10.0
Chkb,pass,3225,387,8.33,328,9.83,15.0
Chl1,pass,24479,2673,9.16,2230,10.98,15.26
Chm,pass,3742,464,8.06,391,9.57,12.4
Chml,pass,657,75,8.76,67,9.81,14.72
Chmp1a,pass,11615,1444,8.04,1197,9.7,12.8
Chmp1b,pass,6636,754,8.8,629,10.55,14.12
Chmp2a,pass,10810,1798,6.01,1570,6.89,10.07
Chmp2b,pass,7203,801,8.99,667,10.8,15.3
Chmp3,pass,18883,1917,9.85,1526,12.37,15.94
Chmp4b,pass,60319,6571,9.18,5310,11.36,14.67
Chmp4c,low_depth,14,6,2.33,6,2.33,3.67
Chmp5,pass,21694,2208,9.83,1783,12.17,15.14
Chmp6,pass,2165,276,7.84,246,8.8,11.21
Chmp7,pass,1945,301,6.46,241,8.07,11.14
Chn1,pass,450,53,8.49,44,10.23,12.6
Chn1os3,pass,22,6,3.67,6,3.67,9.0
Chn2,pass,554,85,6.52,70,7.91,12.52
Chodl,pass,101,13,7.77,12,8.42,13.71
Chordc1,pass,6126,850,7.21,703,8.71,11.72
Chp1,pass,24195,2347,10.31,1866,12.97,17.1
Chp2,pass,1062,171,6.21,142,7.48,10.02
Chpf,pass,8834,936,9.44,762,11.59,16.0
Chpf2,pass,3602,372,9.68,292,12.34,16.05
Chpt1,pass,4448,731,6.08,627,7.09,12.27
Chrac1,pass,4220,508,8.31,423,9.98,14.86
Chrd,pass,881,126,6.99,110,8.01,10.18
Chrdl1,pass,2860,376,7.61,310,9.23,12.49
Chrm1,pass,17,5,3.4,5,3.4,13.0
Chrm2,low_depth,3,3,1.0,3,1.0,0.0
Chrm3,pass,1361,159,8.56,133,10.23,13.66
Chrna1,pass,15,4,3.75,4,3.75,6.5
Chrna10,low_depth,1,1,1.0,1,1.0,0.0
Chrna1os,pass,206,19,10.84,16,12.88,16.83
Chrna4,pass,20,4,5.0,4,5.0,17.0
Chrna5,low_depth,1,1,1.0,1,1.0,0.0
Chrna7,low_depth,1,1,1.0,1,1.0,0.0
Chrna9,pass,34,4,8.5,3,11.33,16.5
Chrnb1,pass,289,39,7.41,35,8.26,12.04
Chrnb2,pass,93,11,8.45,9,10.33,15.0
Chrnb3,low_depth,3,3,1.0,3,1.0,0.0
Chrnb4,low_depth,4,4,1.0,4,1.0,0.0
Chrne,pass,89,16,5.56,15,5.93,8.4
Chst1,pass,2368,255,9.29,215,11.01,16.06
Chst10,pass,704,85,8.28,74,9.51,11.68
Chst11,pass,7550,902,8.37,754,10.01,12.84
Chst12,pass,10310,1341,7.69,1133,9.1,12.06
Chst13,pass,47,12,3.92,12,3.92,6.0
Chst14,pass,5534,592,9.35,489,11.32,14.49
Chst15,pass,4060,574,7.07,502,8.09,11.25
Chst2,pass,4277,541,7.91,445,9.61,12.04
Chst3,pass,193,27,7.15,27,7.15,12.07
Chst4,pass,36,5,7.2,4,9.0,11.67
Chst7,pass,436,70,6.23,68,6.41,9.0
Chst8,pass,72,10,7.2,9,8.0,16.75
Chsy1,pass,12928,1393,9.28,1136,11.38,14.43
Chsy3,low_depth,14,7,2.0,7,2.0,3.33
Chtf18,pass,501,55,9.11,41,12.22,16.33
Chtf8,pass,11720,1253,9.35,1016,11.54,14.5
Chtop,pass,8787,1198,7.33,996,8.82,13.15
Chuk,pass,6882,846,8.13,706,9.75,14.2
Churc1,pass,3775,394,9.58,320,11.8,14.6
Ciao1,pass,2274,327,6.95,284,8.01,11.21
Ciapin1,pass,5574,698,7.99,591,9.43,12.72
Ciart,pass,490,109,4.5,101,4.85,7.95
Cib1,pass,5591,708,7.9,604,9.26,13.63
Cib2,pass,2120,298,7.11,256,8.28,10.81
Cib3,low_depth,4,2,2.0,2,2.0,3.0
Cic,pass,17365,1990,8.73,1637,10.61,14.39
Cideb,pass,107,14,7.64,14,7.64,12.62
Cidec,low_depth,1,1,1.0,1,1.0,0.0
Ciita,pass,4412,570,7.74,479,9.21,12.21
Cilp,pass,13942,1957,7.12,1643,8.49,11.25
Cilp2,pass,56,8,7.0,6,9.33,11.0
Cinp,pass,2239,315,7.11,280,8.0,11.31
Cip2a,pass,956,144,6.64,127,7.53,10.99
Cipc,pass,1774,208,8.53,175,10.14,13.02
Cir1,pass,3869,528,7.33,459,8.43,11.89
Cirbp,pass,3584,475,7.55,400,8.96,13.79
Cisd1,pass,4638,568,8.17,480,9.66,13.16
Cisd2,pass,8949,1259,7.11,1051,8.51,11.5
Cisd3,pass,1732,232,7.47,205,8.45,13.72
Cish,pass,2838,304,9.34,236,12.03,16.4
Cit,pass,1940,294,6.6,249,7.79,12.91
Cited1,low_depth,6,4,1.5,4,1.5,3.0
Cited2,pass,37214,4745,7.84,3949,9.42,12.61
Cited4,pass,371,47,7.89,38,9.76,11.41
Ciz1,pass,5587,678,8.24,560,9.98,13.5
Ckap2,pass,2173,223,9.74,185,11.75,15.84
Ckap2l,pass,2681,327,8.2,276,9.71,12.91
Ckap4,pass,102037,10407,9.8,8306,12.28,15.79
Ckap5,pass,3387,496,6.83,425,7.97,12.48
Ckb,pass,10392,984,10.56,769,13.51,19.26
Ckb-ps1,low_depth,1,1,1.0,1,1.0,0.0
Cklf,pass,4993,609,8.2,524,9.53,12.95
Ckm,pass,109,10,10.9,9,12.11,15.29
Ckmt1,pass,19,12,1.58,11,1.73,5.0
Ckmt2,low_depth,1,1,1.0,1,1.0,0.0
Cks1b,pass,10551,1039,10.15,835,12.64,16.28
Cks1brt,low_depth,50,38,1.32,38,1.32,3.0
Cks2,pass,18504,2049,9.03,1668,11.09,15.77
Clasp1,pass,2129,389,5.47,353,6.03,9.0
Clasp2,pass,4732,542,8.73,430,11.0,15.34
Clasrp,pass,2974,324,9.18,273,10.89,14.85
Clba1,pass,407,46,8.85,37,11.0,14.7
Clca2,pass,384,49,7.84,38,10.11,13.36
Clca3a1,pass,1317,232,5.68,209,6.3,11.97
Clca3a2,pass,301,41,7.34,35,8.6,12.57
Clca3b,pass,6,3,2.0,1,6.0,6.0
Clca4b,low_depth,1,1,1.0,1,1.0,0.0
Clca4c-ps,low_depth,2,2,1.0,2,1.0,0.0
Clcc1,pass,3673,429,8.56,336,10.93,14.62
Clcf1,pass,2446,235,10.41,191,12.81,17.22
Clcn2,pass,126,21,6.0,19,6.63,9.92
Clcn3,pass,3706,518,7.15,451,8.22,11.85
Clcn4,pass,10443,1283,8.14,1070,9.76,13.41
Clcn5,pass,2078,309,6.72,276,7.53,10.74
Clcn6,pass,2532,312,8.12,266,9.52,14.49
Clcn7,pass,5969,764,7.81,622,9.6,13.73
Clcnka,low_depth,3,1,3.0,1,3.0,3.0
Clcnkb,pass,88,10,8.8,9,9.78,27.33
Cldn1,pass,703,113,6.22,98,7.17,10.31
Cldn10,pass,3365,363,9.27,302,11.14,14.32
Cldn11,pass,42,4,10.5,3,14.0,20.5
Cldn12,pass,1786,162,11.02,123,14.52,19.9
Cldn15,pass,1124,115,9.77,87,12.92,15.61
Cldn19,low_depth,3,1,3.0,1,3.0,3.0
Cldn2,pass,55,8,6.88,6,9.17,17.33
Cldn23,pass,50,4,12.5,3,16.67,16.67
Cldn3,pass,75,9,8.33,8,9.38,17.75
Cldn34c1,pass,327,34,9.62,31,10.55,13.87
Cldn4,pass,58,12,4.83,11,5.27,24.5
Cldn5,pass,3288,425,7.74,348,9.45,12.48
Cldn6,low_depth,1,1,1.0,1,1.0,0.0
Cldn7,pass,46,2,23.0,2,23.0,23.0
Cldn9,pass,20,3,6.67,2,10.0,19.0
Cldnd1,pass,14627,1638,8.93,1343,10.89,14.6
Cldnd2,low_depth,3,2,1.5,2,1.5,2.0
Clec10a,pass,2612,312,8.37,261,10.01,13.92
Clec11a,pass,6385,706,9.04,577,11.07,14.7
Clec12a,pass,6109,836,7.31,706,8.65,12.23
Clec12b,pass,320,44,7.27,37,8.65,12.32
Clec14a,pass,5503,666,8.26,550,10.01,12.13
Clec16a,pass,1592,212,7.51,184,8.65,12.45
Clec18a,low_depth,2,2,1.0,2,1.0,0.0
Clec1a,pass,573,92,6.23,80,7.16,9.5
Clec1b,pass,57,8,7.12,7,8.14,26.0
Clec2d,pass,15998,2411,6.64,2091,7.65,10.05
Clec2e,pass,5,2,2.5,2,2.5,4.0
Clec2f,pass,116,16,7.25,15,7.73,11.1
Clec2g,pass,1280,185,6.92,163,7.85,11.06
Clec2h,low_depth,4,4,1.0,4,1.0,0.0
Clec2i,pass,610,135,4.52,124,4.92,10.53
Clec2l,pass,53,5,10.6,5,10.6,13.0
Clec3b,pass,64807,7188,9.02,5778,11.22,14.19
Clec4a1,pass,25261,3361,7.52,2847,8.87,12.65
Clec4a2,pass,14796,1810,8.17,1479,10.0,13.4
Clec4a3,pass,16148,1968,8.21,1629,9.91,14.01
Clec4a4,pass,84,14,6.0,13,6.46,11.14
Clec4b1,pass,1111,141,7.88,117,9.5,12.43
Clec4b2,low_depth,1,1,1.0,1,1.0,0.0
Clec4d,pass,45685,5879,7.77,4962,9.21,12.4
Clec4e,pass,113806,14615,7.79,12238,9.3,12.8
Clec4g,pass,36,3,12.0,3,12.0,17.5
Clec4n,pass,21387,3063,6.98,2632,8.13,12.15
Clec5a,pass,7187,953,7.54,805,8.93,11.93
Clec7a,pass,55066,5894,9.34,4766,11.55,15.64
Clec9a,pass,113,17,6.65,14,8.07,10.0
Clgn,pass,58,8,7.25,7,8.29,13.75
Clhc1,pass,11,2,5.5,2,5.5,10.0
Clic1,pass,40683,4858,8.37,4016,10.13,13.83
Clic3,pass,24,3,8.0,1,24.0,24.0
Clic4,pass,34403,5026,6.85,4342,7.92,11.2
Clic5,pass,95,15,6.33,12,7.92,12.86
Clic6,pass,33,6,5.5,5,6.6,8.0
Clint1,pass,11265,1821,6.19,1601,7.04,8.93
Clip1,pass,14872,1767,8.42,1422,10.46,14.25
Clip2,pass,7861,972,8.09,822,9.56,12.95
Clip3,pass,3299,455,7.25,387,8.52,11.63
Clip4,pass,3336,400,8.34,334,9.99,13.01
Clk1,pass,27061,3556,7.61,2994,9.04,12.64
Clk2,pass,4201,529,7.94,433,9.7,13.99
Clk3,pass,5237,743,7.05,645,8.12,12.8
Clk4,pass,3233,542,5.96,470,6.88,10.09
Clmn,pass,294,46,6.39,40,7.35,12.55
Clmp,pass,19196,2593,7.4,2180,8.81,12.03
Cln3,pass,7981,1154,6.92,1018,7.84,11.76
Cln5,pass,8072,1167,6.92,1004,8.04,10.1
Cln6,pass,9271,879,10.55,696,13.32,17.06
Cln8,pass,6546,842,7.77,707,9.26,13.01
Clnk,pass,73,11,6.64,11,6.64,11.33
Clns1a,pass,6371,753,8.46,632,10.08,14.01
Clock,pass,3915,484,8.09,384,10.2,14.43
Clp1,pass,798,152,5.25,139,5.74,8.32
Clpb,pass,1438,183,7.86,152,9.46,13.49
Clpp,pass,3729,405,9.21,323,11.54,15.25
Clptm1,pass,12513,1366,9.16,1109,11.28,14.74
Clptm1l,pass,11066,1321,8.38,1097,10.09,13.68
Clpx,pass,1523,233,6.54,201,7.58,10.24
Clrn1,low_depth,2,2,1.0,2,1.0,0.0
Clrn3,low_depth,1,1,1.0,1,1.0,0.0
Clspn,pass,848,96,8.83,81,10.47,14.0
Clstn1,pass,3387,458,7.4,393,8.62,12.56
Clstn2,pass,310,30,10.33,24,12.92,16.89
Clstn3,pass,36,10,3.6,10,3.6,7.5
Clta,pass,54280,6011,9.03,4863,11.16,15.24
Cltb,pass,9269,1073,8.64,907,10.22,14.19
Cltc,pass,65659,6319,10.39,4950,13.26,17.61
Clu,pass,3989,487,8.19,412,9.68,14.1
Cluap1,pass,1091,176,6.2,159,6.86,10.71
Cluh,pass,3183,412,7.73,357,8.92,12.17
Clvs1,low_depth,3,3,1.0,3,1.0,0.0
Clvs2,low_depth,8,8,1.0,8,1.0,0.0
Clybl,pass,830,119,6.97,106,7.83,10.65
Cma1,pass,7114,746,9.54,578,12.31,16.31
Cma2,pass,541,99,5.46,87,6.22,8.21
Cmah,pass,8766,1081,8.11,927,9.46,12.82
Cmas,pass,10727,1160,9.25,954,11.24,14.22
Cmbl,pass,123,21,5.86,18,6.83,9.08
Cmc1,pass,5460,756,7.22,641,8.52,11.43
Cmc2,pass,3219,350,9.2,288,11.18,15.02
Cmc4,pass,1037,133,7.8,105,9.88,13.1
Cmip,pass,3939,632,6.23,552,7.14,9.55
Cmklr1,pass,7899,927,8.52,780,10.13,12.71
Cmpk1,pass,8269,1470,5.63,1308,6.32,9.17
Cmpk2,pass,2590,382,6.78,340,7.62,10.91
Cmss1,pass,1358,151,8.99,124,10.95,13.59
Cmtm3,pass,21661,2710,7.99,2279,9.5,13.01
Cmtm4,pass,1757,261,6.73,231,7.61,10.36
Cmtm5,pass,15,1,15.0,1,15.0,15.0
Cmtm6,pass,12247,1515,8.08,1277,9.59,13.09
Cmtm7,pass,16588,2181,7.61,1833,9.05,11.63
Cmtm8,pass,1020,154,6.62,135,7.56,10.73
Cmtr1,pass,659,95,6.94,81,8.14,10.97
Cmtr2,pass,396,70,5.66,59,6.71,9.43
Cmya5,pass,693,82,8.45,66,10.5,14.93
Cnbd1,low_depth,1,1,1.0,1,1.0,0.0
Cnbd2,pass,456,70,6.51,55,8.29,12.46
Cnbp,pass,75403,7754,9.72,6201,12.16,15.08
Cndp1,low_depth,4,4,1.0,4,1.0,0.0
Cndp2,pass,19679,2415,8.15,2023,9.73,13.82
Cnep1r1,pass,8755,963,9.09,774,11.31,15.43
Cnfn,pass,183,35,5.23,34,5.38,9.28
Cnga1,low_depth,1,1,1.0,1,1.0,0.0
Cnga2,pass,19,1,19.0,1,19.0,19.0
Cngb1,pass,184,27,6.81,26,7.08,13.15
Cnih1,pass,9184,1245,7.38,1062,8.65,12.69
Cnih2,pass,309,36,8.58,29,10.66,14.33
Cnih3,low_depth,2,2,1.0,2,1.0,0.0
Cnih4,pass,9230,1397,6.61,1211,7.62,10.92
Cnksr1,pass,36,4,9.0,4,9.0,9.0
Cnksr2,pass,12,4,3.0,2,6.0,11.0
Cnksr3,pass,403,82,4.91,75,5.37,8.81
Cnmd,low_depth,1,1,1.0,1,1.0,0.0
Cnn1,pass,963,101,9.53,81,11.89,17.33
Cnn2,pass,34564,4432,7.8,3659,9.45,12.62
Cnn3,pass,39386,4299,9.16,3489,11.29,14.64
Cnnm1,low_depth,1,1,1.0,1,1.0,0.0
Cnnm2,pass,600,94,6.38,80,7.5,10.29
Cnnm3,pass,2885,291,9.91,238,12.12,16.39
Cnnm4,pass,2645,346,7.64,290,9.12,11.56
Cnot1,pass,2889,483,5.98,422,6.85,10.31
Cnot10,pass,2034,282,7.21,243,8.37,11.99
Cnot11,pass,2758,362,7.62,317,8.7,12.3
Cnot2,pass,2762,425,6.5,376,7.35,11.11
Cnot3,pass,7320,809,9.05,655,11.18,15.36
Cnot4,pass,3887,536,7.25,468,8.31,11.42
Cnot6,pass,14367,1747,8.22,1474,9.75,13.15
Cnot6l,pass,7606,1062,7.16,908,8.38,11.87
Cnot7,pass,5223,671,7.78,573,9.12,12.07
Cnot8,pass,10016,1041,9.62,837,11.97,16.38
Cnot9,pass,4283,500,8.57,405,10.58,14.85
Cnp,pass,2332,307,7.6,260,8.97,12.64
Cnppd1,pass,13781,1602,8.6,1329,10.37,14.53
Cnpy2,pass,6249,892,7.01,775,8.06,10.99
Cnpy3,pass,13562,1542,8.8,1252,10.83,14.01
Cnpy4,pass,5796,749,7.74,615,9.42,12.86
Cnr1,pass,13,5,2.6,5,2.6,9.0
Cnr2,pass,1054,129,8.17,101,10.44,15.44
Cnrip1,pass,5428,594,9.14,478,11.36,15.69
Cnst,pass,1336,174,7.68,142,9.41,12.26
Cntd1,pass,37,7,5.29,7,5.29,11.0
Cntfr,pass,1080,121,8.93,97,11.13,15.04
Cntln,pass,2955,384,7.7,324,9.12,12.2
Cntn1,pass,96,14,6.86,13,7.38,11.38
Cntn2,low_depth,11,11,1.0,11,1.0,0.0
Cntn3,low_depth,5,5,1.0,5,1.0,0.0
Cntnap1,pass,156,23,6.78,20,7.8,10.07
Cntnap2,low_depth,17,16,1.06,16,1.06,2.0
Cntnap4,low_depth,1,1,1.0,1,1.0,0.0
Cntnap5a,low_depth,7,7,1.0,7,1.0,0.0
Cntnap5b,low_depth,1,1,1.0,1,1.0,0.0
Cntnap5c,low_depth,3,3,1.0,3,1.0,0.0
Cntrl,pass,9286,1074,8.65,870,10.67,14.23
Cntrob,pass,1283,168,7.64,135,9.5,13.62
Coa3,pass,10159,1041,9.76,826,12.3,15.86
Coa4,pass,2272,249,9.12,200,11.36,15.1
Coa5,pass,9068,1251,7.25,1068,8.49,10.93
Coa6,pass,6169,662,9.32,527,11.71,15.62
Coa7,pass,387,53,7.3,42,9.21,14.8
Coasy,pass,2342,293,7.99,240,9.76,12.61
Cobl,pass,20,9,2.22,8,2.5,13.0
Cobll1,pass,494,59,8.37,52,9.5,14.39
Coch,pass,54,9,6.0,8,6.75,7.57
Cog1,pass,2665,315,8.46,266,10.02,14.71
Cog2,pass,4194,475,8.83,374,11.21,15.04
Cog3,pass,4863,497,9.78,403,12.07,16.07
Cog4,pass,2681,322,8.33,263,10.19,12.8
Cog5,pass,2307,325,7.1,275,8.39,12.55
Cog6,pass,3811,364,10.47,288,13.23,17.7
Cog7,pass,4997,670,7.46,562,8.89,12.73
Cog8,pass,3479,403,8.63,349,9.97,13.52
Coil,pass,297,63,4.71,59,5.03,6.95
Col10a1,pass,66,7,9.43,5,13.2,16.25
Col11a1,pass,4305,500,8.61,408,10.55,13.99
Col11a2,pass,346,58,5.97,54,6.41,12.23
Col12a1,pass,48478,9102,5.33,8099,5.99,10.21
Col13a1,pass,452,57,7.93,49,9.22,12.85
Col14a1,pass,72261,8948,8.08,7384,9.79,13.21
Col15a1,pass,65506,6664,9.83,5280,12.41,16.58
Col16a1,pass,22357,2416,9.25,1973,11.33,15.46
Col17a1,pass,202,25,8.08,22,9.18,16.0
Col18a1,pass,17677,2524,7.0,2119,8.34,10.93
Col19a1,low_depth,17,13,1.31,12,1.42,2.67
Col1a1,pass,4167600,441419,9.44,306656,13.59,17.02
Col1a2,pass,1345151,201556,6.67,157589,8.54,11.76
Col20a1,pass,374,41,9.12,34,11.0,16.45
Col22a1,pass,24,6,4.0,5,4.8,10.5
Col23a1,pass,1482,204,7.26,163,9.09,11.9
Col24a1,pass,473,62,7.63,56,8.45,11.97
Col25a1,pass,62,6,10.33,6,10.33,19.67
Col26a1,pass,74,15,4.93,15,4.93,9.43
Col27a1,pass,5696,638,8.93,542,10.51,14.22
Col28a1,pass,186,18,10.33,15,12.4,20.0
Col2a1,pass,59,28,2.11,28,2.11,7.2
Col3a1,pass,1683820,207828,8.1,160068,10.52,14.42
Col4a1,pass,95745,11201,8.55,9126,10.49,13.96
Col4a2,pass,49066,5830,8.42,4840,10.14,13.98
Col4a3,low_depth,5,5,1.0,5,1.0,0.0
Col4a3bp,pass,5674,782,7.26,636,8.92,11.95
Col4a4,pass,403,35,11.51,28,14.39,23.06
Col4a5,pass,200,35,5.71,32,6.25,9.4
Col4a6,low_depth,2,2,1.0,2,1.0,0.0
Col5a1,pass,109507,14168,7.73,11940,9.17,12.62
