####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-20 21:58:40
## Sample: 7271
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
AK6,pass,1309,272,4.81,251,5.22,6.6
AK6P1,pass,6,1,6.0,1,6.0,6.0
AK7,pass,137,38,3.61,36,3.81,6.05
AK8,low_depth,1,1,1.0,1,1.0,0.0
AK9,pass,88,18,4.89,17,5.18,6.92
AKAP1,pass,307,64,4.8,57,5.39,7.41
AKAP10,pass,542,124,4.37,110,4.93,6.68
AKAP11,pass,649,168,3.86,150,4.33,6.2
AKAP12,pass,2674,459,5.83,400,6.68,8.43
AKAP13,pass,2847,589,4.83,534,5.33,6.98
AKAP17A,pass,117,33,3.55,32,3.66,4.86
AKAP17BP,pass,13,6,2.17,6,2.17,4.5
AKAP3,pass,5,1,5.0,1,5.0,5.0
AKAP4,low_depth,1,1,1.0,1,1.0,0.0
AKAP5,pass,17,6,2.83,4,4.25,14.0
AKAP6,pass,70,34,2.06,31,2.26,4.55
AKAP7,pass,228,51,4.47,44,5.18,6.58
AKAP8,pass,228,72,3.17,66,3.45,4.6
AKAP8L,pass,102,27,3.78,26,3.92,6.43
AKAP8P1,pass,11,3,3.67,3,3.67,5.0
AKAP9,pass,2524,572,4.41,525,4.81,6.43
AKIP1,pass,504,102,4.94,92,5.48,7.06
AKIRIN1,pass,5300,949,5.58,866,6.12,7.99
AKIRIN1P2,low_depth,2,2,1.0,2,1.0,0.0
AKIRIN2,pass,3270,762,4.29,692,4.73,6.91
AKIRIN2P1,low_depth,47,21,2.24,21,2.24,3.6
AKNA,pass,21,9,2.33,9,2.33,7.0
AKNAD1,low_depth,21,10,2.1,10,2.1,3.2
AKR1A1,pass,9872,2417,4.08,2237,4.41,5.92
AKR1B1,pass,134,34,3.94,31,4.32,8.92
AKR1B10,pass,514,111,4.63,104,4.94,6.06
AKR1B10P1,low_depth,3,2,1.5,2,1.5,2.0
AKR1B10P2,low_depth,2,2,1.0,2,1.0,0.0
AKR1B15,pass,35,7,5.0,7,5.0,5.67
AKR1B1P1,low_depth,2,1,2.0,1,2.0,2.0
AKR1B1P7,low_depth,1,1,1.0,1,1.0,0.0
AKR1C1,low_depth,29,11,2.64,11,2.64,3.57
AKR1C2,pass,33,10,3.3,8,4.12,7.25
AKR1C3,pass,133,27,4.93,26,5.12,7.29
AKR1C5P,low_depth,32,24,1.33,24,1.33,2.14
AKR1D1,low_depth,3,1,3.0,1,3.0,3.0
AKR1E2,low_depth,18,9,2.0,9,2.0,3.25
AKR7A2,pass,533,104,5.12,89,5.99,7.25
AKR7A2P1,low_depth,1,1,1.0,1,1.0,0.0
AKR7L,low_depth,3,3,1.0,3,1.0,0.0
AKT1,pass,715,178,4.02,151,4.74,6.94
AKT1S1,pass,195,43,4.53,38,5.13,6.61
AKT2,pass,3521,710,4.96,646,5.45,7.18
AKT3,pass,2873,986,2.91,933,3.08,5.2
AKTIP,pass,497,122,4.07,114,4.36,6.8
AL008626.1,low_depth,1,1,1.0,1,1.0,0.0
AL008627.1,low_depth,5,4,1.25,4,1.25,2.0
AL008628.1,low_depth,1,1,1.0,1,1.0,0.0
AL008638.1,low_depth,1,1,1.0,1,1.0,0.0
AL008638.2,low_depth,1,1,1.0,1,1.0,0.0
AL008638.3,low_depth,18,11,1.64,11,1.64,3.33
AL008638.4,low_depth,3,1,3.0,1,3.0,3.0
AL008638.6,pass,8,4,2.0,4,2.0,5.0
AL008721.2,low_depth,3,2,1.5,2,1.5,2.0
AL008727.1,low_depth,3,3,1.0,3,1.0,0.0
AL008729.1,low_depth,2,2,1.0,2,1.0,0.0
AL008729.2,low_depth,1,1,1.0,1,1.0,0.0
AL008987.1,low_depth,360,232,1.55,228,1.58,2.76
AL009031.1,low_depth,1,1,1.0,1,1.0,0.0
AL009172.1,pass,12,2,6.0,2,6.0,11.0
AL009174.1,pass,2889,884,3.27,838,3.45,5.29
AL009176.1,low_depth,2,2,1.0,2,1.0,0.0
AL009178.1,pass,9,3,3.0,3,3.0,7.0
AL009178.2,low_depth,1,1,1.0,1,1.0,0.0
AL009178.3,low_depth,1,1,1.0,1,1.0,0.0
AL009183.1,low_depth,2,2,1.0,2,1.0,0.0
AL020994.1,low_depth,1,1,1.0,1,1.0,0.0
AL020996.1,low_depth,2,2,1.0,2,1.0,0.0
AL020997.1,low_depth,232,126,1.84,124,1.87,3.51
AL020997.2,pass,18,3,6.0,3,6.0,8.5
AL021068.1,pass,15,1,15.0,1,15.0,15.0
AL021068.2,low_depth,45,45,1.0,45,1.0,0.0
AL021154.1,low_depth,1,1,1.0,1,1.0,0.0
AL021155.1,low_depth,1,1,1.0,1,1.0,0.0
AL021368.1,low_depth,1,1,1.0,1,1.0,0.0
AL021368.2,pass,52,13,4.0,12,4.33,7.67
AL021368.3,low_depth,1,1,1.0,1,1.0,0.0
AL021392.1,low_depth,3,3,1.0,3,1.0,0.0
AL021395.1,low_depth,1,1,1.0,1,1.0,0.0
AL021396.1,low_depth,1,1,1.0,1,1.0,0.0
AL021397.1,low_depth,38,23,1.65,23,1.65,2.5
AL021407.2,low_depth,2,2,1.0,2,1.0,0.0
AL021578.1,pass,24,5,4.8,4,6.0,6.0
AL021707.2,pass,20,10,2.0,10,2.0,11.0
AL021707.5,low_depth,2,2,1.0,2,1.0,0.0
AL021707.6,low_depth,1,1,1.0,1,1.0,0.0
AL021707.7,low_depth,3,2,1.5,2,1.5,2.0
AL021807.1,pass,36,6,6.0,6,6.0,7.0
AL021877.1,low_depth,1,1,1.0,1,1.0,0.0
AL021877.2,low_depth,15,12,1.25,12,1.25,2.5
AL021918.4,low_depth,1,1,1.0,1,1.0,0.0
AL021921.1,pass,8,2,4.0,2,4.0,4.0
AL021939.1,pass,7,2,3.5,2,3.5,6.0
AL021997.1,low_depth,43,27,1.59,27,1.59,3.29
AL022067.1,low_depth,4,2,2.0,2,2.0,3.0
AL022068.1,low_depth,4,3,1.33,3,1.33,2.0
AL022069.1,pass,4,1,4.0,1,4.0,4.0
AL022069.2,low_depth,24,20,1.2,20,1.2,3.0
AL022099.1,low_depth,1,1,1.0,1,1.0,0.0
AL022100.1,low_depth,4,2,2.0,2,2.0,3.0
AL022154.1,low_depth,4,4,1.0,4,1.0,0.0
AL022163.1,pass,17,3,5.67,3,5.67,15.0
AL022237.1,pass,35,20,1.75,20,1.75,6.0
AL022238.1,low_depth,2,2,1.0,2,1.0,0.0
AL022311.1,pass,30,15,2.0,15,2.0,6.0
AL022313.4,low_depth,2,2,1.0,2,1.0,0.0
AL022318.1,low_depth,1,1,1.0,1,1.0,0.0
AL022322.2,low_depth,33,27,1.22,26,1.27,3.33
AL022323.3,low_depth,3,3,1.0,3,1.0,0.0
AL022323.4,pass,47,27,1.74,26,1.81,4.5
AL022323.5,low_depth,1,1,1.0,1,1.0,0.0
AL022324.2,pass,46,10,4.6,10,4.6,5.0
AL022326.1,low_depth,1,1,1.0,1,1.0,0.0
AL022326.2,low_depth,4,4,1.0,4,1.0,0.0
AL022328.2,low_depth,1,1,1.0,1,1.0,0.0
AL022329.1,low_depth,2,2,1.0,2,1.0,0.0
AL022331.1,low_depth,74,58,1.28,58,1.28,3.67
AL022334.1,pass,20,7,2.86,7,2.86,5.33
AL022334.2,low_depth,1,1,1.0,1,1.0,0.0
AL022341.2,low_depth,2,2,1.0,2,1.0,0.0
AL022342.1,pass,23,17,1.35,17,1.35,4.0
AL022344.1,low_depth,4,3,1.33,3,1.33,2.0
AL022344.2,low_depth,2,2,1.0,2,1.0,0.0
AL022345.4,pass,4,1,4.0,1,4.0,4.0
AL022393.1,pass,8,3,2.67,3,2.67,6.0
AL022400.1,pass,16,7,2.29,7,2.29,4.0
AL022476.1,low_depth,1,1,1.0,1,1.0,0.0
AL022578.1,low_depth,6,4,1.5,4,1.5,2.0
AL022718.1,pass,2238,505,4.43,459,4.88,7.07
AL022722.1,pass,48,31,1.55,31,1.55,4.4
AL022722.2,pass,41,13,3.15,13,3.15,8.0
AL023280.1,low_depth,8,8,1.0,8,1.0,0.0
AL023284.1,low_depth,92,66,1.39,65,1.42,3.45
AL023284.3,pass,224,103,2.17,98,2.29,6.25
AL023284.4,pass,32,9,3.56,7,4.57,9.33
AL023574.1,low_depth,1,1,1.0,1,1.0,0.0
AL023581.2,pass,18,3,6.0,3,6.0,6.0
AL023583.1,low_depth,33,21,1.57,21,1.57,3.0
AL023755.1,low_depth,2,2,1.0,2,1.0,0.0
AL023775.1,low_depth,3,1,3.0,1,3.0,3.0
AL023803.1,pass,20,2,10.0,2,10.0,10.0
AL023806.2,pass,5,2,2.5,2,2.5,4.0
AL023806.3,low_depth,3,3,1.0,3,1.0,0.0
AL023807.1,pass,175,72,2.43,71,2.46,9.0
AL023973.1,low_depth,2,2,1.0,2,1.0,0.0
AL024474.1,pass,164,42,3.9,40,4.1,7.53
AL024493.1,pass,107,28,3.82,27,3.96,4.81
AL024507.1,low_depth,7,6,1.17,6,1.17,2.0
AL024507.2,pass,18,5,3.6,3,6.0,8.5
AL024508.2,low_depth,25,14,1.79,12,2.08,3.6
AL024509.1,low_depth,1,1,1.0,1,1.0,0.0
AL024509.2,low_depth,5,5,1.0,5,1.0,0.0
AL030996.1,low_depth,4,3,1.33,3,1.33,2.0
AL031003.1,pass,48,29,1.66,29,1.66,7.33
AL031009.1,low_depth,1,1,1.0,1,1.0,0.0
AL031056.1,pass,9,3,3.0,3,3.0,7.0
AL031056.2,low_depth,1,1,1.0,1,1.0,0.0
AL031058.1,pass,77,18,4.28,14,5.5,7.3
AL031118.1,low_depth,2,2,1.0,2,1.0,0.0
AL031119.1,pass,23,6,3.83,5,4.6,10.0
AL031121.1,low_depth,5,5,1.0,5,1.0,0.0
AL031123.1,pass,27,6,4.5,5,5.4,6.5
AL031123.2,pass,43,8,5.38,8,5.38,8.0
AL031133.1,pass,54,33,1.64,32,1.69,4.14
AL031229.1,low_depth,3,3,1.0,3,1.0,0.0
AL031274.1,low_depth,13,6,2.17,6,2.17,2.75
AL031281.2,pass,15,6,2.5,6,2.5,10.0
AL031281.3,low_depth,3,3,1.0,3,1.0,0.0
AL031282.1,low_depth,8,8,1.0,8,1.0,0.0
AL031282.2,low_depth,9,9,1.0,9,1.0,0.0
AL031283.1,low_depth,2,2,1.0,2,1.0,0.0
AL031313.1,low_depth,12,9,1.33,9,1.33,2.0
AL031428.1,pass,6,2,3.0,2,3.0,5.0
AL031429.2,low_depth,1,1,1.0,1,1.0,0.0
AL031432.1,low_depth,2,2,1.0,2,1.0,0.0
AL031432.3,pass,13,1,13.0,1,13.0,13.0
AL031432.4,pass,17,5,3.4,5,3.4,7.0
AL031577.1,pass,39,15,2.6,14,2.79,6.0
AL031577.2,pass,53,19,2.79,19,2.79,12.33
AL031584.1,pass,12,7,1.71,7,1.71,6.0
AL031587.2,low_depth,1,1,1.0,1,1.0,0.0
AL031587.3,pass,11,1,11.0,1,11.0,11.0
AL031587.5,pass,12,6,2.0,6,2.0,4.0
AL031590.1,pass,11,2,5.5,1,11.0,11.0
AL031593.1,pass,24,3,8.0,3,8.0,8.0
AL031595.2,pass,46,31,1.48,31,1.48,4.0
AL031595.3,low_depth,33,18,1.83,17,1.94,3.29
AL031597.1,low_depth,1,1,1.0,1,1.0,0.0
AL031599.1,low_depth,1,1,1.0,1,1.0,0.0
AL031600.1,low_depth,1,1,1.0,1,1.0,0.0
AL031658.1,low_depth,3,1,3.0,1,3.0,3.0
AL031663.1,low_depth,14,13,1.08,13,1.08,2.0
AL031663.2,low_depth,3,2,1.5,2,1.5,2.0
AL031663.3,low_depth,4,3,1.33,3,1.33,2.0
AL031665.2,pass,18,2,9.0,2,9.0,9.0
AL031666.1,pass,22,4,5.5,4,5.5,7.0
AL031666.2,low_depth,1,1,1.0,1,1.0,0.0
AL031666.3,low_depth,1,1,1.0,1,1.0,0.0
AL031667.1,low_depth,1,1,1.0,1,1.0,0.0
AL031667.3,pass,14,2,7.0,2,7.0,7.0
AL031670.1,low_depth,3,3,1.0,3,1.0,0.0
AL031673.1,pass,5,1,5.0,1,5.0,5.0
AL031679.1,pass,14,5,2.8,5,2.8,4.0
AL031687.1,low_depth,1,1,1.0,1,1.0,0.0
AL031705.1,low_depth,1,1,1.0,1,1.0,0.0
AL031708.1,low_depth,11,7,1.57,7,1.57,2.33
AL031710.2,pass,12,4,3.0,3,4.0,5.5
AL031719.1,low_depth,1,1,1.0,1,1.0,0.0
AL031727.1,low_depth,230,154,1.49,154,1.49,3.17
AL031727.2,low_depth,2,1,2.0,1,2.0,2.0
AL031729.1,pass,26,10,2.6,10,2.6,4.2
AL031733.1,pass,214,78,2.74,76,2.82,4.73
AL031733.2,low_depth,1,1,1.0,1,1.0,0.0
AL031736.2,pass,7,1,7.0,1,7.0,7.0
AL031737.1,low_depth,1840,1079,1.71,1070,1.72,3.06
AL031767.1,low_depth,1,1,1.0,1,1.0,0.0
AL031770.1,low_depth,1,1,1.0,1,1.0,0.0
AL031772.1,low_depth,1,1,1.0,1,1.0,0.0
AL031775.1,pass,42,13,3.23,13,3.23,5.14
AL031775.2,pass,5,2,2.5,2,2.5,4.0
AL031777.1,low_depth,4,4,1.0,4,1.0,0.0
AL031777.3,low_depth,9,4,2.25,4,2.25,3.5
AL031779.1,low_depth,801,346,2.32,337,2.38,3.25
AL031846.2,low_depth,6,5,1.2,5,1.2,2.0
AL031864.1,low_depth,10,10,1.0,10,1.0,0.0
AL031864.2,low_depth,22,19,1.16,19,1.16,2.0
AL031963.1,low_depth,1,1,1.0,1,1.0,0.0
AL031963.2,low_depth,1,1,1.0,1,1.0,0.0
AL031963.3,pass,33,5,6.6,5,6.6,8.0
AL031985.1,pass,43,21,2.05,21,2.05,4.14
AL031985.2,pass,123,62,1.98,61,2.02,4.88
AL031985.3,low_depth,8,6,1.33,6,1.33,3.0
AL032819.3,low_depth,2,2,1.0,2,1.0,0.0
AL032821.1,low_depth,1,1,1.0,1,1.0,0.0
AL032822.1,low_depth,1,1,1.0,1,1.0,0.0
AL033380.1,low_depth,2,2,1.0,2,1.0,0.0
AL033381.1,low_depth,1,1,1.0,1,1.0,0.0
AL033381.2,low_depth,1,1,1.0,1,1.0,0.0
AL033384.1,pass,86,17,5.06,16,5.38,8.0
AL033397.1,low_depth,4,4,1.0,4,1.0,0.0
AL033397.2,pass,3428,500,6.86,431,7.95,8.95
AL033519.1,low_depth,1,1,1.0,1,1.0,0.0
AL033519.2,pass,184,132,1.39,132,1.39,4.06
AL033527.2,pass,8,1,8.0,1,8.0,8.0
AL033527.4,low_depth,2,1,2.0,1,2.0,2.0
AL033527.5,pass,22,6,3.67,6,3.67,6.33
AL033528.1,pass,488,241,2.02,235,2.08,5.52
AL033530.1,pass,58,11,5.27,10,5.8,9.0
AL033539.1,low_depth,1,1,1.0,1,1.0,0.0
AL033543.1,low_depth,8,7,1.14,7,1.14,2.0
AL034345.1,low_depth,1,1,1.0,1,1.0,0.0
AL034346.1,pass,17,2,8.5,2,8.5,16.0
AL034370.1,pass,6445,1318,4.89,1209,5.33,7.35
AL034372.1,pass,35,9,3.89,8,4.38,7.75
AL034374.1,low_depth,4,2,2.0,2,2.0,3.0
AL034376.1,pass,14,3,4.67,3,4.67,6.5
AL034379.1,pass,371,176,2.11,170,2.18,4.19
AL034380.1,low_depth,2,2,1.0,2,1.0,0.0
AL034397.1,low_depth,3,3,1.0,3,1.0,0.0
AL034397.3,low_depth,1,1,1.0,1,1.0,0.0
AL034399.2,pass,67,18,3.72,17,3.94,5.17
AL034417.1,low_depth,5,5,1.0,5,1.0,0.0
AL034417.2,low_depth,4,4,1.0,4,1.0,0.0
AL034417.3,pass,10,2,5.0,2,5.0,5.0
AL034417.4,low_depth,4,4,1.0,4,1.0,0.0
AL034418.1,low_depth,6,6,1.0,6,1.0,0.0
AL034428.1,low_depth,1,1,1.0,1,1.0,0.0
AL034546.1,low_depth,2,2,1.0,2,1.0,0.0
AL034555.1,low_depth,2,2,1.0,2,1.0,0.0
AL035071.1,pass,138,30,4.6,28,4.93,7.47
AL035071.2,low_depth,1,1,1.0,1,1.0,0.0
AL035078.1,pass,37,31,1.19,31,1.19,4.0
AL035079.1,low_depth,1,1,1.0,1,1.0,0.0
AL035090.1,low_depth,14,14,1.0,14,1.0,0.0
AL035246.1,pass,9,2,4.5,2,4.5,8.0
AL035252.2,low_depth,1,1,1.0,1,1.0,0.0
AL035252.3,pass,24,5,4.8,5,4.8,7.33
AL035258.1,low_depth,5,2,2.5,2,2.5,2.5
AL035398.1,pass,2422,841,2.88,803,3.02,4.65
AL035401.1,pass,14,4,3.5,3,4.67,4.67
AL035404.1,pass,498,136,3.66,125,3.98,6.49
AL035407.1,low_depth,2,2,1.0,2,1.0,0.0
AL035410.1,pass,68,25,2.72,20,3.4,7.86
AL035411.1,low_depth,4,3,1.33,3,1.33,2.0
AL035412.1,low_depth,1,1,1.0,1,1.0,0.0
AL035420.2,low_depth,1,1,1.0,1,1.0,0.0
AL035425.3,low_depth,3,3,1.0,3,1.0,0.0
AL035446.1,low_depth,12,4,3.0,4,3.0,3.67
AL035446.2,pass,15,3,5.0,3,5.0,7.0
AL035448.1,low_depth,7,7,1.0,7,1.0,0.0
AL035456.1,low_depth,8,4,2.0,4,2.0,3.0
AL035458.1,low_depth,137,47,2.91,47,2.91,3.9
AL035461.2,pass,35,6,5.83,6,5.83,5.83
AL035467.1,low_depth,1,1,1.0,1,1.0,0.0
AL035467.2,low_depth,2,2,1.0,2,1.0,0.0
AL035530.2,pass,20,2,10.0,2,10.0,10.0
AL035541.1,low_depth,1,1,1.0,1,1.0,0.0
AL035555.1,pass,15,10,1.5,10,1.5,6.0
AL035563.1,pass,33,4,8.25,3,11.0,16.0
AL035587.1,pass,11,4,2.75,3,3.67,5.0
AL035604.1,low_depth,2,2,1.0,2,1.0,0.0
AL035661.1,pass,47,11,4.27,10,4.7,5.62
AL035665.1,low_depth,1,1,1.0,1,1.0,0.0
AL035685.1,low_depth,2,2,1.0,2,1.0,0.0
AL035691.1,low_depth,1,1,1.0,1,1.0,0.0
AL035696.1,low_depth,1,1,1.0,1,1.0,0.0
AL049539.1,pass,11,1,11.0,1,11.0,11.0
AL049543.1,low_depth,6,5,1.2,5,1.2,2.0
AL049545.1,low_depth,18,12,1.5,12,1.5,2.5
AL049555.1,pass,822,138,5.96,126,6.52,8.91
AL049557.2,low_depth,3,3,1.0,3,1.0,0.0
AL049597.1,pass,346,127,2.72,123,2.81,6.44
AL049597.2,pass,9,1,9.0,1,9.0,9.0
AL049634.1,low_depth,3,1,3.0,1,3.0,3.0
AL049634.3,low_depth,1,1,1.0,1,1.0,0.0
AL049636.1,pass,53,16,3.31,15,3.53,5.75
AL049637.2,low_depth,11,9,1.22,9,1.22,2.0
AL049641.1,low_depth,1,1,1.0,1,1.0,0.0
AL049647.1,low_depth,1,1,1.0,1,1.0,0.0
AL049648.1,low_depth,1,1,1.0,1,1.0,0.0
AL049651.1,low_depth,1,1,1.0,1,1.0,0.0
AL049651.2,low_depth,1,1,1.0,1,1.0,0.0
AL049693.1,low_depth,7,2,3.5,2,3.5,3.5
AL049697.3,low_depth,2,2,1.0,2,1.0,0.0
AL049714.1,low_depth,127,92,1.38,91,1.4,3.0
AL049775.2,low_depth,3,2,1.5,2,1.5,2.0
AL049776.1,pass,37,9,4.11,9,4.11,5.0
AL049779.2,low_depth,17,10,1.7,10,1.7,3.33
AL049780.1,pass,17,9,1.89,8,2.12,5.5
AL049781.1,low_depth,9,4,2.25,4,2.25,3.5
AL049794.1,low_depth,1,1,1.0,1,1.0,0.0
AL049795.1,pass,7,2,3.5,2,3.5,6.0
AL049796.1,low_depth,3,1,3.0,1,3.0,3.0
AL049812.1,low_depth,1,1,1.0,1,1.0,0.0
AL049825.1,low_depth,2,2,1.0,2,1.0,0.0
AL049829.1,low_depth,77,69,1.12,69,1.12,2.33
AL049830.1,low_depth,84,55,1.53,53,1.58,3.58
AL049830.2,low_depth,15,11,1.36,11,1.36,3.0
AL049830.3,low_depth,1,1,1.0,1,1.0,0.0
AL049830.4,low_depth,1,1,1.0,1,1.0,0.0
AL049833.1,pass,7,2,3.5,2,3.5,6.0
AL049833.2,low_depth,1,1,1.0,1,1.0,0.0
AL049839.1,low_depth,3,3,1.0,3,1.0,0.0
AL049840.1,low_depth,1,1,1.0,1,1.0,0.0
AL049840.2,pass,14,1,14.0,1,14.0,14.0
AL049840.3,pass,6,1,6.0,1,6.0,6.0
AL049840.4,pass,33,6,5.5,5,6.6,10.33
AL049840.5,low_depth,3,1,3.0,1,3.0,3.0
AL049840.6,pass,40,5,8.0,5,8.0,8.0
AL049869.2,low_depth,1,1,1.0,1,1.0,0.0
AL049869.4,low_depth,7,5,1.4,5,1.4,2.0
AL049870.1,low_depth,3,2,1.5,2,1.5,2.0
AL049872.1,pass,60,24,2.5,22,2.73,4.17
AL049873.1,pass,750,264,2.84,249,3.01,5.18
AL049874.1,low_depth,43,42,1.02,42,1.02,2.0
AL049874.2,pass,4586,1057,4.34,980,4.68,6.71
AL050303.2,low_depth,1,1,1.0,1,1.0,0.0
AL050321.1,low_depth,3,3,1.0,3,1.0,0.0
AL050327.1,low_depth,5,5,1.0,5,1.0,0.0
AL050331.1,pass,7320,1550,4.72,1407,5.2,7.18
AL050331.2,low_depth,1,1,1.0,1,1.0,0.0
AL050335.1,pass,22,13,1.69,13,1.69,10.0
AL050338.1,low_depth,1,1,1.0,1,1.0,0.0
AL050341.2,pass,82,19,4.32,16,5.12,6.08
AL050343.1,low_depth,1,1,1.0,1,1.0,0.0
AL050343.2,low_depth,2,2,1.0,2,1.0,0.0
AL050344.2,low_depth,1,1,1.0,1,1.0,0.0
AL050403.1,low_depth,1,1,1.0,1,1.0,0.0
AL078581.1,low_depth,3,2,1.5,2,1.5,2.0
AL078590.2,pass,404,78,5.18,69,5.86,6.58
AL078590.3,low_depth,2,2,1.0,2,1.0,0.0
AL078595.1,low_depth,8,8,1.0,8,1.0,0.0
AL078595.2,low_depth,1,1,1.0,1,1.0,0.0
AL078599.1,pass,117,43,2.72,43,2.72,6.29
AL078604.1,low_depth,10,10,1.0,10,1.0,0.0
AL078605.1,low_depth,2,2,1.0,2,1.0,0.0
AL078621.1,low_depth,1,1,1.0,1,1.0,0.0
AL078621.2,low_depth,2,2,1.0,2,1.0,0.0
AL078621.3,pass,22,5,4.4,5,4.4,6.67
AL079304.1,low_depth,19,14,1.36,14,1.36,2.25
AL079307.1,pass,8,1,8.0,1,8.0,8.0
AL079341.1,pass,8,3,2.67,3,2.67,6.0
AL079342.1,pass,177,36,4.92,35,5.06,8.47
AL079342.2,low_depth,75,40,1.88,40,1.88,3.69
AL079343.1,low_depth,1,1,1.0,1,1.0,0.0
AL079352.1,pass,7,1,7.0,1,7.0,7.0
AL080243.1,pass,81,39,2.08,38,2.13,5.3
AL080243.2,pass,1610,504,3.19,481,3.35,6.11
AL080250.1,pass,12,2,6.0,2,6.0,6.0
AL080276.1,low_depth,1,1,1.0,1,1.0,0.0
AL080285.1,low_depth,256,88,2.91,86,2.98,3.5
AL080313.1,low_depth,1,1,1.0,1,1.0,0.0
AL080315.1,low_depth,5,5,1.0,5,1.0,0.0
AL080316.1,low_depth,3,3,1.0,3,1.0,0.0
AL080317.1,pass,28,5,5.6,5,5.6,8.67
AL080317.2,pass,17,5,3.4,5,3.4,4.0
AL080317.3,pass,29,10,2.9,7,4.14,6.5
AL096701.1,pass,19,8,2.38,7,2.71,7.0
AL096701.3,pass,9,1,9.0,1,9.0,9.0
AL096711.1,low_depth,17,10,1.7,10,1.7,3.33
AL096712.1,pass,381,95,4.01,92,4.14,5.45
AL096772.1,low_depth,1,1,1.0,1,1.0,0.0
AL096803.1,low_depth,2,2,1.0,2,1.0,0.0
AL096803.3,low_depth,1,1,1.0,1,1.0,0.0
AL096817.1,low_depth,1,1,1.0,1,1.0,0.0
AL096828.3,pass,5,1,5.0,1,5.0,5.0
AL096829.1,pass,333,57,5.84,53,6.28,9.24
AL096855.2,low_depth,1,1,1.0,1,1.0,0.0
AL096865.1,pass,12,5,2.4,5,2.4,4.5
AL096869.3,low_depth,2,2,1.0,2,1.0,0.0
AL109613.1,low_depth,2,2,1.0,2,1.0,0.0
AL109615.1,low_depth,5,4,1.25,4,1.25,2.0
AL109615.2,low_depth,1,1,1.0,1,1.0,0.0
AL109615.3,pass,11,1,11.0,1,11.0,11.0
AL109618.1,pass,571,245,2.33,235,2.43,4.82
AL109628.1,low_depth,46,44,1.05,44,1.05,2.0
AL109628.2,low_depth,7,6,1.17,6,1.17,2.0
AL109659.1,pass,7,2,3.5,2,3.5,6.0
AL109659.2,low_depth,2,2,1.0,2,1.0,0.0
AL109659.3,low_depth,1,1,1.0,1,1.0,0.0
AL109741.1,pass,17,5,3.4,5,3.4,4.0
AL109741.2,low_depth,479,293,1.63,291,1.65,3.89
AL109755.1,pass,411,160,2.57,150,2.74,4.22
AL109763.1,low_depth,11,6,1.83,6,1.83,3.5
AL109766.1,pass,80,28,2.86,28,2.86,5.33
AL109806.1,low_depth,1,1,1.0,1,1.0,0.0
AL109807.1,low_depth,2,2,1.0,2,1.0,0.0
AL109809.4,low_depth,2,2,1.0,2,1.0,0.0
AL109810.1,low_depth,63,49,1.29,49,1.29,2.56
AL109811.2,low_depth,4,3,1.33,3,1.33,2.0
AL109811.3,low_depth,1,1,1.0,1,1.0,0.0
AL109837.1,pass,6,1,6.0,1,6.0,6.0
AL109838.1,low_depth,2,2,1.0,2,1.0,0.0
AL109840.2,low_depth,2,2,1.0,2,1.0,0.0
AL109918.1,low_depth,15,10,1.5,10,1.5,2.67
AL109918.2,pass,4,1,4.0,1,4.0,4.0
AL109918.3,pass,9,3,3.0,3,3.0,7.0
AL109923.1,pass,9,1,9.0,1,9.0,9.0
AL109933.1,low_depth,1,1,1.0,1,1.0,0.0
AL109935.1,low_depth,2,1,2.0,1,2.0,2.0
AL109936.1,low_depth,2,2,1.0,2,1.0,0.0
AL109936.2,low_depth,5,3,1.67,3,1.67,3.0
AL109936.6,low_depth,1,1,1.0,1,1.0,0.0
AL109954.1,low_depth,1,1,1.0,1,1.0,0.0
AL109976.1,pass,23,6,3.83,6,3.83,18.0
AL109983.1,low_depth,1,1,1.0,1,1.0,0.0
AL110115.1,low_depth,1,1,1.0,1,1.0,0.0
AL110115.2,low_depth,1,1,1.0,1,1.0,0.0
AL110118.1,low_depth,1,1,1.0,1,1.0,0.0
AL117187.1,low_depth,5,5,1.0,5,1.0,0.0
AL117328.2,low_depth,1,1,1.0,1,1.0,0.0
AL117329.1,low_depth,2,2,1.0,2,1.0,0.0
AL117329.2,low_depth,3,3,1.0,3,1.0,0.0
AL117332.1,pass,47,9,5.22,8,5.88,7.5
AL117336.2,low_depth,2,1,2.0,1,2.0,2.0
AL117336.3,pass,36,8,4.5,7,5.14,15.5
AL117338.1,low_depth,1,1,1.0,1,1.0,0.0
AL117339.1,low_depth,1,1,1.0,1,1.0,0.0
AL117339.4,low_depth,1,1,1.0,1,1.0,0.0
AL117348.1,low_depth,1,1,1.0,1,1.0,0.0
AL117350.1,low_depth,3,2,1.5,2,1.5,2.0
AL117351.1,low_depth,12,12,1.0,12,1.0,0.0
AL117379.1,pass,22,3,7.33,3,7.33,10.5
AL117692.1,low_depth,8,8,1.0,8,1.0,0.0
AL118496.1,low_depth,4,3,1.33,2,2.0,3.0
AL118496.2,low_depth,1,1,1.0,1,1.0,0.0
AL118505.1,pass,12,4,3.0,4,3.0,5.0
