####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-10 16:35:03
## Sample: 1820
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
AL356056.1,pass,7,4,1.75,4,1.75,4.0
AL356056.2,low_depth,5,4,1.25,4,1.25,2.0
AL356057.1,low_depth,1,1,1.0,1,1.0,0.0
AL356057.2,low_depth,13,13,1.0,13,1.0,0.0
AL356095.2,low_depth,2,2,1.0,2,1.0,0.0
AL356102.1,low_depth,5,4,1.25,4,1.25,2.0
AL356108.1,low_depth,1,1,1.0,1,1.0,0.0
AL356118.1,low_depth,2,2,1.0,2,1.0,0.0
AL356121.2,low_depth,1,1,1.0,1,1.0,0.0
AL356124.1,low_depth,8,8,1.0,8,1.0,0.0
AL356130.1,low_depth,2,2,1.0,2,1.0,0.0
AL356131.1,low_depth,17,7,2.43,7,2.43,3.5
AL356133.1,low_depth,121,112,1.08,112,1.08,2.5
AL356215.1,pass,20,6,3.33,6,3.33,15.0
AL356218.1,pass,5,2,2.5,2,2.5,4.0
AL356234.1,pass,57,20,2.85,20,2.85,4.7
AL356234.2,pass,102,16,6.38,15,6.8,13.43
AL356234.3,low_depth,8,7,1.14,7,1.14,2.0
AL356235.1,pass,20,8,2.5,7,2.86,5.33
AL356258.1,low_depth,6,6,1.0,6,1.0,0.0
AL356259.1,low_depth,3,3,1.0,3,1.0,0.0
AL356270.1,pass,23,7,3.29,7,3.29,6.33
AL356272.1,low_depth,6,6,1.0,6,1.0,0.0
AL356273.2,pass,570,185,3.08,179,3.18,6.36
AL356273.3,low_depth,9,8,1.12,8,1.12,2.0
AL356274.2,low_depth,5,5,1.0,5,1.0,0.0
AL356275.1,pass,73,42,1.74,40,1.82,5.12
AL356275.2,low_depth,4,4,1.0,4,1.0,0.0
AL356276.2,pass,259,67,3.87,63,4.11,7.32
AL356277.1,pass,23,6,3.83,6,3.83,6.67
AL356277.3,low_depth,2,2,1.0,2,1.0,0.0
AL356289.1,pass,27,4,6.75,4,6.75,12.5
AL356289.3,low_depth,22,16,1.38,16,1.38,2.5
AL356292.1,pass,88,21,4.19,21,4.19,6.15
AL356299.1,low_depth,1,1,1.0,1,1.0,0.0
AL356299.2,low_depth,1,1,1.0,1,1.0,0.0
AL356309.3,low_depth,11,10,1.1,10,1.1,2.0
AL356310.1,low_depth,1,1,1.0,1,1.0,0.0
AL356317.1,pass,152,62,2.45,59,2.58,6.17
AL356320.1,low_depth,147,127,1.16,127,1.16,2.25
AL356356.1,pass,19,8,2.38,7,2.71,7.0
AL356361.1,pass,24,9,2.67,9,2.67,16.0
AL356379.1,low_depth,3,3,1.0,3,1.0,0.0
AL356387.1,low_depth,2,2,1.0,2,1.0,0.0
AL356387.2,low_depth,2,2,1.0,2,1.0,0.0
AL356390.1,pass,1427,379,3.77,357,4.0,9.49
AL356413.1,pass,17,1,17.0,1,17.0,17.0
AL356414.1,low_depth,1,1,1.0,1,1.0,0.0
AL356417.1,low_depth,2,2,1.0,2,1.0,0.0
AL356417.3,pass,71,38,1.87,35,2.03,10.0
AL356421.1,pass,41,37,1.11,37,1.11,5.0
AL356423.1,low_depth,2,2,1.0,2,1.0,0.0
AL356432.1,low_depth,4,4,1.0,4,1.0,0.0
AL356432.2,low_depth,100,61,1.64,61,1.64,3.05
AL356432.3,pass,50,21,2.38,21,2.38,30.0
AL356441.2,low_depth,48,43,1.12,43,1.12,3.5
AL356473.1,low_depth,1,1,1.0,1,1.0,0.0
AL356481.1,low_depth,6,5,1.2,5,1.2,2.0
AL356488.1,low_depth,8,7,1.14,7,1.14,2.0
AL356488.3,pass,51,21,2.43,21,2.43,11.0
AL356489.1,low_depth,1,1,1.0,1,1.0,0.0
AL356489.2,low_depth,3,3,1.0,3,1.0,0.0
AL356498.1,low_depth,1,1,1.0,1,1.0,0.0
AL356512.1,pass,32,12,2.67,12,2.67,21.0
AL356515.1,pass,7,5,1.4,4,1.75,4.0
AL356535.1,pass,7785,3303,2.36,3210,2.43,4.5
AL356580.1,pass,32,9,3.56,8,4.0,5.8
AL356583.1,pass,23,5,4.6,5,4.6,7.0
AL356585.1,low_depth,42,33,1.27,33,1.27,2.29
AL356585.2,low_depth,1,1,1.0,1,1.0,0.0
AL356585.3,low_depth,1,1,1.0,1,1.0,0.0
AL356599.1,pass,49,14,3.5,13,3.77,10.0
AL356608.1,pass,21,13,1.62,10,2.1,12.0
AL356653.1,pass,11207,1699,6.6,1502,7.46,11.81
AL356740.1,low_depth,3,3,1.0,3,1.0,0.0
AL356740.2,low_depth,2,2,1.0,2,1.0,0.0
AL356747.1,low_depth,2,2,1.0,2,1.0,0.0
AL356750.1,pass,17,14,1.21,14,1.21,4.0
AL356753.1,low_depth,2,2,1.0,2,1.0,0.0
AL356756.1,low_depth,29,20,1.45,20,1.45,2.8
AL356800.1,low_depth,2,2,1.0,2,1.0,0.0
AL356801.1,low_depth,4,2,2.0,2,2.0,3.0
AL356807.1,low_depth,3,3,1.0,3,1.0,0.0
AL356961.1,pass,15,5,3.0,5,3.0,6.0
AL356966.1,low_depth,39,27,1.44,27,1.44,3.4
AL356968.1,pass,328,132,2.48,130,2.52,4.81
AL356968.2,low_depth,2,2,1.0,2,1.0,0.0
AL356981.1,low_depth,661,419,1.58,413,1.6,3.67
AL356986.1,pass,42,20,2.1,20,2.1,8.33
AL357033.1,pass,23,7,3.29,6,3.83,9.5
AL357033.2,low_depth,4,2,2.0,2,2.0,3.0
AL357033.3,low_depth,9,9,1.0,9,1.0,0.0
AL357052.1,low_depth,1,1,1.0,1,1.0,0.0
AL357054.1,pass,7,3,2.33,3,2.33,5.0
AL357054.2,low_depth,4,4,1.0,4,1.0,0.0
AL357054.3,pass,17,7,2.43,5,3.4,13.0
AL357054.4,pass,127,17,7.47,16,7.94,12.1
AL357055.1,pass,4592,1518,3.03,1449,3.17,5.42
AL357055.2,pass,245,194,1.26,194,1.26,4.19
AL357055.3,pass,34,15,2.27,14,2.43,7.67
AL357060.1,pass,168,49,3.43,48,3.5,6.45
AL357075.1,low_depth,6,6,1.0,6,1.0,0.0
AL357075.2,low_depth,1,1,1.0,1,1.0,0.0
AL357078.1,pass,32,11,2.91,10,3.2,8.33
AL357078.2,pass,106,91,1.16,91,1.16,4.75
AL357078.3,pass,7,4,1.75,4,1.75,4.0
AL357079.1,low_depth,1,1,1.0,1,1.0,0.0
AL357079.2,pass,15,2,7.5,2,7.5,7.5
AL357080.1,low_depth,1,1,1.0,1,1.0,0.0
AL357084.1,low_depth,110,89,1.24,89,1.24,2.91
AL357093.1,pass,19,13,1.46,13,1.46,4.0
AL357123.1,low_depth,1,1,1.0,1,1.0,0.0
AL357127.1,low_depth,1,1,1.0,1,1.0,0.0
AL357134.1,pass,262,86,3.05,82,3.2,6.62
AL357137.1,pass,17,7,2.43,6,2.83,12.0
AL357139.1,pass,97,25,3.88,23,4.22,5.11
AL357140.1,low_depth,3,3,1.0,3,1.0,0.0
AL357140.2,low_depth,1,1,1.0,1,1.0,0.0
AL357140.3,low_depth,3,3,1.0,3,1.0,0.0
AL357140.4,low_depth,1,1,1.0,1,1.0,0.0
AL357143.1,pass,70,42,1.67,42,1.67,5.67
AL357143.2,low_depth,1,1,1.0,1,1.0,0.0
AL357146.1,low_depth,2,2,1.0,2,1.0,0.0
AL357153.1,low_depth,1,1,1.0,1,1.0,0.0
AL357172.1,pass,44,33,1.33,33,1.33,6.5
AL357315.1,pass,4,1,4.0,1,4.0,4.0
AL357373.1,pass,2141,524,4.09,486,4.41,6.41
AL357375.1,low_depth,1,1,1.0,1,1.0,0.0
AL357497.1,low_depth,19,18,1.06,18,1.06,2.0
AL357509.1,low_depth,1,1,1.0,1,1.0,0.0
AL357514.1,low_depth,1,1,1.0,1,1.0,0.0
AL357515.1,pass,115,60,1.92,59,1.95,6.6
AL357520.1,pass,59,19,3.11,19,3.11,6.0
AL357552.1,low_depth,119,99,1.2,97,1.23,3.75
AL357552.2,low_depth,9,7,1.29,7,1.29,3.0
AL357556.1,pass,390,113,3.45,104,3.75,7.22
AL357558.2,low_depth,2,2,1.0,2,1.0,0.0
AL357563.1,pass,25,5,5.0,5,5.0,6.0
AL357568.1,low_depth,2,2,1.0,2,1.0,0.0
AL357568.2,low_depth,4,4,1.0,4,1.0,0.0
AL357632.1,pass,3880,766,5.07,691,5.62,9.07
AL357673.1,low_depth,9,9,1.0,9,1.0,0.0
AL357673.2,pass,32,15,2.13,15,2.13,5.25
AL357752.1,pass,131,73,1.79,71,1.85,5.29
AL357793.2,low_depth,1,1,1.0,1,1.0,0.0
AL357832.1,low_depth,3,3,1.0,3,1.0,0.0
AL357833.2,low_depth,2,2,1.0,2,1.0,0.0
AL357835.1,low_depth,47,24,1.96,22,2.14,3.78
AL357936.1,low_depth,2,2,1.0,2,1.0,0.0
AL358074.1,pass,36,18,2.0,18,2.0,10.0
AL358075.2,pass,16,2,8.0,2,8.0,15.0
AL358075.3,pass,22,13,1.69,13,1.69,5.5
AL358075.4,low_depth,1,1,1.0,1,1.0,0.0
AL358115.1,low_depth,7,3,2.33,3,2.33,3.0
AL358176.2,low_depth,51,40,1.27,40,1.27,3.2
AL358176.3,pass,1000,285,3.51,269,3.72,8.69
AL358176.5,pass,36,23,1.57,22,1.64,5.67
AL358178.1,pass,1487,430,3.46,410,3.63,7.57
AL358215.1,low_depth,3,3,1.0,3,1.0,0.0
AL358215.2,low_depth,1,1,1.0,1,1.0,0.0
AL358216.1,low_depth,3,2,1.5,2,1.5,2.0
AL358232.1,low_depth,1,1,1.0,1,1.0,0.0
AL358332.1,low_depth,4,4,1.0,4,1.0,0.0
AL358333.3,pass,11,2,5.5,2,5.5,10.0
AL358334.2,pass,165,28,5.89,26,6.35,10.27
AL358334.3,low_depth,1,1,1.0,1,1.0,0.0
AL358335.1,low_depth,3,3,1.0,3,1.0,0.0
AL358335.2,low_depth,1,1,1.0,1,1.0,0.0
AL358335.3,pass,65,36,1.81,36,1.81,4.62
AL358394.2,low_depth,10,9,1.11,9,1.11,2.0
AL358394.3,low_depth,2,2,1.0,2,1.0,0.0
AL358452.1,low_depth,1,1,1.0,1,1.0,0.0
AL358453.1,low_depth,5,5,1.0,5,1.0,0.0
AL358472.1,pass,11111,4608,2.41,4467,2.49,4.22
AL358472.2,pass,35,5,7.0,4,8.75,32.0
AL358472.3,pass,29,10,2.9,8,3.62,8.0
AL358472.4,pass,25,9,2.78,8,3.12,9.5
AL358472.5,low_depth,1,1,1.0,1,1.0,0.0
AL358473.1,pass,20,8,2.5,8,2.5,7.0
AL358612.1,low_depth,1,1,1.0,1,1.0,0.0
AL358613.2,low_depth,1,1,1.0,1,1.0,0.0
AL358777.1,low_depth,5,5,1.0,5,1.0,0.0
AL358779.1,low_depth,2,2,1.0,2,1.0,0.0
AL358781.1,pass,81,30,2.7,29,2.79,8.43
AL358790.1,pass,12,3,4.0,2,6.0,11.0
AL358852.1,pass,13,4,3.25,3,4.33,11.0
AL358876.1,pass,219,96,2.28,95,2.31,4.76
AL358913.2,low_depth,1,1,1.0,1,1.0,0.0
AL358933.1,pass,5,3,1.67,2,2.5,4.0
AL358934.1,pass,60,30,2.0,30,2.0,4.33
AL358937.1,low_depth,1,1,1.0,1,1.0,0.0
AL358942.1,pass,172,61,2.82,58,2.97,6.7
AL358976.1,low_depth,40,40,1.0,40,1.0,0.0
AL359073.1,low_depth,1138,621,1.83,613,1.86,3.9
AL359075.1,low_depth,2,2,1.0,2,1.0,0.0
AL359076.1,low_depth,2,2,1.0,2,1.0,0.0
AL359091.1,low_depth,3,3,1.0,3,1.0,0.0
AL359091.2,low_depth,20,13,1.54,13,1.54,3.33
AL359091.5,pass,18,3,6.0,3,6.0,6.0
AL359092.1,pass,247,200,1.24,199,1.24,5.36
AL359092.2,pass,4843,975,4.97,896,5.41,11.61
AL359094.1,low_depth,6,6,1.0,6,1.0,0.0
AL359182.1,pass,84,34,2.47,31,2.71,5.82
AL359183.1,low_depth,1,1,1.0,1,1.0,0.0
AL359195.2,low_depth,12,12,1.0,12,1.0,0.0
AL359198.2,low_depth,1,1,1.0,1,1.0,0.0
AL359212.1,pass,26,7,3.71,7,3.71,20.0
AL359220.1,pass,245,67,3.66,61,4.02,10.68
AL359232.1,pass,99,25,3.96,24,4.12,6.36
AL359237.1,low_depth,48,47,1.02,47,1.02,2.0
AL359258.1,low_depth,1,1,1.0,1,1.0,0.0
AL359258.2,low_depth,1,1,1.0,1,1.0,0.0
AL359258.3,low_depth,2,2,1.0,2,1.0,0.0
AL359263.1,pass,2889,575,5.02,529,5.46,8.84
AL359265.1,pass,11,4,2.75,4,2.75,4.5
AL359265.2,pass,353,96,3.68,91,3.88,9.73
AL359265.3,low_depth,1,1,1.0,1,1.0,0.0
AL359273.1,pass,31,15,2.07,15,2.07,5.0
AL359313.1,pass,16,6,2.67,6,2.67,4.33
AL359317.1,low_depth,1,1,1.0,1,1.0,0.0
AL359317.2,low_depth,9,9,1.0,9,1.0,0.0
AL359378.1,low_depth,1,1,1.0,1,1.0,0.0
AL359385.1,low_depth,79,40,1.98,38,2.08,3.56
AL359396.1,low_depth,4,4,1.0,4,1.0,0.0
AL359397.2,pass,11,5,2.2,5,2.2,7.0
AL359458.1,low_depth,5,5,1.0,5,1.0,0.0
AL359502.1,low_depth,2,2,1.0,2,1.0,0.0
AL359504.1,low_depth,11,10,1.1,10,1.1,2.0
AL359504.2,pass,72,11,6.55,11,6.55,11.17
AL359508.1,low_depth,2,2,1.0,2,1.0,0.0
AL359510.1,low_depth,128,93,1.38,93,1.38,3.19
AL359510.2,low_depth,2,2,1.0,2,1.0,0.0
AL359511.1,pass,52,18,2.89,17,3.06,5.38
AL359513.1,pass,92,13,7.08,12,7.67,12.43
AL359532.1,pass,7,2,3.5,2,3.5,6.0
AL359535.1,low_depth,1,1,1.0,1,1.0,0.0
AL359538.2,low_depth,1,1,1.0,1,1.0,0.0
AL359547.1,low_depth,1,1,1.0,1,1.0,0.0
AL359547.2,low_depth,4,3,1.33,3,1.33,2.0
AL359551.1,pass,56,4,14.0,4,14.0,14.0
AL359555.1,low_depth,4,3,1.33,3,1.33,2.0
AL359555.2,low_depth,92,79,1.16,79,1.16,2.86
AL359555.4,low_depth,2,2,1.0,2,1.0,0.0
AL359633.1,low_depth,11,11,1.0,11,1.0,0.0
AL359636.1,low_depth,19,19,1.0,19,1.0,0.0
AL359636.3,low_depth,1,1,1.0,1,1.0,0.0
AL359641.1,pass,67,15,4.47,15,4.47,8.43
AL359643.1,low_depth,261,201,1.3,201,1.3,3.61
AL359643.2,low_depth,4,2,2.0,2,2.0,3.0
AL359649.1,low_depth,2,2,1.0,2,1.0,0.0
AL359672.1,pass,18,3,6.0,3,6.0,16.0
AL359682.1,pass,74,25,2.96,23,3.22,7.38
AL359692.1,pass,4048,598,6.77,530,7.64,13.93
AL359693.1,low_depth,1,1,1.0,1,1.0,0.0
AL359694.2,low_depth,5,4,1.25,4,1.25,2.0
AL359697.1,pass,22,3,7.33,3,7.33,10.5
AL359704.1,low_depth,545,382,1.43,379,1.44,3.44
AL359704.2,pass,16,2,8.0,2,8.0,15.0
AL359710.1,low_depth,5,3,1.67,3,1.67,3.0
AL359711.1,low_depth,19,15,1.27,15,1.27,2.0
AL359711.2,low_depth,3,3,1.0,3,1.0,0.0
AL359715.2,low_depth,2,2,1.0,2,1.0,0.0
AL359715.3,low_depth,4,4,1.0,4,1.0,0.0
AL359740.1,low_depth,2,2,1.0,2,1.0,0.0
AL359757.1,low_depth,1,1,1.0,1,1.0,0.0
AL359757.2,low_depth,8,8,1.0,8,1.0,0.0
AL359762.1,pass,56,11,5.09,10,5.6,8.67
AL359762.2,low_depth,1,1,1.0,1,1.0,0.0
AL359762.3,low_depth,3,3,1.0,3,1.0,0.0
AL359764.1,low_depth,1,1,1.0,1,1.0,0.0
AL359771.1,pass,30,12,2.5,11,2.73,10.5
AL359792.1,low_depth,5,5,1.0,5,1.0,0.0
AL359837.1,low_depth,14,14,1.0,14,1.0,0.0
AL359839.1,pass,25,8,3.12,7,3.57,19.0
AL359844.1,pass,287,109,2.63,107,2.68,6.14
AL359845.1,pass,31,15,2.07,15,2.07,9.0
AL359851.1,pass,23,6,3.83,6,3.83,18.0
AL359852.1,low_depth,5,5,1.0,5,1.0,0.0
AL359853.1,pass,70,42,1.67,42,1.67,5.67
AL359853.3,pass,26,12,2.17,10,2.6,5.0
AL359854.1,low_depth,2,2,1.0,2,1.0,0.0
AL359878.1,low_depth,10,10,1.0,10,1.0,0.0
AL359878.2,low_depth,2,2,1.0,2,1.0,0.0
AL359881.2,low_depth,14,14,1.0,14,1.0,0.0
AL359881.3,low_depth,7,7,1.0,7,1.0,0.0
AL359885.1,pass,106,48,2.21,46,2.3,4.33
AL359893.1,pass,9,4,2.25,4,2.25,6.0
AL359915.2,pass,167,52,3.21,51,3.27,7.82
AL359918.1,pass,3227,892,3.62,839,3.85,6.49
AL359920.1,low_depth,9,7,1.29,7,1.29,2.0
AL359921.1,pass,37,5,7.4,4,9.25,12.0
AL359921.2,pass,50,13,3.85,13,3.85,7.17
AL359922.2,low_depth,4,4,1.0,4,1.0,0.0
AL359922.3,pass,194,23,8.43,21,9.24,11.18
AL359924.1,low_depth,1,1,1.0,1,1.0,0.0
AL359955.1,low_depth,15,11,1.36,11,1.36,3.0
AL359976.1,pass,529,420,1.26,419,1.26,4.44
AL359979.2,low_depth,6,2,3.0,2,3.0,3.0
AL359999.1,pass,8,2,4.0,2,4.0,4.0
AL360004.1,low_depth,7,7,1.0,7,1.0,0.0
AL360007.1,low_depth,1,1,1.0,1,1.0,0.0
AL360013.1,low_depth,1,1,1.0,1,1.0,0.0
AL360013.2,low_depth,1,1,1.0,1,1.0,0.0
AL360014.1,low_depth,2,2,1.0,2,1.0,0.0
AL360081.1,pass,17,6,2.83,6,2.83,6.5
AL360085.1,low_depth,1,1,1.0,1,1.0,0.0
AL360089.1,pass,9,6,1.5,6,1.5,4.0
AL360093.1,low_depth,3,2,1.5,2,1.5,2.0
AL360169.2,low_depth,1,1,1.0,1,1.0,0.0
AL360175.1,low_depth,1,1,1.0,1,1.0,0.0
AL360182.1,low_depth,8,8,1.0,8,1.0,0.0
AL360182.2,low_depth,31,21,1.48,21,1.48,3.5
AL360268.1,low_depth,3,3,1.0,3,1.0,0.0
AL360270.1,pass,17,9,1.89,9,1.89,5.0
AL360270.2,low_depth,11,7,1.57,7,1.57,2.33
AL360270.3,pass,17,6,2.83,6,2.83,6.5
AL360294.1,pass,20,4,5.0,4,5.0,17.0
AL360295.1,low_depth,2,2,1.0,2,1.0,0.0
AL365181.1,low_depth,4,4,1.0,4,1.0,0.0
AL365181.2,low_depth,17,11,1.55,11,1.55,2.5
AL365181.3,pass,63,22,2.86,22,2.86,6.12
AL365181.4,low_depth,1,1,1.0,1,1.0,0.0
AL365184.1,low_depth,3,3,1.0,3,1.0,0.0
AL365184.2,low_depth,3,3,1.0,3,1.0,0.0
AL365194.1,low_depth,1,1,1.0,1,1.0,0.0
AL365199.1,low_depth,6,6,1.0,6,1.0,0.0
AL365203.2,pass,45,11,4.09,10,4.5,6.83
AL365204.1,low_depth,7,7,1.0,7,1.0,0.0
AL365204.2,low_depth,1,1,1.0,1,1.0,0.0
AL365204.3,low_depth,5,3,1.67,3,1.67,3.0
AL365205.1,low_depth,1,1,1.0,1,1.0,0.0
AL365205.2,low_depth,3,2,1.5,2,1.5,2.0
AL365205.3,low_depth,1,1,1.0,1,1.0,0.0
AL365209.1,pass,84,36,2.33,35,2.4,9.17
AL365214.1,pass,56,12,4.67,12,4.67,8.33
AL365214.2,low_depth,7,7,1.0,7,1.0,0.0
AL365217.1,pass,118,47,2.51,46,2.57,4.6
AL365220.1,low_depth,5,4,1.25,4,1.25,2.0
AL365223.1,pass,68,37,1.84,36,1.89,5.0
AL365226.1,low_depth,3,2,1.5,2,1.5,2.0
AL365226.2,pass,12,7,1.71,7,1.71,6.0
AL365255.1,low_depth,7,7,1.0,7,1.0,0.0
AL365258.1,low_depth,1,1,1.0,1,1.0,0.0
AL365258.2,pass,674,376,1.79,374,1.8,6.45
AL365259.1,low_depth,3,3,1.0,3,1.0,0.0
AL365265.1,low_depth,8,7,1.14,7,1.14,2.0
AL365277.1,pass,11,2,5.5,2,5.5,10.0
AL365295.1,pass,43,10,4.3,9,4.78,12.33
AL365318.1,low_depth,1,1,1.0,1,1.0,0.0
AL365338.1,low_depth,1,1,1.0,1,1.0,0.0
AL365356.1,low_depth,2,2,1.0,2,1.0,0.0
AL365356.2,low_depth,146,108,1.35,108,1.35,2.9
AL365356.3,pass,33,5,6.6,5,6.6,10.33
AL365356.4,pass,72,14,5.14,14,5.14,9.29
AL365356.5,pass,111,24,4.62,22,5.05,8.42
AL365357.1,pass,6407,3210,2.0,3155,2.03,4.19
AL365361.1,pass,536,192,2.79,182,2.95,5.21
AL365366.1,pass,222,186,1.19,186,1.19,4.0
AL365394.1,low_depth,1,1,1.0,1,1.0,0.0
AL365400.1,pass,166,85,1.95,84,1.98,4.04
AL365400.2,low_depth,1,1,1.0,1,1.0,0.0
AL365436.1,pass,284,130,2.18,128,2.22,5.33
AL365436.2,low_depth,1,1,1.0,1,1.0,0.0
AL365440.1,pass,1783,495,3.6,458,3.89,7.34
AL365440.2,low_depth,9,9,1.0,9,1.0,0.0
AL365475.1,pass,771,179,4.31,163,4.73,7.27
AL365496.1,pass,18,3,6.0,3,6.0,8.5
AL365500.1,low_depth,1,1,1.0,1,1.0,0.0
AL365503.1,low_depth,2,2,1.0,2,1.0,0.0
AL389889.1,low_depth,2,2,1.0,2,1.0,0.0
AL389895.1,low_depth,4,4,1.0,4,1.0,0.0
AL389915.1,pass,57,31,1.84,31,1.84,14.0
AL389925.1,low_depth,150,64,2.34,64,2.34,3.69
AL390023.1,low_depth,88,65,1.35,64,1.38,3.67
AL390026.1,low_depth,48,44,1.09,44,1.09,2.0
AL390036.1,low_depth,3,3,1.0,3,1.0,0.0
AL390039.1,pass,1552,345,4.5,316,4.91,7.79
AL390066.1,low_depth,6,2,3.0,2,3.0,3.0
AL390115.1,low_depth,1,1,1.0,1,1.0,0.0
AL390119.1,low_depth,1120,819,1.37,815,1.37,3.4
AL390195.2,pass,30,8,3.75,8,3.75,8.33
AL390198.1,pass,139,22,6.32,18,7.72,9.07
AL390205.1,pass,175,44,3.98,42,4.17,9.87
AL390208.1,low_depth,1,1,1.0,1,1.0,0.0
AL390237.1,pass,10,3,3.33,3,3.33,8.0
AL390243.1,low_depth,1,1,1.0,1,1.0,0.0
AL390334.1,pass,1343,417,3.22,397,3.38,8.45
AL390718.1,pass,5,2,2.5,2,2.5,4.0
AL390719.1,low_depth,3,2,1.5,2,1.5,2.0
AL390719.2,pass,127,27,4.7,27,4.7,13.5
AL390726.1,pass,79,19,4.16,17,4.65,8.75
AL390726.6,low_depth,1,1,1.0,1,1.0,0.0
AL390728.1,pass,1316,476,2.76,467,2.82,6.74
AL390728.2,pass,31,7,4.43,6,5.17,9.33
AL390728.3,low_depth,5,5,1.0,5,1.0,0.0
AL390728.4,pass,113,31,3.65,31,3.65,10.11
AL390728.5,low_depth,1,1,1.0,1,1.0,0.0
AL390728.6,pass,90,18,5.0,16,5.62,7.73
AL390729.1,pass,217,63,3.44,61,3.56,7.0
AL390729.2,pass,66,52,1.27,52,1.27,5.67
AL390730.2,low_depth,1,1,1.0,1,1.0,0.0
AL390755.1,low_depth,16,15,1.07,15,1.07,2.0
AL390774.1,low_depth,26,17,1.53,17,1.53,3.25
AL390774.2,low_depth,5,5,1.0,5,1.0,0.0
AL390778.1,low_depth,3,3,1.0,3,1.0,0.0
AL390778.2,low_depth,2,2,1.0,2,1.0,0.0
AL390783.1,low_depth,1,1,1.0,1,1.0,0.0
AL390816.1,low_depth,2,2,1.0,2,1.0,0.0
AL390816.3,low_depth,1,1,1.0,1,1.0,0.0
AL390838.1,low_depth,4,4,1.0,4,1.0,0.0
AL390838.2,low_depth,5,5,1.0,5,1.0,0.0
AL390840.1,low_depth,9,9,1.0,9,1.0,0.0
AL390860.1,low_depth,2,2,1.0,2,1.0,0.0
AL390862.1,pass,11,4,2.75,4,2.75,4.5
AL390877.1,low_depth,2,2,1.0,2,1.0,0.0
AL390879.1,pass,68,15,4.53,14,4.86,8.71
AL390955.1,pass,1532,453,3.38,419,3.66,5.23
AL390957.1,pass,107,45,2.38,45,2.38,6.64
AL390961.1,low_depth,1,1,1.0,1,1.0,0.0
AL390961.2,pass,26,5,5.2,4,6.5,23.0
AL390961.3,low_depth,2,2,1.0,2,1.0,0.0
AL390964.1,low_depth,3,3,1.0,3,1.0,0.0
AL391001.1,low_depth,3,2,1.5,2,1.5,2.0
AL391005.1,pass,25,4,6.25,3,8.33,12.0
AL391056.1,pass,38,9,4.22,9,4.22,8.25
AL391058.1,pass,829,243,3.41,232,3.57,7.49
AL391069.1,low_depth,3,2,1.5,2,1.5,2.0
AL391069.2,pass,62,21,2.95,21,2.95,9.2
AL391069.3,pass,45,8,5.62,7,6.43,8.6
AL391094.1,low_depth,1,1,1.0,1,1.0,0.0
AL391095.1,low_depth,2,2,1.0,2,1.0,0.0
AL391097.1,low_depth,2,2,1.0,2,1.0,0.0
AL391097.2,low_depth,1,1,1.0,1,1.0,0.0
AL391117.1,pass,19,3,6.33,3,6.33,17.0
AL391121.1,pass,522,120,4.35,113,4.62,9.52
AL391152.1,pass,11,2,5.5,2,5.5,10.0
AL391219.1,low_depth,18,18,1.0,18,1.0,0.0
AL391244.1,pass,278,46,6.04,37,7.51,10.64
AL391244.2,low_depth,1,1,1.0,1,1.0,0.0
AL391244.3,pass,49,19,2.58,19,2.58,6.0
AL391256.1,pass,145,31,4.68,27,5.37,12.8
AL391261.1,pass,116,36,3.22,36,3.22,5.44
AL391261.2,pass,523,126,4.15,118,4.43,7.86
AL391261.3,low_depth,4716,3887,1.21,3871,1.22,3.96
AL391280.1,low_depth,7,6,1.17,6,1.17,2.0
AL391294.1,pass,670,94,7.13,85,7.88,11.09
AL391335.1,low_depth,1,1,1.0,1,1.0,0.0
AL391358.1,low_depth,3,3,1.0,3,1.0,0.0
AL391361.3,low_depth,1,1,1.0,1,1.0,0.0
AL391380.1,pass,36,15,2.4,14,2.57,6.5
AL391415.1,low_depth,1,1,1.0,1,1.0,0.0
AL391416.1,pass,150425,31902,4.72,29362,5.12,7.14
AL391417.1,low_depth,3,2,1.5,2,1.5,2.0
AL391419.1,low_depth,27,14,1.93,14,1.93,2.86
AL391421.1,low_depth,13,13,1.0,13,1.0,0.0
AL391422.1,pass,32,11,2.91,11,2.91,6.25
AL391422.4,pass,229,62,3.69,58,3.95,9.14
AL391425.1,pass,13,4,3.25,4,3.25,10.0
AL391427.1,low_depth,1,1,1.0,1,1.0,0.0
AL391497.1,pass,13,3,4.33,3,4.33,6.0
AL391516.1,low_depth,3,3,1.0,3,1.0,0.0
AL391560.1,pass,80,42,1.9,41,1.95,6.57
AL391647.1,pass,38,20,1.9,19,2.0,4.8
AL391650.1,low_depth,9,6,1.5,6,1.5,2.5
AL391666.1,low_depth,5,5,1.0,5,1.0,0.0
AL391684.1,pass,177,76,2.33,74,2.39,5.48
AL391704.1,pass,55,17,3.24,16,3.44,14.0
AL391730.1,pass,25,17,1.47,17,1.47,5.0
AL391807.1,low_depth,12,12,1.0,12,1.0,0.0
AL391822.1,pass,585,235,2.49,228,2.57,10.39
AL391825.1,low_depth,12,11,1.09,11,1.09,2.0
AL391832.2,pass,36,12,3.0,11,3.27,6.0
