####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-21 18:11:36
## Sample: 7270
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
AC000058.1,low_depth,1,1,1.0,1,1.0,0.0
AC000068.1,low_depth,2,2,1.0,2,1.0,0.0
AC000077.1,low_depth,31,15,2.07,15,2.07,2.78
AC000078.1,low_depth,1,1,1.0,1,1.0,0.0
AC000081.1,pass,107,64,1.67,64,1.67,7.14
AC000089.1,low_depth,5,5,1.0,5,1.0,0.0
AC000099.1,low_depth,2,2,1.0,2,1.0,0.0
AC000111.1,low_depth,1,1,1.0,1,1.0,0.0
AC000111.2,low_depth,1,1,1.0,1,1.0,0.0
AC000123.3,low_depth,56,56,1.0,56,1.0,0.0
AC000362.1,pass,32,21,1.52,21,1.52,12.0
AC000367.1,low_depth,1,1,1.0,1,1.0,0.0
AC000374.1,low_depth,2,2,1.0,2,1.0,0.0
AC000403.1,low_depth,2,2,1.0,2,1.0,0.0
AC001226.1,low_depth,3,3,1.0,3,1.0,0.0
AC002044.1,pass,183,95,1.93,94,1.95,4.07
AC002044.2,low_depth,1,1,1.0,1,1.0,0.0
AC002056.1,pass,89,16,5.56,15,5.93,10.25
AC002059.1,low_depth,1,1,1.0,1,1.0,0.0
AC002059.2,low_depth,1,1,1.0,1,1.0,0.0
AC002066.1,low_depth,2,2,1.0,2,1.0,0.0
AC002069.1,pass,14,5,2.8,5,2.8,5.5
AC002069.2,low_depth,1,1,1.0,1,1.0,0.0
AC002070.1,low_depth,1,1,1.0,1,1.0,0.0
AC002075.1,low_depth,2,2,1.0,2,1.0,0.0
AC002075.2,pass,1686,500,3.37,477,3.53,13.21
AC002076.1,low_depth,3,3,1.0,3,1.0,0.0
AC002091.1,low_depth,2,2,1.0,2,1.0,0.0
AC002091.2,low_depth,1,1,1.0,1,1.0,0.0
AC002094.2,low_depth,3,1,3.0,1,3.0,3.0
AC002101.1,low_depth,1,1,1.0,1,1.0,0.0
AC002116.2,low_depth,2,2,1.0,2,1.0,0.0
AC002127.1,low_depth,1,1,1.0,1,1.0,0.0
AC002128.2,low_depth,1,1,1.0,1,1.0,0.0
AC002310.1,low_depth,1,1,1.0,1,1.0,0.0
AC002310.2,low_depth,4,3,1.33,3,1.33,2.0
AC002310.3,low_depth,3,3,1.0,3,1.0,0.0
AC002350.1,low_depth,2,2,1.0,2,1.0,0.0
AC002366.1,low_depth,1,1,1.0,1,1.0,0.0
AC002367.1,pass,257,133,1.93,131,1.96,7.0
AC002375.1,low_depth,2,2,1.0,2,1.0,0.0
AC002381.1,pass,2677,1414,1.89,1373,1.95,4.46
AC002383.1,low_depth,10,10,1.0,10,1.0,0.0
AC002401.1,pass,6,1,6.0,1,6.0,6.0
AC002407.1,low_depth,3,3,1.0,3,1.0,0.0
AC002428.2,low_depth,3,3,1.0,3,1.0,0.0
AC002429.1,low_depth,1,1,1.0,1,1.0,0.0
AC002429.2,low_depth,3,3,1.0,3,1.0,0.0
AC002454.1,low_depth,2,2,1.0,2,1.0,0.0
AC002460.1,low_depth,1,1,1.0,1,1.0,0.0
AC002463.1,low_depth,2,2,1.0,2,1.0,0.0
AC002467.1,low_depth,2,2,1.0,2,1.0,0.0
AC002470.1,low_depth,1,1,1.0,1,1.0,0.0
AC002480.1,low_depth,2,2,1.0,2,1.0,0.0
AC002486.1,low_depth,3,3,1.0,3,1.0,0.0
AC002486.2,pass,172,48,3.58,45,3.82,8.06
AC002504.1,low_depth,3,3,1.0,3,1.0,0.0
AC002511.1,low_depth,1,1,1.0,1,1.0,0.0
AC002519.1,low_depth,2,2,1.0,2,1.0,0.0
AC002519.2,low_depth,35,16,2.19,16,2.19,3.71
AC002524.1,pass,38,6,6.33,6,6.33,17.0
AC002543.1,low_depth,11,11,1.0,11,1.0,0.0
AC002545.1,pass,202,37,5.46,35,5.77,10.28
AC002553.1,pass,116,6,19.33,4,29.0,38.33
AC002558.1,pass,277,71,3.9,68,4.07,18.42
AC002558.3,low_depth,4,3,1.33,3,1.33,2.0
AC003001.1,low_depth,1,1,1.0,1,1.0,0.0
AC003001.2,low_depth,9,9,1.0,9,1.0,0.0
AC003009.1,low_depth,1,1,1.0,1,1.0,0.0
AC003043.2,low_depth,5,3,1.67,3,1.67,2.0
AC003045.1,low_depth,8,5,1.6,4,2.0,3.0
AC003070.2,pass,46,8,5.75,6,7.67,9.0
AC003071.1,low_depth,45,42,1.07,40,1.12,3.5
AC003071.2,pass,12,5,2.4,5,2.4,8.0
AC003072.1,pass,558,125,4.46,114,4.89,11.09
AC003080.1,low_depth,6,6,1.0,6,1.0,0.0
AC003087.1,low_depth,1,1,1.0,1,1.0,0.0
AC003092.1,low_depth,18,14,1.29,14,1.29,2.33
AC003101.1,low_depth,1,1,1.0,1,1.0,0.0
AC003102.1,pass,29,6,4.83,4,7.25,26.0
AC003666.1,low_depth,1,1,1.0,1,1.0,0.0
AC003681.1,pass,122,58,2.1,56,2.18,14.2
AC003682.1,low_depth,2,2,1.0,2,1.0,0.0
AC003684.1,pass,398,137,2.91,128,3.11,4.91
AC003685.1,low_depth,7,7,1.0,7,1.0,0.0
AC003685.2,pass,19,9,2.11,9,2.11,6.0
AC003686.1,pass,9,1,9.0,1,9.0,9.0
AC003688.2,low_depth,3,3,1.0,3,1.0,0.0
AC003950.1,pass,176,52,3.38,47,3.74,5.16
AC003958.1,low_depth,1,1,1.0,1,1.0,0.0
AC003958.2,low_depth,2,1,2.0,1,2.0,2.0
AC003973.1,low_depth,1,1,1.0,1,1.0,0.0
AC003973.3,low_depth,1,1,1.0,1,1.0,0.0
AC003975.1,low_depth,1,1,1.0,1,1.0,0.0
AC003984.1,low_depth,2,2,1.0,2,1.0,0.0
AC003985.1,low_depth,1,1,1.0,1,1.0,0.0
AC003986.1,low_depth,1,1,1.0,1,1.0,0.0
AC003986.3,low_depth,1,1,1.0,1,1.0,0.0
AC003988.1,low_depth,2,2,1.0,2,1.0,0.0
AC003989.1,low_depth,2,2,1.0,2,1.0,0.0
AC003989.2,low_depth,2,1,2.0,1,2.0,2.0
AC003991.1,low_depth,7,5,1.4,5,1.4,2.0
AC003991.2,low_depth,1,1,1.0,1,1.0,0.0
AC004000.1,low_depth,1,1,1.0,1,1.0,0.0
AC004006.1,low_depth,24,18,1.33,17,1.41,2.75
AC004009.2,pass,7,3,2.33,2,3.5,6.0
AC004009.3,low_depth,1,1,1.0,1,1.0,0.0
AC004014.2,pass,50,30,1.67,29,1.72,11.5
AC004022.1,pass,14,1,14.0,1,14.0,14.0
AC004023.1,low_depth,2,2,1.0,2,1.0,0.0
AC004024.1,pass,301,68,4.43,62,4.85,11.39
AC004052.1,low_depth,1,1,1.0,1,1.0,0.0
AC004054.1,low_depth,1,1,1.0,1,1.0,0.0
AC004057.1,pass,38,12,3.17,12,3.17,14.0
AC004062.1,low_depth,1,1,1.0,1,1.0,0.0
AC004069.1,low_depth,3,3,1.0,3,1.0,0.0
AC004069.2,pass,54,14,3.86,14,3.86,6.0
AC004074.1,low_depth,7,7,1.0,7,1.0,0.0
AC004076.2,pass,13,10,1.3,10,1.3,4.0
AC004129.1,low_depth,93,82,1.13,82,1.13,2.83
AC004129.2,low_depth,1,1,1.0,1,1.0,0.0
AC004129.3,pass,44,7,6.29,7,6.29,13.33
AC004130.1,low_depth,3,3,1.0,3,1.0,0.0
AC004134.1,low_depth,10,9,1.11,9,1.11,2.0
AC004147.2,pass,81,18,4.5,17,4.76,17.0
AC004147.3,low_depth,1,1,1.0,1,1.0,0.0
AC004147.4,low_depth,1,1,1.0,1,1.0,0.0
AC004148.2,low_depth,2,2,1.0,2,1.0,0.0
AC004156.1,low_depth,49,42,1.17,42,1.17,2.75
AC004158.1,pass,6,2,3.0,1,6.0,6.0
AC004160.1,pass,8,2,4.0,2,4.0,7.0
AC004160.2,low_depth,3,3,1.0,3,1.0,0.0
AC004217.1,low_depth,1,1,1.0,1,1.0,0.0
AC004217.2,pass,19,4,4.75,4,4.75,16.0
AC004223.1,pass,16867,4413,3.82,4100,4.11,6.51
AC004223.3,low_depth,1,1,1.0,1,1.0,0.0
AC004224.1,pass,4657,738,6.31,652,7.14,12.35
AC004231.1,pass,14,2,7.0,2,7.0,13.0
AC004231.3,low_depth,2,1,2.0,1,2.0,2.0
AC004232.2,low_depth,3,3,1.0,3,1.0,0.0
AC004233.1,low_depth,1,1,1.0,1,1.0,0.0
AC004233.2,low_depth,4,4,1.0,4,1.0,0.0
AC004233.3,low_depth,1,1,1.0,1,1.0,0.0
AC004241.1,low_depth,6,6,1.0,6,1.0,0.0
AC004241.3,low_depth,1,1,1.0,1,1.0,0.0
AC004241.5,low_depth,7,6,1.17,6,1.17,2.0
AC004264.1,low_depth,1,1,1.0,1,1.0,0.0
AC004264.2,low_depth,1,1,1.0,1,1.0,0.0
AC004381.3,pass,422,74,5.7,70,6.03,9.19
AC004383.1,pass,46,39,1.18,39,1.18,4.5
AC004386.1,pass,6293,2359,2.67,2253,2.79,5.06
AC004386.2,low_depth,17,17,1.0,17,1.0,0.0
AC004448.2,pass,25,17,1.47,17,1.47,9.0
AC004453.1,pass,41673,5314,7.84,4483,9.3,13.54
AC004453.2,low_depth,3,3,1.0,3,1.0,0.0
AC004461.1,pass,1974,652,3.03,627,3.15,6.28
AC004461.2,low_depth,1,1,1.0,1,1.0,0.0
AC004466.2,low_depth,4,4,1.0,4,1.0,0.0
AC004471.2,low_depth,1,1,1.0,1,1.0,0.0
AC004477.1,low_depth,3,3,1.0,3,1.0,0.0
AC004486.1,pass,397,290,1.37,289,1.37,4.09
AC004490.1,low_depth,2,2,1.0,2,1.0,0.0
AC004491.1,low_depth,5,4,1.25,4,1.25,2.0
AC004492.1,low_depth,3,1,3.0,1,3.0,3.0
AC004494.1,pass,27,10,2.7,10,2.7,4.4
AC004494.2,low_depth,2,2,1.0,2,1.0,0.0
AC004522.2,low_depth,1,1,1.0,1,1.0,0.0
AC004540.1,low_depth,1,1,1.0,1,1.0,0.0
AC004543.1,pass,15,2,7.5,1,15.0,15.0
AC004552.1,low_depth,46,29,1.59,29,1.59,2.7
AC004554.1,low_depth,2,2,1.0,2,1.0,0.0
AC004554.2,pass,14,3,4.67,3,4.67,12.0
AC004584.1,low_depth,4,3,1.33,3,1.33,2.0
AC004584.2,pass,7269,1399,5.2,1263,5.76,9.78
AC004584.3,low_depth,2,2,1.0,2,1.0,0.0
AC004585.1,low_depth,3,3,1.0,3,1.0,0.0
AC004593.1,low_depth,1,1,1.0,1,1.0,0.0
AC004593.2,low_depth,1,1,1.0,1,1.0,0.0
AC004593.3,low_depth,3,3,1.0,3,1.0,0.0
AC004594.1,low_depth,4,4,1.0,4,1.0,0.0
AC004597.1,low_depth,1,1,1.0,1,1.0,0.0
AC004623.1,pass,28,1,28.0,1,28.0,28.0
AC004637.1,low_depth,2,2,1.0,2,1.0,0.0
AC004656.1,pass,61,19,3.21,19,3.21,9.4
AC004672.1,low_depth,1,1,1.0,1,1.0,0.0
AC004678.1,low_depth,2,2,1.0,2,1.0,0.0
AC004687.1,pass,158,26,6.08,24,6.58,13.18
AC004690.1,low_depth,12,11,1.09,11,1.09,2.0
AC004690.2,low_depth,3,3,1.0,3,1.0,0.0
AC004692.1,pass,251,151,1.66,147,1.71,5.33
AC004692.2,low_depth,3,3,1.0,3,1.0,0.0
AC004704.1,low_depth,1,1,1.0,1,1.0,0.0
AC004706.1,low_depth,1,1,1.0,1,1.0,0.0
AC004706.3,low_depth,1,1,1.0,1,1.0,0.0
AC004765.1,low_depth,2,1,2.0,1,2.0,2.0
AC004771.1,pass,7,2,3.5,1,7.0,7.0
AC004771.2,low_depth,1,1,1.0,1,1.0,0.0
AC004771.3,low_depth,1,1,1.0,1,1.0,0.0
AC004771.4,low_depth,2,2,1.0,2,1.0,0.0
AC004784.1,low_depth,3,3,1.0,3,1.0,0.0
AC004790.1,low_depth,3,2,1.5,2,1.5,2.0
AC004801.1,low_depth,34,27,1.26,27,1.26,2.17
AC004801.2,low_depth,272,233,1.17,233,1.17,2.86
AC004801.4,pass,1239,149,8.32,133,9.32,12.29
AC004801.7,low_depth,2,2,1.0,2,1.0,0.0
AC004803.1,low_depth,5,5,1.0,5,1.0,0.0
AC004805.3,low_depth,75,58,1.29,57,1.32,2.64
AC004812.2,low_depth,2,2,1.0,2,1.0,0.0
AC004816.1,low_depth,1,1,1.0,1,1.0,0.0
AC004817.1,pass,5,2,2.5,2,2.5,4.0
AC004817.2,low_depth,2,2,1.0,2,1.0,0.0
AC004817.4,pass,18,7,2.57,7,2.57,4.67
AC004824.1,low_depth,6,5,1.2,5,1.2,2.0
AC004828.1,low_depth,1,1,1.0,1,1.0,0.0
AC004832.1,low_depth,4,4,1.0,4,1.0,0.0
AC004832.2,pass,6,3,2.0,3,2.0,4.0
AC004832.6,low_depth,2,2,1.0,2,1.0,0.0
AC004834.1,low_depth,1,1,1.0,1,1.0,0.0
AC004835.1,low_depth,1,1,1.0,1,1.0,0.0
AC004835.2,pass,12,6,2.0,5,2.4,4.5
AC004836.1,low_depth,1,1,1.0,1,1.0,0.0
AC004837.2,low_depth,2,2,1.0,2,1.0,0.0
AC004846.1,pass,6,1,6.0,1,6.0,6.0
AC004846.2,low_depth,2,2,1.0,2,1.0,0.0
AC004847.1,low_depth,2,2,1.0,2,1.0,0.0
AC004852.2,low_depth,6,6,1.0,6,1.0,0.0
AC004853.1,low_depth,1,1,1.0,1,1.0,0.0
AC004854.1,low_depth,5,3,1.67,3,1.67,3.0
AC004854.2,low_depth,3,3,1.0,3,1.0,0.0
AC004858.1,low_depth,6,6,1.0,6,1.0,0.0
AC004862.1,low_depth,2,2,1.0,2,1.0,0.0
AC004865.1,low_depth,2,1,2.0,1,2.0,2.0
AC004865.2,low_depth,1,1,1.0,1,1.0,0.0
AC004872.1,low_depth,2,2,1.0,2,1.0,0.0
AC004875.1,pass,6,3,2.0,3,2.0,4.0
AC004877.1,low_depth,3,3,1.0,3,1.0,0.0
AC004877.2,pass,12,2,6.0,2,6.0,6.0
AC004884.1,pass,1278,338,3.78,322,3.97,7.64
AC004888.1,low_depth,1,1,1.0,1,1.0,0.0
AC004889.1,low_depth,2,2,1.0,2,1.0,0.0
AC004890.1,pass,208,113,1.84,111,1.87,6.71
AC004890.2,low_depth,3,3,1.0,3,1.0,0.0
AC004890.3,low_depth,1,1,1.0,1,1.0,0.0
AC004893.1,pass,25,1,25.0,1,25.0,25.0
AC004898.1,low_depth,1,1,1.0,1,1.0,0.0
AC004899.1,low_depth,1,1,1.0,1,1.0,0.0
AC004899.2,low_depth,1,1,1.0,1,1.0,0.0
AC004900.1,low_depth,2,1,2.0,1,2.0,2.0
AC004910.1,low_depth,29,29,1.0,29,1.0,0.0
AC004911.1,low_depth,38,29,1.31,29,1.31,2.8
AC004917.1,low_depth,4,4,1.0,4,1.0,0.0
AC004918.1,low_depth,10,10,1.0,10,1.0,0.0
AC004918.3,pass,4,1,4.0,1,4.0,4.0
AC004921.1,low_depth,6,6,1.0,6,1.0,0.0
AC004922.1,low_depth,2,2,1.0,2,1.0,0.0
AC004923.2,low_depth,7,7,1.0,7,1.0,0.0
AC004923.4,pass,12,3,4.0,3,4.0,10.0
AC004925.1,low_depth,2,2,1.0,2,1.0,0.0
AC004930.1,low_depth,3,1,3.0,1,3.0,3.0
AC004938.1,pass,320,196,1.63,192,1.67,5.57
AC004941.1,low_depth,7,6,1.17,6,1.17,2.0
AC004941.2,pass,37,4,9.25,4,9.25,17.5
AC004943.1,low_depth,12,12,1.0,12,1.0,0.0
AC004943.2,pass,98,24,4.08,20,4.9,9.67
AC004943.3,low_depth,2,2,1.0,2,1.0,0.0
AC004944.1,low_depth,1,1,1.0,1,1.0,0.0
AC004945.1,low_depth,3,3,1.0,3,1.0,0.0
AC004947.1,low_depth,2,2,1.0,2,1.0,0.0
AC004947.2,low_depth,1,1,1.0,1,1.0,0.0
AC004948.1,low_depth,1,1,1.0,1,1.0,0.0
AC004949.1,pass,41,12,3.42,11,3.73,5.29
AC004951.1,pass,19,7,2.71,7,2.71,13.0
AC004951.2,low_depth,1,1,1.0,1,1.0,0.0
AC004951.3,pass,26,6,4.33,5,5.2,11.5
AC004965.1,low_depth,3,3,1.0,3,1.0,0.0
AC004967.2,low_depth,1,1,1.0,1,1.0,0.0
AC004972.1,low_depth,7,5,1.4,5,1.4,3.0
AC004974.1,low_depth,1,1,1.0,1,1.0,0.0
AC004975.1,low_depth,171,131,1.31,130,1.32,2.78
AC004980.1,low_depth,1,1,1.0,1,1.0,0.0
AC004980.3,low_depth,1,1,1.0,1,1.0,0.0
AC004987.2,low_depth,5,4,1.25,4,1.25,2.0
AC004990.1,low_depth,1,1,1.0,1,1.0,0.0
AC005000.1,low_depth,114,52,2.19,50,2.28,3.78
AC005000.2,pass,20,2,10.0,1,20.0,20.0
AC005002.1,low_depth,2,2,1.0,2,1.0,0.0
AC005005.1,low_depth,1,1,1.0,1,1.0,0.0
AC005005.2,low_depth,9,8,1.12,8,1.12,2.0
AC005005.3,low_depth,2,2,1.0,2,1.0,0.0
AC005005.4,low_depth,21,18,1.17,18,1.17,2.5
AC005006.1,low_depth,1,1,1.0,1,1.0,0.0
AC005008.1,low_depth,2,2,1.0,2,1.0,0.0
AC005008.2,pass,85,8,10.62,7,12.14,16.6
AC005011.1,low_depth,1300,822,1.58,809,1.61,3.85
AC005014.1,pass,22,8,2.75,8,2.75,8.0
AC005014.3,low_depth,1,1,1.0,1,1.0,0.0
AC005019.1,pass,697,358,1.95,353,1.97,4.21
AC005020.1,low_depth,1,1,1.0,1,1.0,0.0
AC005033.1,low_depth,1,1,1.0,1,1.0,0.0
AC005034.1,low_depth,2,2,1.0,2,1.0,0.0
AC005034.3,low_depth,1,1,1.0,1,1.0,0.0
AC005034.4,low_depth,1,1,1.0,1,1.0,0.0
AC005034.5,pass,82,10,8.2,10,8.2,13.0
AC005037.1,low_depth,1,1,1.0,1,1.0,0.0
AC005040.1,low_depth,1,1,1.0,1,1.0,0.0
AC005041.1,low_depth,9,5,1.8,5,1.8,3.0
AC005041.2,low_depth,2,2,1.0,2,1.0,0.0
AC005042.1,low_depth,11,10,1.1,10,1.1,2.0
AC005046.1,pass,5,2,2.5,1,5.0,5.0
AC005050.1,low_depth,5,4,1.25,4,1.25,2.0
AC005052.1,low_depth,1,1,1.0,1,1.0,0.0
AC005062.1,pass,43,9,4.78,9,4.78,7.8
AC005064.1,low_depth,1,1,1.0,1,1.0,0.0
AC005066.1,low_depth,2,2,1.0,2,1.0,0.0
AC005070.1,pass,334,208,1.61,207,1.61,5.88
AC005070.3,low_depth,4,4,1.0,4,1.0,0.0
AC005072.1,low_depth,3,3,1.0,3,1.0,0.0
AC005077.2,pass,46,7,6.57,5,9.2,11.25
AC005077.3,low_depth,1,1,1.0,1,1.0,0.0
AC005077.4,low_depth,2,2,1.0,2,1.0,0.0
AC005082.1,low_depth,4,3,1.33,3,1.33,2.0
AC005084.1,low_depth,1,1,1.0,1,1.0,0.0
AC005086.1,low_depth,1,1,1.0,1,1.0,0.0
AC005088.1,low_depth,1,1,1.0,1,1.0,0.0
AC005089.1,low_depth,3,3,1.0,3,1.0,0.0
AC005090.1,low_depth,4,4,1.0,4,1.0,0.0
AC005094.1,pass,567,300,1.89,292,1.94,5.66
AC005096.1,low_depth,2,2,1.0,2,1.0,0.0
AC005099.1,pass,14361,1984,7.24,1666,8.62,12.4
